layer_id,run_id,debias_method,model,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
21,0,lr,LogisticRegression,real,0.8761467889908257,0.949089446559352,0.8763358778625954,0.8885448916408669,0.8644578313253012,0.8671875,0.936767578125,0.864,0.84375,0.8852459016393442
21,0,lr,XGBoost,real,0.8256880733944955,0.9157258705676579,0.8272727272727273,0.8452012383900929,0.8100890207715133,0.82421875,0.8935546875,0.8221343873517787,0.8125,0.832
21,0,dm,LogisticRegression,real,0.4923547400611621,0.44863112998419274,0.6598360655737705,0.9969040247678018,0.49310872894333846,0.5,0.47247314453125,0.6666666666666666,1.0,0.5
21,0,dm,XGBoost,real,0.8119266055045872,0.8951296848839712,0.8044515103338633,0.7832817337461301,0.826797385620915,0.7890625,0.8555908203125,0.7786885245901639,0.7421875,0.8189655172413793
21,0,lr,LogisticRegression,random_shuffle,0.47706422018348627,0.4797265065988233,0.48493975903614456,0.4984520123839009,0.47214076246334313,0.4765625,0.4693603515625,0.4596774193548387,0.4453125,0.475
21,0,lr,LogisticRegression,random_unit_vector,0.5214067278287462,0.5391205933796639,0.5221374045801527,0.5294117647058824,0.5150602409638554,0.54296875,0.55670166015625,0.5301204819277109,0.515625,0.5454545454545454
21,0,dm,LogisticRegression,random_shuffle,0.5015290519877675,0.46942841375697997,0.4953560371517028,0.4953560371517028,0.4953560371517028,0.5078125,0.51202392578125,0.4878048780487805,0.46875,0.5084745762711864
21,0,dm,LogisticRegression,random_unit_vector,0.4877675840978593,0.46968095554329226,0.4806201550387597,0.47987616099071206,0.4813664596273292,0.49609375,0.5135498046875,0.5057471264367817,0.515625,0.49624060150375937
21,1,lr,LogisticRegression,real,0.8810975609756098,0.9482338724670012,0.8828828828828829,0.8909090909090909,0.875,0.87890625,0.94549560546875,0.8774703557312253,0.8671875,0.888
21,1,lr,XGBoost,real,0.8170731707317073,0.9136270682282952,0.8170731707317073,0.8121212121212121,0.8220858895705522,0.8046875,0.89910888671875,0.8046875,0.8046875,0.8046875
21,1,dm,LogisticRegression,real,0.5030487804878049,0.478141847927124,0.6693711967545639,1.0,0.5030487804878049,0.5,0.492431640625,0.6666666666666666,1.0,0.5
21,1,dm,XGBoost,real,0.7972560975609756,0.8961517010596765,0.785829307568438,0.7393939393939394,0.8384879725085911,0.71875,0.83935546875,0.71875,0.71875,0.71875
21,1,lr,LogisticRegression,random_shuffle,0.5060975609756098,0.5154768544339097,0.4984520123839009,0.48787878787878786,0.509493670886076,0.5390625,0.56463623046875,0.5163934426229508,0.4921875,0.5431034482758621
21,1,lr,LogisticRegression,random_unit_vector,0.5121951219512195,0.536670384829894,0.5061728395061729,0.49696969696969695,0.5157232704402516,0.57421875,0.58697509765625,0.5791505791505791,0.5859375,0.5725190839694656
21,1,dm,LogisticRegression,random_shuffle,0.5350609756097561,0.5348484848484848,0.5357686453576864,0.5333333333333333,0.5382262996941896,0.6015625,0.62286376953125,0.6165413533834586,0.640625,0.5942028985507246
21,1,dm,LogisticRegression,random_unit_vector,0.47560975609756095,0.4625859825246328,0.48502994011976047,0.4909090909090909,0.47928994082840237,0.421875,0.407470703125,0.3565217391304348,0.3203125,0.4019607843137255
21,2,lr,LogisticRegression,real,0.8939873417721519,0.9553351868394374,0.8910569105691057,0.9102990033222591,0.8726114649681529,0.8984375,0.96563720703125,0.896,0.875,0.9180327868852459
21,2,lr,XGBoost,real,0.8481012658227848,0.9152472623982496,0.8471337579617835,0.8837209302325582,0.8134556574923547,0.8046875,0.90380859375,0.8106060606060606,0.8359375,0.7867647058823529
21,2,dm,LogisticRegression,real,0.4762658227848101,0.44154429846132237,0.6452304394426581,1.0,0.4762658227848101,0.5,0.53448486328125,0.6666666666666666,1.0,0.5
21,2,dm,XGBoost,real,0.819620253164557,0.8892212263251399,0.8087248322147651,0.8006644518272426,0.8169491525423729,0.78125,0.86553955078125,0.7795275590551181,0.7734375,0.7857142857142857
21,2,lr,LogisticRegression,random_shuffle,0.5221518987341772,0.5277373508245425,0.5160256410256411,0.5348837209302325,0.4984520123839009,0.52734375,0.52301025390625,0.5468164794007491,0.5703125,0.5251798561151079
21,2,lr,LogisticRegression,random_unit_vector,0.4778481012658228,0.4849896116670514,0.46601941747572817,0.47840531561461797,0.45425867507886436,0.484375,0.47430419921875,0.4358974358974359,0.3984375,0.4811320754716981
21,2,dm,LogisticRegression,random_shuffle,0.5189873417721519,0.5302666840641969,0.4950166112956811,0.4950166112956811,0.4950166112956811,0.4375,0.41229248046875,0.4461538461538462,0.453125,0.4393939393939394
