layer_id,model,run_id,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
13,LogisticRegression,0,1.0,1.0,1.0,1.0,1.0,0.84375,0.931640625,0.84375,0.84375,0.84375
13,XGBoost,0,1.0,1.0,1.0,1.0,1.0,0.703125,0.79473876953125,0.7266187050359713,0.7890625,0.6733333333333333
13,LogisticRegression,1,1.0,1.0,1.0,1.0,1.0,0.859375,0.9412841796875,0.8625954198473282,0.8828125,0.8432835820895522
13,XGBoost,1,1.0,1.0,1.0,1.0,1.0,0.7109375,0.77325439453125,0.7279411764705882,0.7734375,0.6875
13,LogisticRegression,2,1.0,1.0,1.0,1.0,1.0,0.84375,0.92498779296875,0.8473282442748091,0.8671875,0.8283582089552238
13,XGBoost,2,1.0,1.0,1.0,1.0,1.0,0.671875,0.779296875,0.6956521739130435,0.75,0.6486486486486487
13,LogisticRegression,3,1.0,1.0,1.0,1.0,1.0,0.8515625,0.94049072265625,0.8515625,0.8515625,0.8515625
13,XGBoost,3,1.0,1.0,1.0,1.0,1.0,0.67578125,0.76214599609375,0.6981818181818182,0.75,0.6530612244897959
13,LogisticRegression,4,1.0,1.0,1.0,1.0,1.0,0.859375,0.94488525390625,0.8615384615384616,0.875,0.8484848484848485
13,XGBoost,4,1.0,1.0,1.0,1.0,1.0,0.71484375,0.79119873046875,0.7326007326007326,0.78125,0.6896551724137931
13,LogisticRegression,5,1.0,1.0,1.0,1.0,1.0,0.8359375,0.92852783203125,0.8396946564885496,0.859375,0.8208955223880597
13,XGBoost,5,1.0,1.0,1.0,1.0,1.0,0.68359375,0.7857666015625,0.7137809187279152,0.7890625,0.6516129032258065
13,LogisticRegression,6,1.0,1.0,1.0,1.0,1.0,0.8515625,0.92266845703125,0.8560606060606061,0.8828125,0.8308823529411765
13,XGBoost,6,1.0,1.0,1.0,1.0,1.0,0.7421875,0.80889892578125,0.7555555555555555,0.796875,0.7183098591549296
13,LogisticRegression,7,1.0,1.0,1.0,1.0,1.0,0.84765625,0.92919921875,0.8494208494208494,0.859375,0.8396946564885496
13,XGBoost,7,1.0,1.0,1.0,1.0,1.0,0.69140625,0.7637939453125,0.7106227106227107,0.7578125,0.6689655172413793
13,LogisticRegression,8,1.0,0.9999999999999999,1.0,1.0,1.0,0.8359375,0.91650390625,0.8396946564885496,0.859375,0.8208955223880597
13,XGBoost,8,1.0,1.0,1.0,1.0,1.0,0.734375,0.8021240234375,0.7536231884057971,0.8125,0.7027027027027027
13,LogisticRegression,9,1.0,1.0,1.0,1.0,1.0,0.86328125,0.9423828125,0.8659003831417624,0.8828125,0.849624060150376
13,XGBoost,9,1.0,1.0,1.0,1.0,1.0,0.69921875,0.809814453125,0.7094339622641509,0.734375,0.6861313868613139
