layer_id,model,run_id,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
9,LogisticRegression,0,1.0,1.0,1.0,1.0,1.0,0.8828125,0.955078125,0.8837209302325582,0.890625,0.8769230769230769
9,XGBoost,0,1.0,1.0,1.0,1.0,1.0,0.77734375,0.8411865234375,0.7849056603773585,0.8125,0.7591240875912408
9,LogisticRegression,1,1.0,1.0,1.0,1.0,1.0,0.8828125,0.94873046875,0.8863636363636364,0.9140625,0.8602941176470589
9,XGBoost,1,1.0,1.0,1.0,1.0,1.0,0.7734375,0.85546875,0.7898550724637681,0.8515625,0.7364864864864865
9,LogisticRegression,2,0.9994419642857143,1.0,0.9994416527079844,0.9988839285714286,1.0,0.88671875,0.94378662109375,0.8871595330739299,0.890625,0.8837209302325582
9,XGBoost,2,1.0,1.0,1.0,1.0,1.0,0.73046875,0.8402099609375,0.7509025270758123,0.8125,0.697986577181208
9,LogisticRegression,3,1.0,1.0,1.0,1.0,1.0,0.86328125,0.93670654296875,0.8689138576779026,0.90625,0.8345323741007195
9,XGBoost,3,1.0,1.0,1.0,1.0,1.0,0.8046875,0.8759765625,0.8106060606060606,0.8359375,0.7867647058823529
9,LogisticRegression,4,1.0,0.9999999999999999,1.0,1.0,1.0,0.859375,0.93670654296875,0.8615384615384616,0.875,0.8484848484848485
9,XGBoost,4,1.0,1.0,1.0,1.0,1.0,0.73828125,0.83734130859375,0.7563636363636363,0.8125,0.7074829931972789
9,LogisticRegression,5,1.0,1.0,1.0,1.0,1.0,0.88671875,0.95196533203125,0.8888888888888888,0.90625,0.8721804511278195
9,XGBoost,5,1.0,1.0,1.0,1.0,1.0,0.77734375,0.861572265625,0.7865168539325843,0.8203125,0.7553956834532374
9,LogisticRegression,6,1.0,1.0,1.0,1.0,1.0,0.84375,0.93194580078125,0.8484848484848485,0.875,0.8235294117647058
9,XGBoost,6,1.0,1.0,1.0,1.0,1.0,0.7265625,0.831298828125,0.7463768115942029,0.8046875,0.6959459459459459
9,LogisticRegression,7,0.9994419642857143,1.0,0.9994416527079844,0.9988839285714286,1.0,0.85546875,0.94732666015625,0.8614232209737828,0.8984375,0.8273381294964028
9,XGBoost,7,1.0,1.0,1.0,1.0,1.0,0.7421875,0.860107421875,0.7591240875912408,0.8125,0.7123287671232876
9,LogisticRegression,8,0.9994419642857143,1.0,0.9994416527079844,0.9988839285714286,1.0,0.890625,0.94256591796875,0.8923076923076924,0.90625,0.8787878787878788
9,XGBoost,8,1.0,1.0,1.0,1.0,1.0,0.74609375,0.8289794921875,0.7619047619047619,0.8125,0.7172413793103448
9,LogisticRegression,9,1.0,1.0000000000000002,1.0,1.0,1.0,0.8984375,0.9493408203125,0.9015151515151515,0.9296875,0.875
9,XGBoost,9,1.0,1.0,1.0,1.0,1.0,0.78125,0.8533935546875,0.7985611510791367,0.8671875,0.74
