layer_id,model,run_id,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
0,LogisticRegression,0,0.8733258928571429,0.9431700414540817,0.8746548868028713,0.8839285714285714,0.8655737704918033,0.6328125,0.68768310546875,0.6299212598425197,0.625,0.6349206349206349
0,XGBoost,0,0.9988839285714286,0.9999987543845663,0.9988839285714286,0.9988839285714286,0.9988839285714286,0.65234375,0.7135009765625,0.6666666666666666,0.6953125,0.6402877697841727
0,LogisticRegression,1,0.8895089285714286,0.9533018773915817,0.8893854748603351,0.8883928571428571,0.8903803131991052,0.62890625,0.6787109375,0.602510460251046,0.5625,0.6486486486486487
0,XGBoost,1,0.9983258928571429,0.9999950175382654,0.9983268265476855,0.9988839285714286,0.9977703455964325,0.66015625,0.69866943359375,0.6588235294117647,0.65625,0.6614173228346457
0,LogisticRegression,2,0.8811383928571429,0.9483916613520409,0.8822553897180763,0.890625,0.8740416210295728,0.625,0.6923828125,0.627906976744186,0.6328125,0.6230769230769231
0,XGBoost,2,0.9966517857142857,0.9999738420758928,0.9966517857142857,0.9966517857142857,0.9966517857142857,0.625,0.6695556640625,0.6307692307692307,0.640625,0.6212121212121212
0,LogisticRegression,3,0.8934151785714286,0.9550482302295918,0.8934746235359732,0.8939732142857143,0.8929765886287625,0.62890625,0.68780517578125,0.6387832699619772,0.65625,0.6222222222222222
0,XGBoost,3,1.0,1.0,1.0,1.0,1.0,0.62890625,0.6861572265625,0.6303501945525292,0.6328125,0.627906976744186
0,LogisticRegression,4,0.8872767857142857,0.9466727120535716,0.8879023307436182,0.8928571428571429,0.8830022075055187,0.60546875,0.66064453125,0.5843621399176955,0.5546875,0.6173913043478261
0,XGBoost,4,0.9972098214285714,0.9999053332270409,0.9972082635399219,0.9966517857142857,0.9977653631284916,0.6640625,0.7003173828125,0.6587301587301587,0.6484375,0.6693548387096774
0,LogisticRegression,5,0.8878348214285714,0.9546409139827807,0.8890115958034235,0.8984375,0.8797814207650273,0.6171875,0.66766357421875,0.608,0.59375,0.6229508196721312
0,XGBoost,5,1.0,1.0,1.0,1.0,1.0,0.5703125,0.64013671875,0.5833333333333334,0.6015625,0.5661764705882353
0,LogisticRegression,6,0.87890625,0.9483169244260203,0.8793774319066148,0.8828125,0.875968992248062,0.625,0.69384765625,0.6363636363636364,0.65625,0.6176470588235294
0,XGBoost,6,0.9983258928571429,0.999992526307398,0.998324958123953,0.9977678571428571,0.9988826815642458,0.59765625,0.6490478515625,0.5795918367346938,0.5546875,0.6068376068376068
0,LogisticRegression,7,0.8844866071428571,0.9445053411989796,0.8851913477537438,0.890625,0.8798235942668137,0.61328125,0.67315673828125,0.5991902834008097,0.578125,0.6218487394957983
0,XGBoost,7,0.9988839285714286,0.9999950175382654,0.9988839285714286,0.9988839285714286,0.9988839285714286,0.64453125,0.67547607421875,0.6459143968871596,0.6484375,0.6434108527131783
0,LogisticRegression,8,0.8744419642857143,0.9491303113042093,0.8747913188647746,0.8772321428571429,0.8723640399556049,0.61328125,0.681640625,0.5991902834008097,0.578125,0.6218487394957983
0,XGBoost,8,0.9966517857142857,0.9999626315369898,0.9966480446927374,0.9955357142857143,0.9977628635346756,0.6328125,0.69317626953125,0.6466165413533834,0.671875,0.6231884057971014
0,LogisticRegression,9,0.8744419642857143,0.9478822046396684,0.8750694058856191,0.8794642857142857,0.8707182320441988,0.66015625,0.710205078125,0.6614785992217899,0.6640625,0.6589147286821705
0,XGBoost,9,0.9955357142857143,0.9999676139987245,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.58203125,0.62274169921875,0.5962264150943396,0.6171875,0.5766423357664233
