layer_id,model,run_id,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
4,LogisticRegression,0,0.9838169642857143,0.9982112962372449,0.9837716843872412,0.9810267857142857,0.9865319865319865,0.83203125,0.91064453125,0.8286852589641435,0.8125,0.8455284552845529
4,XGBoost,0,1.0,1.0,1.0,1.0,1.0,0.65625,0.75628662109375,0.6691729323308271,0.6953125,0.644927536231884
4,LogisticRegression,1,0.9871651785714286,0.9987294722576531,0.987129266927812,0.984375,0.98989898989899,0.796875,0.90594482421875,0.8074074074074075,0.8515625,0.7676056338028169
4,XGBoost,1,1.0,1.0,1.0,1.0,1.0,0.72265625,0.7877197265625,0.7237354085603113,0.7265625,0.7209302325581395
4,LogisticRegression,2,0.9854910714285714,0.9982274892378826,0.9854586129753915,0.9832589285714286,0.9876681614349776,0.83203125,0.90533447265625,0.833976833976834,0.84375,0.8244274809160306
4,XGBoost,2,1.0,1.0,1.0,1.0,1.0,0.70703125,0.812744140625,0.7292418772563177,0.7890625,0.6778523489932886
4,LogisticRegression,3,0.9877232142857143,0.9989337531887756,0.9876957494407159,0.9854910714285714,0.9899103139013453,0.8203125,0.899169921875,0.8188976377952756,0.8125,0.8253968253968254
4,XGBoost,3,1.0,1.0,1.0,1.0,1.0,0.69921875,0.78741455078125,0.7072243346007605,0.7265625,0.6888888888888889
4,LogisticRegression,4,0.9888392857142857,0.9994843152104591,0.9888392857142857,0.9888392857142857,0.9888392857142857,0.7734375,0.88519287109375,0.7883211678832117,0.84375,0.7397260273972602
4,XGBoost,4,1.0,1.0,1.0,1.0,1.0,0.703125,0.795166015625,0.7164179104477612,0.75,0.6857142857142857
4,LogisticRegression,5,0.9854910714285714,0.9991106305803571,0.9855072463768116,0.9866071428571429,0.9844097995545658,0.7734375,0.8818359375,0.7751937984496124,0.78125,0.7692307692307693
4,XGBoost,5,0.9994419642857143,0.9999999999999999,0.9994422755158952,1.0,0.9988851727982163,0.69921875,0.7904052734375,0.7049808429118773,0.71875,0.6917293233082706
4,LogisticRegression,6,0.9877232142857143,0.9987406827965561,0.9876957494407159,0.9854910714285714,0.9899103139013453,0.7890625,0.88092041015625,0.7969924812030075,0.828125,0.7681159420289855
4,XGBoost,6,1.0,1.0,1.0,1.0,1.0,0.6875,0.7923583984375,0.7058823529411765,0.75,0.6666666666666666
4,LogisticRegression,7,0.9910714285714286,0.9992725605867346,0.9910514541387024,0.9888392857142857,0.9932735426008968,0.79296875,0.8785400390625,0.792156862745098,0.7890625,0.7952755905511811
4,XGBoost,7,0.9994419642857143,0.9999999999999999,0.9994422755158952,1.0,0.9988851727982163,0.70703125,0.77752685546875,0.7126436781609196,0.7265625,0.6992481203007519
4,LogisticRegression,8,0.9860491071428571,0.9989810865752551,0.9860724233983287,0.9877232142857143,0.9844271412680756,0.79296875,0.8814697265625,0.7953667953667953,0.8046875,0.7862595419847328
4,XGBoost,8,1.0,1.0,1.0,1.0,1.0,0.68359375,0.74688720703125,0.7096774193548387,0.7734375,0.6556291390728477
4,LogisticRegression,9,0.9871651785714286,0.9982860331632654,0.9872151195108394,0.9910714285714286,0.9833887043189369,0.83203125,0.90814208984375,0.8377358490566038,0.8671875,0.8102189781021898
4,XGBoost,9,1.0,0.9999999999999999,1.0,1.0,1.0,0.66015625,0.77056884765625,0.6716981132075471,0.6953125,0.6496350364963503
