layer_id,model,run_id,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
12,LogisticRegression,0,0.9994419642857143,1.0,0.9994416527079844,0.9988839285714286,1.0,0.87109375,0.95147705078125,0.8745247148288974,0.8984375,0.8518518518518519
12,XGBoost,0,1.0,1.0,1.0,1.0,1.0,0.7578125,0.83563232421875,0.7785714285714286,0.8515625,0.7171052631578947
12,LogisticRegression,1,1.0,1.0,1.0,1.0,1.0,0.88671875,0.9427490234375,0.8871595330739299,0.890625,0.8837209302325582
12,XGBoost,1,1.0,1.0,1.0,1.0,1.0,0.71875,0.7808837890625,0.7372262773722628,0.7890625,0.6917808219178082
12,LogisticRegression,2,1.0,1.0,1.0,1.0,1.0,0.875,0.94964599609375,0.8805970149253731,0.921875,0.8428571428571429
12,XGBoost,2,1.0,1.0,1.0,1.0,1.0,0.67578125,0.79254150390625,0.7046263345195729,0.7734375,0.6470588235294118
12,LogisticRegression,3,1.0,1.0,1.0,1.0,1.0,0.8671875,0.94427490234375,0.8692307692307693,0.8828125,0.8560606060606061
12,XGBoost,3,1.0,1.0,1.0,1.0,1.0,0.734375,0.82537841796875,0.7553956834532374,0.8203125,0.7
12,LogisticRegression,4,1.0,1.0,1.0,1.0,1.0,0.8984375,0.94927978515625,0.8992248062015504,0.90625,0.8923076923076924
12,XGBoost,4,1.0,1.0,1.0,1.0,1.0,0.73828125,0.820068359375,0.7545787545787546,0.8046875,0.7103448275862069
12,LogisticRegression,5,1.0,1.0,1.0,1.0,1.0,0.8828125,0.94232177734375,0.8880597014925373,0.9296875,0.85
12,XGBoost,5,1.0,1.0,1.0,1.0,1.0,0.7109375,0.7921142578125,0.7279411764705882,0.7734375,0.6875
12,LogisticRegression,6,1.0,1.0,1.0,1.0,1.0,0.84765625,0.9283447265625,0.8528301886792453,0.8828125,0.8248175182481752
12,XGBoost,6,1.0,1.0,1.0,1.0,1.0,0.7109375,0.79144287109375,0.7375886524822695,0.8125,0.6753246753246753
12,LogisticRegression,7,1.0,1.0,1.0,1.0,1.0,0.890625,0.9498291015625,0.8931297709923665,0.9140625,0.8731343283582089
12,XGBoost,7,1.0,1.0,1.0,1.0,1.0,0.72265625,0.8099365234375,0.7455197132616488,0.8125,0.6887417218543046
12,LogisticRegression,8,1.0,1.0,1.0,1.0,1.0,0.84765625,0.921875,0.8550185873605948,0.8984375,0.8156028368794326
12,XGBoost,8,1.0,0.9999999999999999,1.0,1.0,1.0,0.7421875,0.8035888671875,0.7555555555555555,0.796875,0.7183098591549296
12,LogisticRegression,9,1.0,1.0,1.0,1.0,1.0,0.8828125,0.9471435546875,0.8846153846153846,0.8984375,0.8712121212121212
12,XGBoost,9,1.0,1.0,1.0,1.0,1.0,0.72265625,0.81317138671875,0.7340823970037453,0.765625,0.7050359712230215
