layer_id,model,run_id,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
18,LogisticRegression,0,1.0,0.9999999999999999,1.0,1.0,1.0,0.890625,0.9613037109375,0.8939393939393939,0.921875,0.8676470588235294
18,XGBoost,0,1.0,1.0,1.0,1.0,1.0,0.83203125,0.8892822265625,0.8447653429602888,0.9140625,0.785234899328859
18,LogisticRegression,1,1.0,1.0,1.0,1.0,1.0,0.88671875,0.965087890625,0.8921933085501859,0.9375,0.851063829787234
18,XGBoost,1,1.0,1.0,1.0,1.0,1.0,0.8203125,0.90838623046875,0.8402777777777778,0.9453125,0.75625
18,LogisticRegression,2,1.0,1.0,1.0,1.0,1.0,0.91015625,0.9705810546875,0.9132075471698113,0.9453125,0.8832116788321168
18,XGBoost,2,1.0,0.9999999999999999,1.0,1.0,1.0,0.8125,0.90618896484375,0.8285714285714286,0.90625,0.7631578947368421
18,LogisticRegression,3,1.0,1.0,1.0,1.0,1.0,0.87109375,0.9593505859375,0.8773234200743495,0.921875,0.8368794326241135
18,XGBoost,3,1.0,1.0,1.0,1.0,1.0,0.78515625,0.89129638671875,0.8070175438596491,0.8984375,0.732484076433121
18,LogisticRegression,4,1.0,1.0,1.0,1.0,1.0,0.859375,0.95703125,0.8676470588235294,0.921875,0.8194444444444444
18,XGBoost,4,1.0,1.0,1.0,1.0,1.0,0.81640625,0.88507080078125,0.8303249097472925,0.8984375,0.7718120805369127
18,LogisticRegression,5,1.0,1.0,1.0,1.0,1.0,0.90625,0.9720458984375,0.9104477611940298,0.953125,0.8714285714285714
18,XGBoost,5,1.0,1.0,1.0,1.0,1.0,0.8046875,0.9022216796875,0.8226950354609929,0.90625,0.7532467532467533
18,LogisticRegression,6,1.0,1.0,1.0,1.0,1.0,0.90234375,0.9749755859375,0.9070631970260223,0.953125,0.8652482269503546
18,XGBoost,6,1.0,1.0,1.0,1.0,1.0,0.80078125,0.88519287109375,0.825938566552901,0.9453125,0.7333333333333333
18,LogisticRegression,7,1.0,1.0,1.0,1.0,1.0,0.90234375,0.96844482421875,0.9063670411985019,0.9453125,0.8705035971223022
18,XGBoost,7,1.0,1.0,1.0,1.0,1.0,0.8203125,0.90423583984375,0.8345323741007195,0.90625,0.7733333333333333
18,LogisticRegression,8,1.0,1.0,1.0,1.0,1.0,0.88671875,0.96466064453125,0.8921933085501859,0.9375,0.851063829787234
18,XGBoost,8,1.0,1.0,1.0,1.0,1.0,0.8203125,0.9173583984375,0.8345323741007195,0.90625,0.7733333333333333
18,LogisticRegression,9,1.0,1.0,1.0,1.0,1.0,0.890625,0.97222900390625,0.8985507246376812,0.96875,0.8378378378378378
18,XGBoost,9,1.0,1.0,1.0,1.0,1.0,0.8125,0.88623046875,0.8297872340425532,0.9140625,0.7597402597402597
