layer_id,model,run_id,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
21,LogisticRegression,0,1.0,1.0,1.0,1.0,1.0,0.9609375,0.989013671875,0.9618320610687023,0.984375,0.9402985074626866
21,XGBoost,0,1.0,1.0,1.0,1.0,1.0,0.8125,0.92266845703125,0.8378378378378378,0.96875,0.7380952380952381
21,LogisticRegression,1,1.0,1.0,1.0,1.0,1.0,0.96484375,0.992431640625,0.9657794676806084,0.9921875,0.9407407407407408
21,XGBoost,1,1.0,1.0,1.0,1.0,1.0,0.78515625,0.919677734375,0.8135593220338984,0.9375,0.718562874251497
21,LogisticRegression,2,1.0,1.0,1.0,1.0,1.0,0.9609375,0.9853515625,0.9618320610687023,0.984375,0.9402985074626866
21,XGBoost,2,1.0,1.0,1.0,1.0,1.0,0.765625,0.9102783203125,0.8026315789473685,0.953125,0.6931818181818182
21,LogisticRegression,3,1.0,1.0,1.0,1.0,1.0,0.95703125,0.99017333984375,0.9581749049429658,0.984375,0.9333333333333333
21,XGBoost,3,1.0,1.0,1.0,1.0,1.0,0.828125,0.94915771484375,0.8461538461538461,0.9453125,0.7658227848101266
21,LogisticRegression,4,1.0,0.9999999999999999,1.0,1.0,1.0,0.94921875,0.98529052734375,0.9509433962264151,0.984375,0.9197080291970803
21,XGBoost,4,1.0,1.0,1.0,1.0,1.0,0.8515625,0.93280029296875,0.8652482269503546,0.953125,0.7922077922077922
21,LogisticRegression,5,1.0,1.0,1.0,1.0,1.0,0.953125,0.99066162109375,0.9538461538461539,0.96875,0.9393939393939394
21,XGBoost,5,1.0,1.0,1.0,1.0,1.0,0.8046875,0.92474365234375,0.8287671232876712,0.9453125,0.7378048780487805
21,LogisticRegression,6,1.0,1.0,1.0,1.0,1.0,0.96484375,0.989013671875,0.9657794676806084,0.9921875,0.9407407407407408
21,XGBoost,6,1.0,1.0,1.0,1.0,1.0,0.75,0.90057373046875,0.7935483870967742,0.9609375,0.6758241758241759
21,LogisticRegression,7,1.0,1.0,1.0,1.0,1.0,0.96484375,0.99041748046875,0.9655172413793104,0.984375,0.9473684210526315
21,XGBoost,7,1.0,1.0,1.0,1.0,1.0,0.796875,0.92559814453125,0.825503355704698,0.9609375,0.7235294117647059
21,LogisticRegression,8,1.0,1.0,1.0,1.0,1.0,0.9609375,0.9873046875,0.9621212121212122,0.9921875,0.9338235294117647
21,XGBoost,8,1.0,1.0,1.0,1.0,1.0,0.83203125,0.93878173828125,0.8491228070175438,0.9453125,0.7707006369426752
21,LogisticRegression,9,1.0,1.0,1.0,1.0,1.0,0.9453125,0.9891357421875,0.9473684210526315,0.984375,0.9130434782608695
21,XGBoost,9,1.0,1.0,1.0,1.0,1.0,0.80078125,0.93463134765625,0.8247422680412371,0.9375,0.7361963190184049
