layer_id,run_id,debias_method,model,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
23,0,lr,LogisticRegression,0.98046875,0.9906765684789539,0.9804141018466704,0.9776785714285714,0.9831649831649831,0.89453125,0.96136474609375,0.8941176470588236,0.890625,0.8976377952755905
23,0,lr,XGBoost,1.0,1.0,1.0,1.0,1.0,0.8125,0.92706298828125,0.8285714285714286,0.90625,0.7631578947368421
23,0,dm,LogisticRegression,0.5016741071428571,0.5044593032525511,0.5036131183991106,0.5055803571428571,0.5016611295681063,0.6171875,0.656005859375,0.5775862068965517,0.5234375,0.6442307692307693
23,0,dm,XGBoost,1.0,1.0,1.0,1.0,1.0,0.6796875,0.793212890625,0.6434782608695652,0.578125,0.7254901960784313
23,0,pclarc,LogisticRegression,0.98046875,0.9906740772480866,0.9804141018466704,0.9776785714285714,0.9831649831649831,0.89453125,0.96136474609375,0.8941176470588236,0.890625,0.8976377952755905
23,0,pclarc,XGBoost,1.0,1.0,1.0,1.0,1.0,0.8125,0.92706298828125,0.8285714285714286,0.90625,0.7631578947368421
23,1,lr,LogisticRegression,0.9776785714285714,0.9913242885044643,0.977728285077951,0.9799107142857143,0.9755555555555555,0.80078125,0.90985107421875,0.8060836501901141,0.828125,0.7851851851851852
23,1,lr,XGBoost,1.0,1.0,1.0,1.0,1.0,0.796875,0.88116455078125,0.8059701492537313,0.84375,0.7714285714285715
23,1,dm,LogisticRegression,0.5580357142857143,0.5665694256218112,0.5609756097560976,0.5647321428571429,0.5572687224669604,0.41015625,0.42901611328125,0.40784313725490196,0.40625,0.4094488188976378
23,1,dm,XGBoost,1.0,1.0,1.0,1.0,1.0,0.72265625,0.7725830078125,0.7193675889328063,0.7109375,0.728
23,1,pclarc,LogisticRegression,0.9776785714285714,0.9913205516581632,0.977728285077951,0.9799107142857143,0.9755555555555555,0.80078125,0.909912109375,0.8060836501901141,0.828125,0.7851851851851852
23,1,pclarc,XGBoost,1.0,1.0,1.0,1.0,1.0,0.796875,0.88116455078125,0.8059701492537313,0.84375,0.7714285714285715
23,2,lr,LogisticRegression,0.9765625,0.9930195711096939,0.9764837625979843,0.9732142857142857,0.9797752808988764,0.8671875,0.94720458984375,0.8682170542635659,0.875,0.8615384615384616
23,2,lr,XGBoost,1.0,0.9999999999999999,1.0,1.0,1.0,0.8125,0.91741943359375,0.8273381294964028,0.8984375,0.7666666666666667
23,2,dm,LogisticRegression,0.5050223214285714,0.5216002172353316,0.5052983825989961,0.5055803571428571,0.5050167224080268,0.5078125,0.4906005859375,0.4793388429752066,0.453125,0.5087719298245614
23,2,dm,XGBoost,1.0,1.0,1.0,1.0,1.0,0.67578125,0.75421142578125,0.6844106463878327,0.703125,0.6666666666666666
23,2,pclarc,LogisticRegression,0.9765625,0.9930145886479593,0.9764837625979843,0.9732142857142857,0.9797752808988764,0.8671875,0.94720458984375,0.8682170542635659,0.875,0.8615384615384616
23,2,pclarc,XGBoost,1.0,0.9999999999999999,1.0,1.0,1.0,0.8125,0.91741943359375,0.8273381294964028,0.8984375,0.7666666666666667
23,3,lr,LogisticRegression,0.9715401785714286,0.987018195950255,0.9714605484051483,0.96875,0.9741863075196409,0.890625,0.95989990234375,0.8852459016393442,0.84375,0.9310344827586207
23,3,lr,XGBoost,1.0,0.9999999999999999,1.0,1.0,1.0,0.80078125,0.91668701171875,0.8185053380782918,0.8984375,0.7516339869281046
23,3,dm,LogisticRegression,0.5284598214285714,0.5351556271922832,0.5313366611203549,0.5345982142857143,0.5281146637265711,0.4296875,0.41363525390625,0.47101449275362317,0.5078125,0.4391891891891892
23,3,dm,XGBoost,1.0,1.0,1.0,1.0,1.0,0.6953125,0.75836181640625,0.723404255319149,0.796875,0.6623376623376623
23,3,pclarc,LogisticRegression,0.9715401785714286,0.9870206871811225,0.9714605484051483,0.96875,0.9741863075196409,0.890625,0.95989990234375,0.8852459016393442,0.84375,0.9310344827586207
23,3,pclarc,XGBoost,1.0,0.9999999999999999,1.0,1.0,1.0,0.80078125,0.91668701171875,0.8185053380782918,0.8984375,0.7516339869281046
23,4,lr,LogisticRegression,0.9787946428571429,0.9893724091198979,0.9787709497206704,0.9776785714285714,0.9798657718120806,0.859375,0.94378662109375,0.8676470588235294,0.921875,0.8194444444444444
23,4,lr,XGBoost,1.0,1.0,1.0,1.0,1.0,0.8046875,0.87518310546875,0.8287671232876712,0.9453125,0.7378048780487805
23,4,dm,LogisticRegression,0.5446428571428571,0.5286765585140306,0.5405405405405406,0.5357142857142857,0.5454545454545454,0.44921875,0.3948974609375,0.4470588235294118,0.4453125,0.44881889763779526
23,4,dm,XGBoost,1.0,1.0,1.0,1.0,1.0,0.734375,0.82232666015625,0.7553956834532374,0.8203125,0.7
23,4,pclarc,LogisticRegression,0.9787946428571429,0.9893624441964285,0.9787709497206704,0.9776785714285714,0.9798657718120806,0.859375,0.94390869140625,0.8676470588235294,0.921875,0.8194444444444444
23,4,pclarc,XGBoost,1.0,1.0,1.0,1.0,1.0,0.8046875,0.87518310546875,0.8287671232876712,0.9453125,0.7378048780487805
