layer_id,run_id,debias_method,model,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
8,0,lr,LogisticRegression,0.9157366071428571,0.9587888133769134,0.9163434903047092,0.9229910714285714,0.9097909790979097,0.83203125,0.8975830078125,0.8424908424908425,0.8984375,0.7931034482758621
8,0,lr,XGBoost,0.9994419642857143,1.0,0.9994416527079844,0.9988839285714286,1.0,0.828125,0.902587890625,0.8333333333333334,0.859375,0.8088235294117647
8,0,dm,LogisticRegression,0.5011160714285714,0.5235882194674745,0.49944008958566627,0.49776785714285715,0.501123595505618,0.48046875,0.464111328125,0.45714285714285713,0.4375,0.47863247863247865
8,0,dm,XGBoost,0.9994419642857143,1.0,0.9994416527079844,0.9988839285714286,1.0,0.54296875,0.60040283203125,0.5338645418326693,0.5234375,0.5447154471544715
8,0,pclarc,LogisticRegression,0.9157366071428571,0.9587776028380102,0.9163434903047092,0.9229910714285714,0.9097909790979097,0.83203125,0.897705078125,0.8424908424908425,0.8984375,0.7931034482758621
8,0,pclarc,XGBoost,0.9994419642857143,1.0,0.9994416527079844,0.9988839285714286,1.0,0.828125,0.902587890625,0.8333333333333334,0.859375,0.8088235294117647
8,1,lr,LogisticRegression,0.9079241071428571,0.9590192522321429,0.9079754601226994,0.9084821428571429,0.907469342251951,0.8359375,0.90716552734375,0.8396946564885496,0.859375,0.8208955223880597
8,1,lr,XGBoost,1.0,1.0,1.0,1.0,1.0,0.83203125,0.90185546875,0.8458781362007168,0.921875,0.7814569536423841
8,1,dm,LogisticRegression,0.5496651785714286,0.5540248325892857,0.5558613098514034,0.5636160714285714,0.5483170466883822,0.44921875,0.452392578125,0.4555984555984556,0.4609375,0.45038167938931295
8,1,dm,XGBoost,1.0,1.0,1.0,1.0,1.0,0.61328125,0.59783935546875,0.623574144486692,0.640625,0.6074074074074074
8,1,pclarc,LogisticRegression,0.9079241071428571,0.9590279715401785,0.9079754601226994,0.9084821428571429,0.907469342251951,0.8359375,0.90716552734375,0.8396946564885496,0.859375,0.8208955223880597
8,1,pclarc,XGBoost,1.0,1.0,1.0,1.0,1.0,0.83203125,0.90185546875,0.8458781362007168,0.921875,0.7814569536423841
