layer_id,run_id,debias_method,model,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
18,0,lr,LogisticRegression,0.9380580357142857,0.9715563715720662,0.9380234505862647,0.9375,0.9385474860335196,0.796875,0.882568359375,0.8115942028985508,0.875,0.7567567567567568
18,0,lr,XGBoost,0.9994419642857143,1.0,0.9994416527079844,0.9988839285714286,1.0,0.77734375,0.85528564453125,0.8054607508532423,0.921875,0.7151515151515152
18,0,dm,LogisticRegression,0.5167410714285714,0.513931585817921,0.5178173719376392,0.5189732142857143,0.5166666666666667,0.53125,0.5518798828125,0.5555555555555556,0.5859375,0.528169014084507
18,0,dm,XGBoost,0.9994419642857143,1.0,0.9994416527079844,0.9988839285714286,1.0,0.62890625,0.686279296875,0.6415094339622641,0.6640625,0.6204379562043796
18,0,pclarc,LogisticRegression,0.9380580357142857,0.9715488978794644,0.9380234505862647,0.9375,0.9385474860335196,0.796875,0.88250732421875,0.8115942028985508,0.875,0.7567567567567568
18,0,pclarc,XGBoost,0.9994419642857143,1.0,0.9994416527079844,0.9988839285714286,1.0,0.77734375,0.85528564453125,0.8054607508532423,0.921875,0.7151515151515152
18,1,lr,LogisticRegression,0.9380580357142857,0.9692644391741071,0.9382990550305725,0.9419642857142857,0.9346622369878184,0.76171875,0.84765625,0.7829181494661922,0.859375,0.7189542483660131
18,1,lr,XGBoost,1.0,1.0,1.0,1.0,1.0,0.78125,0.87603759765625,0.8082191780821918,0.921875,0.7195121951219512
18,1,dm,LogisticRegression,0.5301339285714286,0.5136693837691326,0.5166475315729047,0.5022321428571429,0.5319148936170213,0.4375,0.4208984375,0.4461538461538462,0.453125,0.4393939393939394
18,1,dm,XGBoost,1.0,1.0,1.0,1.0,1.0,0.5703125,0.61907958984375,0.5925925925925926,0.625,0.5633802816901409
18,1,pclarc,LogisticRegression,0.9386160714285714,0.9692569654815051,0.9388888888888889,0.9430803571428571,0.9347345132743363,0.76171875,0.8477783203125,0.7829181494661922,0.859375,0.7189542483660131
18,1,pclarc,XGBoost,1.0,1.0,1.0,1.0,1.0,0.78125,0.87603759765625,0.8082191780821918,0.921875,0.7195121951219512
18,2,lr,LogisticRegression,0.9319196428571429,0.9626601861447702,0.9319196428571429,0.9319196428571429,0.9319196428571429,0.78125,0.8699951171875,0.7956204379562044,0.8515625,0.7465753424657534
18,2,lr,XGBoost,0.9994419642857143,0.9999975087691326,0.9994422755158952,1.0,0.9988851727982163,0.7890625,0.8636474609375,0.8137931034482758,0.921875,0.7283950617283951
18,2,dm,LogisticRegression,0.5212053571428571,0.5152488241390306,0.5264900662251656,0.5323660714285714,0.5207423580786026,0.46484375,0.46099853515625,0.4497991967871486,0.4375,0.4628099173553719
18,2,dm,XGBoost,1.0,1.0,1.0,1.0,1.0,0.6484375,0.673583984375,0.6564885496183206,0.671875,0.6417910447761194
18,2,pclarc,LogisticRegression,0.9324776785714286,0.9626377650669642,0.9324399776661083,0.9319196428571429,0.9329608938547486,0.78125,0.8699951171875,0.7956204379562044,0.8515625,0.7465753424657534
18,2,pclarc,XGBoost,0.9994419642857143,0.9999975087691326,0.9994422755158952,1.0,0.9988851727982163,0.7890625,0.8636474609375,0.8137931034482758,0.921875,0.7283950617283951
