target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
blond_hair,0.9259259259259259,0.9591642924976258,single,bald,diff_means,0,0.9279835390946503,-0.002057613168724326,,
blurry,0.6796448087431695,0.7414617486338798,single,bald,diff_means,0,0.7192622950819672,-0.03961748633879769,,
brown_hair,0.6602564102564102,0.8587801087801088,single,bald,diff_means,0,0.6794871794871795,-0.019230769230769273,,
bushy_eyebrows,0.5391960914945592,0.5107705973795247,single,bald,diff_means,0,0.5391960914945592,0.0,,
chubby,0.554147465437788,0.7109831029185868,single,bald,diff_means,0,0.554147465437788,0.0,,
double_chin,0.5494791666666666,0.6722819010416667,single,bald,diff_means,0,0.5651041666666666,-0.015625,,
eyeglasses,0.9323245759893581,0.9764715663451945,single,bald,diff_means,0,0.9294146990355836,0.0029098769537745373,,
goatee,0.7549019607843137,0.8583730789613142,single,bald,diff_means,0,0.766163222045575,-0.011261261261261257,,
gray_hair,0.7748662517742111,0.8708374276667759,single,bald,diff_means,0,0.7772136696145868,-0.0023474178403757318,,
heavy_makeup,0.529933110367893,0.5784280936454851,single,bald,diff_means,0,0.5255852842809364,0.004347826086956608,,
high_cheekbones,0.48660714285714285,0.41536458333333337,single,bald,diff_means,0,0.48660714285714285,0.0,,
male,0.9878640776699029,0.9899029126213592,single,bald,diff_means,0,0.9878640776699029,0.0,,
mouth_slightly_open,0.5325341325341325,0.5511155511155511,single,bald,diff_means,0,0.527039627039627,0.005494505494505475,,
mustache,0.6610059841500889,0.7187449458191816,single,bald,diff_means,0,0.6675562024907002,-0.0065502183406113135,,
narrow_eyes,0.5177095631641087,0.5413223140495868,single,bald,diff_means,0,0.545159386068477,-0.02744982290436837,,
no_beard,0.6520890802664334,0.6923232187310772,single,bald,diff_means,0,0.6408531252102536,0.011235955056179803,,
oval_face,0.5154761904761905,0.5784013605442178,single,bald,diff_means,0,0.5212585034013605,-0.005782312925169952,,
pale_skin,0.5134146341463415,0.624390243902439,single,bald,diff_means,0,0.5032520325203252,0.010162601626016232,,
pointy_nose,0.5477646419350455,0.5465416496806632,single,bald,diff_means,0,0.5174616116320152,0.030303030303030276,,
receding_hairline,0.523153942428035,0.5509230287859825,single,bald,diff_means,0,0.52049436795995,0.0026595744680850686,,
rosy_cheeks,0.692757534862798,0.7566351776878093,single,bald,diff_means,0,0.6947818263607737,-0.002024291497975672,,
sideburns,0.6752873563218391,0.7916666666666666,single,bald,diff_means,0,0.694683908045977,-0.0193965517241379,,
smiling,0.8153305653145959,0.9499840306611307,single,bald,diff_means,0,0.7955285851165761,0.01980198019801982,,
straight_hair,0.4593360995850623,0.45145228215767635,single,bald,diff_means,0,0.4405255878284924,0.018810511756569892,,
wavy_hair,0.5488517461611632,0.5820084250577524,single,bald,diff_means,0,0.5791547764641934,-0.030303030303030276,,
wearing_earrings,0.7292372881355932,0.8610169491525425,single,bald,diff_means,0,0.735593220338983,-0.006355932203389814,,
wearing_hat,0.9366719660837308,0.980259671436142,single,bald,diff_means,0,0.9219660837307896,0.014705882352941235,,
wearing_lipstick,0.4746499275712216,0.4838242394978271,single,bald,diff_means,0,0.45062771607918883,0.024022211492032763,,
wearing_necklace,0.5724833866601033,0.657888259906473,single,bald,diff_means,0,0.6017720895889737,-0.029288702928870314,,
wearing_necktie,0.6200504413619168,0.6701134930643127,single,bald,diff_means,0,0.6159730979403111,0.004077343421605706,,
young,0.8726900031535794,0.9489120151371806,single,bald,diff_means,0,0.8726900031535794,0.0,,
