target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
high_cheekbones,0.47804429215051714,0.37654673519893395,single,eyeglasses,diff_means,3,0.47804429215051714,0.0,,
male,0.9733727810650887,0.9664694280078895,single,eyeglasses,diff_means,3,0.9733727810650887,0.0,,
mouth_slightly_open,0.5273399014778325,0.5584975369458128,single,eyeglasses,diff_means,3,0.5359605911330049,-0.008620689655172376,,
mustache,0.7235634958957026,0.8322066634476099,single,eyeglasses,diff_means,3,0.7235634958957026,0.0,,
narrow_eyes,0.5625,0.5428427419354839,single,eyeglasses,diff_means,3,0.5625,0.0,,
no_beard,0.5822666367243057,0.5422561568979715,single,eyeglasses,diff_means,3,0.5822666367243057,0.0,,
oval_face,0.48116504854368936,0.4265048543689321,single,eyeglasses,diff_means,3,0.48116504854368936,0.0,,
pale_skin,0.5334716459197787,0.677731673582296,single,eyeglasses,diff_means,3,0.5313969571230982,0.0020746887966804906,,
pointy_nose,0.4503949447077409,0.5121642969984203,single,eyeglasses,diff_means,3,0.4527646129541864,-0.002369668246445522,,
receding_hairline,0.542792501616031,0.572333548804137,single,eyeglasses,diff_means,3,0.540530058177117,0.002262443438914019,,
rosy_cheeks,0.6085365853658536,0.7117886178861788,single,eyeglasses,diff_means,3,0.6085365853658536,0.0,,
sideburns,0.6846011131725418,0.7858998144712431,single,eyeglasses,diff_means,3,0.6846011131725418,0.0,,
smiling,0.8533823079277625,0.9550658096112642,single,eyeglasses,diff_means,3,0.8533823079277625,0.0,,
straight_hair,0.6116514690982776,0.6030395136778115,single,eyeglasses,diff_means,3,0.6095238095238096,0.0021276595744680327,,
wavy_hair,0.5412589262099974,0.5824737723706249,single,eyeglasses,diff_means,3,0.5412589262099974,0.0,,
