layer_id,model,run_id,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
14,LogisticRegression,0,real,0.9250764525993884,0.9758909853249476,0.9269746646795827,0.9255952380952381,0.9283582089552239,0.8515625,0.9486083984375,0.8549618320610687,0.875,0.835820895522388
14,XGBoost,0,real,0.8394495412844036,0.9204945342917041,0.8411497730711044,0.8273809523809523,0.8553846153846154,0.78125,0.85321044921875,0.7795275590551181,0.7734375,0.7857142857142857
14,LogisticRegression,0,random_shuffle,0.4969418960244648,0.4930274782869123,0.48833592534992226,0.46726190476190477,0.511400651465798,0.46875,0.4716796875,0.4426229508196721,0.421875,0.46551724137931033
14,LogisticRegression,0,random_unit_vector,0.4724770642201835,0.4742625037436359,0.4858420268256334,0.4851190476190476,0.48656716417910445,0.515625,0.500244140625,0.5303030303030303,0.546875,0.5147058823529411
14,LogisticRegression,1,real,0.9314024390243902,0.979958168719498,0.9310872894333844,0.9353846153846154,0.926829268292683,0.859375,0.954833984375,0.8615384615384616,0.875,0.8484848484848485
14,XGBoost,1,real,0.8399390243902439,0.9192842203114107,0.8421052631578947,0.8615384615384616,0.8235294117647058,0.80078125,0.868896484375,0.7951807228915663,0.7734375,0.8181818181818182
14,LogisticRegression,1,random_shuffle,0.5121951219512195,0.5328840343946084,0.5015576323987538,0.49538461538461537,0.5078864353312302,0.57421875,0.59613037109375,0.5886792452830188,0.609375,0.5693430656934306
14,LogisticRegression,1,random_unit_vector,0.44664634146341464,0.4490448524285382,0.4423963133640553,0.4430769230769231,0.44171779141104295,0.40625,0.38519287109375,0.42857142857142855,0.4453125,0.41304347826086957
14,LogisticRegression,2,real,0.9129746835443038,0.9679625846252453,0.9141965678627145,0.9213836477987422,0.9071207430340558,0.86328125,0.94305419921875,0.8627450980392157,0.859375,0.8661417322834646
14,XGBoost,2,real,0.8117088607594937,0.889616632616272,0.8125984251968504,0.8113207547169812,0.8138801261829653,0.765625,0.85528564453125,0.7540983606557377,0.71875,0.7931034482758621
14,LogisticRegression,2,random_shuffle,0.4525316455696203,0.44902455634338817,0.4709480122324159,0.48427672955974843,0.4583333333333333,0.4921875,0.47296142578125,0.5,0.5078125,0.49242424242424243
14,LogisticRegression,2,random_unit_vector,0.4651898734177215,0.4578776589352241,0.45307443365695793,0.44025157232704404,0.4666666666666667,0.515625,0.5263671875,0.5267175572519084,0.5390625,0.5149253731343284
14,LogisticRegression,3,real,0.9075500770416025,0.9756598073305591,0.9065420560747663,0.879154078549849,0.9356913183279743,0.89453125,0.96044921875,0.8924302788844621,0.875,0.9105691056910569
14,XGBoost,3,real,0.8197226502311248,0.9132227479146479,0.8163265306122449,0.7854984894259819,0.8496732026143791,0.7890625,0.87481689453125,0.7857142857142857,0.7734375,0.7983870967741935
