layer_id,model,run_id,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
10,LogisticRegression,0,real,0.9021406727828746,0.9641921233902366,0.9036144578313253,0.8928571428571429,0.9146341463414634,0.828125,0.8961181640625,0.8267716535433071,0.8203125,0.8333333333333334
10,XGBoost,0,real,0.8623853211009175,0.9238825247079965,0.8652694610778443,0.8601190476190477,0.8704819277108434,0.77734375,0.8447265625,0.7692307692307693,0.7421875,0.7983193277310925
10,LogisticRegression,0,random_shuffle,0.46636085626911317,0.48004642108415685,0.47518796992481205,0.47023809523809523,0.48024316109422494,0.484375,0.49139404296875,0.484375,0.484375,0.484375
10,LogisticRegression,0,random_unit_vector,0.4709480122324159,0.46605458221024254,0.4773413897280967,0.47023809523809523,0.48466257668711654,0.4765625,0.463623046875,0.4765625,0.4765625,0.4765625
10,LogisticRegression,1,real,0.9009146341463414,0.9715919126191029,0.900459418070444,0.9046153846153846,0.8963414634146342,0.8359375,0.92498779296875,0.8384615384615385,0.8515625,0.8257575757575758
10,XGBoost,1,real,0.8429878048780488,0.9374111085289334,0.8487518355359766,0.8892307692307693,0.8117977528089888,0.76953125,0.84173583984375,0.7756653992395437,0.796875,0.7555555555555555
10,LogisticRegression,1,random_shuffle,0.4649390243902439,0.438968161747618,0.4784546805349183,0.49538461538461537,0.46264367816091956,0.47265625,0.46612548828125,0.46215139442231074,0.453125,0.4715447154471545
10,LogisticRegression,1,random_unit_vector,0.4801829268292683,0.4726934696723217,0.47938931297709925,0.48307692307692307,0.47575757575757577,0.4921875,0.4923095703125,0.4628099173553719,0.4375,0.49122807017543857
10,LogisticRegression,2,real,0.9145569620253164,0.963355766534471,0.9166666666666666,0.9339622641509434,0.9,0.8125,0.9024658203125,0.813953488372093,0.8203125,0.8076923076923077
10,XGBoost,2,real,0.8401898734177216,0.9211833513600127,0.8424336973478939,0.8490566037735849,0.8359133126934984,0.75390625,0.83251953125,0.7529411764705882,0.75,0.7559055118110236
