regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
single,bald,lr,13,neg,0.0007591698525717394,0.13337333500385284,0.1953572779893875,0.20629535615444183,0.349545419216156,0.06198394298553467,0.14325006306171417
single,bald,lr,14,pos,0.0,0.2152685821056366,0.21605542302131653,0.3711422085762024,0.368284672498703,0.0007868409156799316,-0.0028575360774993896
single,bald,lr,14,neg,0.0,0.144506573677063,0.1941699981689453,0.22792060673236847,0.34584107995033264,0.049663424491882324,0.11792047321796417
single,bald,lr,15,pos,0.0,0.212477445602417,0.21129128336906433,0.36254435777664185,0.36255550384521484,-0.0011861622333526611,1.1146068572998047e-05
single,bald,lr,15,neg,0.0,0.13373327255249023,0.18693940341472626,0.20564809441566467,0.35494956374168396,0.05320613086223602,0.1493014693260193
single,bald,lr,16,pos,0.0024880820265356096,0.20591706037521362,0.20553666353225708,0.3436846137046814,0.341316282749176,-0.00038039684295654297,-0.002368330955505371
single,bald,lr,16,neg,0.0,0.1456422209739685,0.19619609415531158,0.22282175719738007,0.3470529317855835,0.05055387318134308,0.12423117458820343
single,bald,lr,17,pos,0.0,0.20144152641296387,0.20151546597480774,0.3372845947742462,0.3385576009750366,7.393956184387207e-05,0.0012730062007904053
single,bald,lr,17,neg,0.0,0.13976973295211792,0.2024582177400589,0.21237216889858246,0.36306971311569214,0.06268848478794098,0.15069754421710968
single,bald,lr,18,pos,0.0,0.2253076136112213,0.22587116062641144,0.3820229768753052,0.38371825218200684,0.0005635470151901245,0.0016952753067016602
single,bald,lr,18,neg,0.001760829793743035,0.15351472795009613,0.21567752957344055,0.23215827345848083,0.3526100218296051,0.06216280162334442,0.12045174837112427
single,bald,lr,19,pos,0.0,0.2333850860595703,0.23282048106193542,0.41336125135421753,0.4144333600997925,-0.0005646049976348877,0.0010721087455749512
single,bald,lr,19,neg,0.0003461696930795455,0.16051144897937775,0.21993190050125122,0.24179476499557495,0.37648582458496094,0.059420451521873474,0.134691059589386
single,bald,lr,20,pos,0.0,0.23708827793598175,0.23754984140396118,0.45438632369041443,0.4535331130027771,0.00046156346797943115,-0.0008532106876373291
single,bald,lr,20,neg,0.0,0.1745452880859375,0.23342737555503845,0.3106057047843933,0.4165075421333313,0.05888208746910095,0.10590183734893799
single,bald,lr,21,pos,0.0,0.24018341302871704,0.23919466137886047,0.4752061367034912,0.47412604093551636,-0.0009887516498565674,-0.0010800957679748535
single,bald,lr,21,neg,0.0,0.20326659083366394,0.25419309735298157,0.3672245740890503,0.4289364814758301,0.05092650651931763,0.061711907386779785
single,bald,lr,22,pos,0.003509063386130329,0.2656385898590088,0.26564866304397583,0.4629546105861664,0.4634830951690674,1.0073184967041016e-05,0.000528484582901001
single,bald,lr,22,neg,0.0,0.16524307429790497,0.22101837396621704,0.2967604994773865,0.38724273443222046,0.05577529966831207,0.09048223495483398
single,bald,lr,23,pos,0.0,0.2379719465970993,0.23793834447860718,0.4003469944000244,0.4002566933631897,-3.3602118492126465e-05,-9.03010368347168e-05
single,bald,lr,23,neg,0.0009471758133776653,0.1439250409603119,0.1992407888174057,0.22254052758216858,0.3522542715072632,0.05531574785709381,0.1297137439250946
single,bald,pclarc,0,pos,0.02041105807914101,0.2982083857059479,0.323580801486969,0.77626633644104,0.8471883535385132,0.025372415781021118,0.07092201709747314
single,bald,pclarc,0,neg,0.006018770563143372,0.28313493728637695,0.37138718366622925,0.7580838203430176,1.0437506437301636,0.0882522463798523,0.285666823387146
single,bald,pclarc,1,pos,0.01685815175976524,0.3223147988319397,0.34917372465133667,0.5525240302085876,0.5765889883041382,0.026858925819396973,0.024064958095550537
single,bald,pclarc,1,neg,0.0,0.22341114282608032,0.29383695125579834,0.4389270544052124,0.5920369029045105,0.07042580842971802,0.1531098484992981
single,bald,pclarc,2,pos,0.01526137568100161,0.29804325103759766,0.309469997882843,0.496734082698822,0.5133351683616638,0.011426746845245361,0.016601085662841797
single,bald,pclarc,2,neg,0.00031647384858701777,0.2182329297065735,0.28420621156692505,0.3407767117023468,0.519685685634613,0.06597328186035156,0.17890897393226624
single,bald,pclarc,3,pos,0.013747653033854057,0.25175389647483826,0.2499912530183792,0.4175272583961487,0.4161916673183441,-0.0017626434564590454,-0.0013355910778045654
single,bald,pclarc,3,neg,0.0006344529682362765,0.18364110589027405,0.25091856718063354,0.2824849486351013,0.4308202266693115,0.0672774612903595,0.1483352780342102
single,bald,pclarc,4,pos,0.012661656443788472,0.2329612821340561,0.22833076119422913,0.39484745264053345,0.3874500095844269,-0.004630520939826965,-0.007397443056106567
single,bald,pclarc,4,neg,0.0,0.15725822746753693,0.23153135180473328,0.24303960800170898,0.39022594690322876,0.07427312433719635,0.14718633890151978
single,bald,pclarc,5,pos,0.008417381548492253,0.25680941343307495,0.25290626287460327,0.4168054461479187,0.42087066173553467,-0.0039031505584716797,0.004065215587615967
single,bald,pclarc,5,neg,0.0,0.1839682161808014,0.25536641478538513,0.2654097080230713,0.4050815999507904,0.07139819860458374,0.13967189192771912
single,bald,pclarc,6,pos,0.005749379074798444,0.2758771777153015,0.2733527719974518,0.47102972865104675,0.46623969078063965,-0.0025244057178497314,-0.0047900378704071045
single,bald,pclarc,6,neg,0.0,0.17824015021324158,0.2532883882522583,0.27845388650894165,0.42489707469940186,0.07504823803901672,0.1464431881904602
single,bald,pclarc,7,pos,0.004214115176289335,0.2719453275203705,0.26910078525543213,0.48483553528785706,0.4889623522758484,-0.0028445422649383545,0.004126816987991333
single,bald,pclarc,7,neg,0.0,0.19997677206993103,0.26905447244644165,0.3313136100769043,0.476173460483551,0.06907770037651062,0.14485985040664673
single,bald,pclarc,8,pos,0.0033697565422168285,0.26073676347732544,0.25691497325897217,0.4628787636756897,0.451368123292923,-0.0038217902183532715,-0.011510640382766724
single,bald,pclarc,8,neg,0.0,0.18441638350486755,0.25246280431747437,0.3099653720855713,0.4306744933128357,0.06804642081260681,0.1207091212272644
single,bald,pclarc,9,pos,0.0026062921741911715,0.23490367829799652,0.2347991019487381,0.40643930435180664,0.4042855501174927,-0.00010457634925842285,-0.002153754234313965
single,bald,pclarc,9,neg,0.0,0.14696037769317627,0.21515828371047974,0.2502111792564392,0.3870704770088196,0.06819790601730347,0.13685929775238037
single,bald,pclarc,10,pos,0.0019748663726812943,0.22926488518714905,0.2275584638118744,0.3893485963344574,0.38725024461746216,-0.0017064213752746582,-0.0020983517169952393
single,bald,pclarc,10,neg,0.0,0.1497204303741455,0.21228845417499542,0.2537931203842163,0.37980523705482483,0.06256802380084991,0.12601211667060852
single,bald,pclarc,11,pos,0.0027068167405701615,0.23321110010147095,0.22655510902404785,0.39240288734436035,0.38573211431503296,-0.006655991077423096,-0.006670773029327393
single,bald,pclarc,11,neg,0.0,0.1462555229663849,0.19208379089832306,0.23465530574321747,0.3538270890712738,0.04582826793193817,0.11917178332805634
single,bald,pclarc,12,pos,0.0023389188664837413,0.20923969149589539,0.2028222680091858,0.34667474031448364,0.3547068238258362,-0.006417423486709595,0.008032083511352539
single,bald,pclarc,12,neg,0.0,0.1236886978149414,0.19074878096580505,0.19994866847991943,0.32856065034866333,0.06706008315086365,0.1286119818687439
single,bald,pclarc,13,pos,0.002612260210974604,0.2016211748123169,0.2016870230436325,0.35464388132095337,0.3539459705352783,6.584823131561279e-05,-0.0006979107856750488
single,bald,pclarc,13,neg,0.0,0.13337333500385284,0.19304943084716797,0.20629535615444183,0.3459661304950714,0.059676095843315125,0.13967077434062958
single,bald,pclarc,14,pos,0.0021547801256185384,0.2152685821056366,0.21545910835266113,0.3711422085762024,0.369590699672699,0.00019052624702453613,-0.001551508903503418
single,bald,pclarc,14,neg,0.0,0.144506573677063,0.19640421867370605,0.22792060673236847,0.34405243396759033,0.051897644996643066,0.11613182723522186
single,bald,pclarc,15,pos,0.007350164388258085,0.212477445602417,0.20814138650894165,0.36254435777664185,0.3582721948623657,-0.004336059093475342,-0.004272162914276123
single,bald,pclarc,15,neg,0.0,0.13373327255249023,0.18725433945655823,0.20564809441566467,0.3531898260116577,0.05352106690406799,0.14754173159599304
single,bald,pclarc,16,pos,0.009659200216681763,0.20591706037521362,0.20318828523159027,0.3436846137046814,0.33965662121772766,-0.002728775143623352,-0.004027992486953735
single,bald,pclarc,16,neg,0.0,0.1456422209739685,0.19898688793182373,0.22282175719738007,0.3522814214229584,0.053344666957855225,0.1294596642255783
single,bald,pclarc,17,pos,0.0157004785089081,0.20144152641296387,0.20181556046009064,0.3372845947742462,0.33975955843925476,0.00037403404712677,0.002474963665008545
single,bald,pclarc,17,neg,0.0,0.13976973295211792,0.206508070230484,0.21237216889858246,0.36315158009529114,0.06673833727836609,0.15077941119670868
single,bald,pclarc,18,pos,0.01802300708487281,0.2253076136112213,0.22617505490779877,0.3820229768753052,0.38269463181495667,0.0008674412965774536,0.0006716549396514893
single,bald,pclarc,18,neg,0.0,0.15351472795009613,0.21606625616550446,0.23215827345848083,0.3569498360157013,0.06255152821540833,0.12479156255722046
single,bald,pclarc,19,pos,0.026203637616776243,0.2333850860595703,0.23119114339351654,0.41336125135421753,0.4165547490119934,-0.002193942666053772,0.003193497657775879
single,bald,pclarc,19,neg,0.0,0.16051144897937775,0.2190365195274353,0.24179476499557495,0.3738853931427002,0.058525070548057556,0.13209062814712524
single,bald,pclarc,20,pos,0.02584301931822841,0.23708827793598175,0.23690295219421387,0.45438632369041443,0.45201432704925537,-0.0001853257417678833,-0.0023719966411590576
single,bald,pclarc,20,neg,0.0,0.1745452880859375,0.23549166321754456,0.3106057047843933,0.42479920387268066,0.060946375131607056,0.11419349908828735
single,bald,pclarc,21,pos,0.027742573464379472,0.24018341302871704,0.23911099135875702,0.4752061367034912,0.4751836061477661,-0.001072421669960022,-2.2530555725097656e-05
single,bald,pclarc,21,neg,0.0,0.20326659083366394,0.25515687465667725,0.3672245740890503,0.43486297130584717,0.051890283823013306,0.06763839721679688
single,bald,pclarc,22,pos,0.022950566701571695,0.2656385898590088,0.26614999771118164,0.4629546105861664,0.4622145891189575,0.0005114078521728516,-0.0007400214672088623
single,bald,pclarc,22,neg,0.0,0.16524307429790497,0.22373628616333008,0.2967604994773865,0.3928220570087433,0.05849321186542511,0.09606155753135681
