layer_id,model,run_id,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
3,LogisticRegression,0,0.9298967633928571,0.9810490316274215,0.9299895506792059,0.9312220982142857,0.9287602615834145,0.87060546875,0.9481134414672852,0.8706686188384578,0.87109375,0.8702439024390244
3,XGBoost,0,0.9100167410714286,0.9714655389591139,0.9115104952668405,0.9268973214285714,0.8966261808367072,0.76025390625,0.8404731750488281,0.7674088109900521,0.791015625,0.7451701931922723
3,LogisticRegression,1,0.9347098214285714,0.983481504479233,0.9346094732429789,0.9331752232142857,0.9360481388189197,0.8779296875,0.948521614074707,0.8780487804878049,0.87890625,0.8771929824561403
3,XGBoost,1,0.9114815848214286,0.9709098582365074,0.9125732001377885,0.9239676339285714,0.901456376752416,0.771484375,0.8519983291625977,0.7775665399239544,0.798828125,0.7574074074074074
3,LogisticRegression,2,0.9332449776785714,0.9825318589502452,0.9332682518652814,0.93359375,0.932942980621776,0.87939453125,0.9499311447143555,0.8790993636808615,0.876953125,0.8812561334641805
3,XGBoost,2,0.9070172991071429,0.9691068007021534,0.9087798535550538,0.9263392857142857,0.8918737407656145,0.76806640625,0.8387966156005859,0.7741321921065145,0.794921875,0.7544022242817423
3,LogisticRegression,3,0.9345005580357143,0.9830445075521664,0.9345142618034731,0.9347098214285714,0.9343187839910752,0.88525390625,0.9519481658935547,0.8834903321764997,0.8701171875,0.8972809667673716
3,XGBoost,3,0.9109235491071429,0.9703899597635075,0.9123842195540309,0.9275948660714286,0.8976643715404348,0.755859375,0.8359794616699219,0.7603068072866731,0.7744140625,0.7467043314500942
3,LogisticRegression,4,0.9349888392857143,0.9832505790554747,0.9348160581899566,0.9323381696428571,0.9373071528751753,0.880859375,0.9531221389770508,0.8798029556650246,0.8720703125,0.8876739562624254
3,XGBoost,4,0.9091099330357143,0.970309101805395,0.9106126089044385,0.9259207589285714,0.8958024024834661,0.76171875,0.8367938995361328,0.7678401522359658,0.7880859375,0.74860853432282
3,LogisticRegression,5,0.9354073660714286,0.9825150042164082,0.9355422525407211,0.9375,0.9335926646290637,0.87841796875,0.9500951766967773,0.8776412776412776,0.8720703125,0.8832838773491593
3,XGBoost,5,0.9081333705357143,0.9688679928682289,0.9098624324139347,0.9273158482142857,0.8930538761252184,0.75830078125,0.840484619140625,0.7634973721930244,0.7802734375,0.7474275023386342
3,LogisticRegression,6,0.9315011160714286,0.9824332023153499,0.9312998460892682,0.9285714285714286,0.9340443446533819,0.87939453125,0.9503383636474609,0.8779041028175977,0.8671875,0.8888888888888888
3,XGBoost,6,0.9078543526785714,0.9683124775789222,0.909477146577126,0.92578125,0.8937373737373737,0.76416015625,0.8392171859741211,0.7692307692307693,0.7861328125,0.7530402245088869
3,LogisticRegression,7,0.9308035714285714,0.9811659443135164,0.930551666199944,0.9271763392857143,0.9339516582349635,0.875,0.9495096206665039,0.875968992248062,0.8828125,0.8692307692307693
3,XGBoost,7,0.9098772321428571,0.970291079307089,0.9110437895896447,0.9229910714285714,0.8994018488308864,0.76708984375,0.8370466232299805,0.773396674584323,0.794921875,0.7530064754856615
3,LogisticRegression,8,0.9380580357142857,0.9834592974915798,0.9378412431751365,0.9345703125,0.9411351503231244,0.8779296875,0.9474735260009766,0.8793436293436293,0.8896484375,0.8692748091603053
3,XGBoost,8,0.90869140625,0.9709028808438048,0.9102010015778281,0.9255022321428571,0.895397489539749,0.76123046875,0.8385486602783203,0.7692307692307693,0.7958984375,0.7442922374429224
3,LogisticRegression,9,0.93505859375,0.983065449461645,0.9350359360826181,0.9347098214285714,0.9353622783749825,0.8779296875,0.9488506317138672,0.8770894788593904,0.87109375,0.8831683168316832
3,XGBoost,9,0.9059012276785714,0.9677043447689135,0.9072405968507186,0.9203404017857143,0.8945084745762711,0.76708984375,0.8428573608398438,0.7725321888412017,0.791015625,0.7548928238583411
