layer_id,model,run_id,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
2,LogisticRegression,0,0.9226422991071429,0.9770026693538745,0.9222245599270636,0.9172712053571429,0.9272317021576646,0.87744140625,0.9483156204223633,0.8761716822890971,0.8671875,0.8853439680957128
2,XGBoost,0,0.9034598214285714,0.9674948672859037,0.9048143053645117,0.9176897321428571,0.8922951709169832,0.75732421875,0.8313846588134766,0.763895486935867,0.78515625,0.7437557816836263
2,LogisticRegression,1,0.9268973214285714,0.9782852250702527,0.9267132867132867,0.9243861607142857,0.9290521592821088,0.88525390625,0.9484443664550781,0.8850855745721271,0.8837890625,0.8863858961802155
2,XGBoost,1,0.9078543526785714,0.9686391986146266,0.908839969636326,0.9186662946428571,0.8992216304793118,0.75830078125,0.8351078033447266,0.7637231503579952,0.78125,0.7469654528478058
2,LogisticRegression,2,0.9256417410714286,0.9781862959569814,0.9254441180584697,0.9229910714285714,0.9279102384291725,0.8857421875,0.9485673904418945,0.8847290640394089,0.876953125,0.8926441351888668
2,XGBoost,2,0.9065290178571429,0.9665609476517658,0.907967032967033,0.9221540178571429,0.8942099567099567,0.74853515625,0.8310689926147461,0.7551117451260104,0.775390625,0.7358665430954587
2,LogisticRegression,3,0.9236886160714286,0.9772337115540796,0.9233678901653124,0.9195033482142857,0.9272650534608892,0.87841796875,0.9485769271850586,0.8772794480039429,0.869140625,0.8855721393034826
2,XGBoost,3,0.9022042410714286,0.9651816037236427,0.9034966960352423,0.9155970982142857,0.8917119565217392,0.75830078125,0.83233642578125,0.7621335896203748,0.7744140625,0.750236518448439
2,LogisticRegression,4,0.9251534598214286,0.9783987707021284,0.9246753246753247,0.9188058035714286,0.930620319344355,0.8837890625,0.9505977630615234,0.8825271470878578,0.873046875,0.8922155688622755
2,XGBoost,4,0.9046456473214286,0.9669984992669555,0.9057306392662575,0.9161551339285714,0.8955407063957452,0.7587890625,0.8346834182739258,0.7625,0.7744140625,0.7509469696969697
2,LogisticRegression,5,0.9284319196428571,0.9780362576854472,0.9281109865470852,0.9239676339285714,0.9322916666666666,0.88037109375,0.9472446441650391,0.8796068796068796,0.8740234375,0.8852621167161226
2,XGBoost,5,0.8995535714285714,0.9649116555038764,0.9008401046687784,0.9125279017857143,0.889447919499592,0.74951171875,0.826939582824707,0.755597903763697,0.7744140625,0.7376744186046512
2,LogisticRegression,6,0.9224330357142857,0.9770646192589584,0.922183344996501,0.9192243303571429,0.9251614714967705,0.880859375,0.9477758407592773,0.8802747791952895,0.8759765625,0.8846153846153846
2,XGBoost,6,0.90283203125,0.9660706812021683,0.9044253859348199,0.9195033482142857,0.8898339408667477,0.75244140625,0.8314824104309082,0.7586863398381724,0.7783203125,0.7400185701021356
2,LogisticRegression,7,0.9241071428571429,0.9771188619185467,0.9238308597031644,0.9204799107142857,0.9272062956717256,0.87646484375,0.9473915100097656,0.8773630634997577,0.8837890625,0.8710298363811357
2,XGBoost,7,0.9052036830357143,0.9668735971256178,0.9060880381452561,0.9146205357142857,0.8977132685197864,0.75732421875,0.8322477340698242,0.7611725132148006,0.7734375,0.7492904446546831
2,LogisticRegression,8,0.923828125,0.9766603586625081,0.9234972677595629,0.9195033482142857,0.9275260343371798,0.8837890625,0.9479885101318359,0.8836754643206256,0.8828125,0.8845401174168297
2,XGBoost,8,0.9060407366071429,0.967669778940629,0.9073653806478233,0.9203404017857143,0.8947511189475111,0.74658203125,0.8264493942260742,0.7536782154722355,0.775390625,0.7331486611265005
2,LogisticRegression,9,0.9237583705357143,0.977368432648328,0.9233681553670335,0.9186662946428571,0.9281183932346723,0.87109375,0.9461574554443359,0.8704612365063789,0.8662109375,0.8747534516765286
2,XGBoost,9,0.9017857142857143,0.9652833160088987,0.9029367158417206,0.9136439732142857,0.8924775143090761,0.75244140625,0.8312873840332031,0.7582260371959942,0.7763671875,0.7409133271202236
