layer_id,model,run_id,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
4,LogisticRegression,0,0.94091796875,0.9852479623288525,0.9412172947463391,0.9460100446428571,0.9364728628642452,0.8701171875,0.9460229873657227,0.8690944881889764,0.8623046875,0.8759920634920635
4,XGBoost,0,0.9228515625,0.9773142094514807,0.9239444368037409,0.9372209821428571,0.9110387849199891,0.78564453125,0.8553733825683594,0.790453460620525,0.80859375,0.773109243697479
4,LogisticRegression,1,0.9441964285714286,0.9852954903427434,0.9441340782122905,0.9430803571428571,0.9451901565995525,0.8740234375,0.9447860717773438,0.8736532810969637,0.87109375,0.8762278978388998
4,XGBoost,1,0.9275948660714286,0.9780746187482562,0.9284335355763927,0.9393136160714286,0.9178026172300982,0.783203125,0.8601512908935547,0.7877629063097514,0.8046875,0.7715355805243446
4,LogisticRegression,2,0.9421735491071429,0.9856792566727619,0.9422500870776733,0.9434988839285714,0.9410045916237652,0.86865234375,0.9470329284667969,0.8684596577017115,0.8671875,0.8697355533790402
4,XGBoost,2,0.9222935267857143,0.9762320615807357,0.9235834819591164,0.9391741071428571,0.908502024291498,0.77294921875,0.8524227142333984,0.7797252486972999,0.8037109375,0.7571297148114076
4,LogisticRegression,3,0.9396623883928571,0.9855730484943,0.9396160558464224,0.9388950892857143,0.9403381305016069,0.876953125,0.9482212066650391,0.8767123287671232,0.875,0.8784313725490196
4,XGBoost,3,0.9198521205357143,0.9748810748664699,0.9209603081791291,0.9338727678571429,0.9084000542814493,0.7822265625,0.8601312637329102,0.7878211227402474,0.80859375,0.7680890538033395
4,LogisticRegression,4,0.9425223214285714,0.9865192880435865,0.9424982554082345,0.9421037946428571,0.9428930466350182,0.87890625,0.9478578567504883,0.8784313725490196,0.875,0.8818897637795275
4,XGBoost,4,0.9204799107142857,0.9769076522515745,0.9217032967032966,0.9361049107142857,0.9077380952380952,0.76611328125,0.8536624908447266,0.7735224586288416,0.798828125,0.7497708524289642
4,LogisticRegression,5,0.9426618303571429,0.9856995563117826,0.942876997915219,0.9464285714285714,0.9393519800609249,0.8759765625,0.9471406936645508,0.8768186226964112,0.8828125,0.8709055876685935
4,XGBoost,5,0.9220842633928571,0.9760238686386421,0.9233198324981122,0.9381975446428571,0.9089066090012163,0.78955078125,0.8585090637207031,0.7956377430061641,0.8193359375,0.7732718894009216
4,LogisticRegression,6,0.9385463169642857,0.9846685954502651,0.9387386134482998,0.9416852678571429,0.935810342437266,0.87353515625,0.9499969482421875,0.8743328481319748,0.8798828125,0.8688524590163934
4,XGBoost,6,0.9227818080357143,0.9764802309931542,0.9241001028453891,0.9401506696428571,0.9085883780504247,0.7705078125,0.853571891784668,0.7793427230046949,0.810546875,0.7504520795660036
4,LogisticRegression,7,0.9377790178571429,0.9842027352780711,0.9377355856484713,0.9370814732142857,0.9383906119027662,0.8701171875,0.9444589614868164,0.8704965920155794,0.873046875,0.8679611650485437
4,XGBoost,7,0.919921875,0.9760905479898259,0.9208930540242558,0.9321986607142857,0.9098583877995643,0.7763671875,0.8544063568115234,0.7808612440191387,0.796875,0.7654784240150094
4,LogisticRegression,8,0.9411969866071429,0.9857336161087971,0.9410530732116635,0.9387555803571429,0.9433618393382869,0.87939453125,0.9466476440429688,0.8802714493456132,0.88671875,0.8739172281039461
4,XGBoost,8,0.9211077008928571,0.977664480403978,0.9223694145102616,0.9373604910714286,0.9078502905012836,0.7724609375,0.8554916381835938,0.7785171102661597,0.7998046875,0.7583333333333333
4,LogisticRegression,9,0.9401506696428571,0.9855716666396783,0.9402340484814712,0.9415457589285714,0.9389259877573733,0.87353515625,0.9471006393432617,0.8735968765251342,0.8740234375,0.8731707317073171
4,XGBoost,9,0.9238978794642857,0.9765760071423589,0.9249191383937788,0.9375,0.9126714654352845,0.77587890625,0.8561811447143555,0.7831837505904582,0.8095703125,0.7584629460201281
