layer_id,model,run_id,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
0,LogisticRegression,0,0.8055943080357143,0.8841733348612884,0.8050912651234352,0.8030133928571429,0.8071799186649838,0.74951171875,0.8275279998779297,0.7506076810889645,0.75390625,0.7473378509196515
0,XGBoost,0,0.8560965401785714,0.9332146158023757,0.8590172896876922,0.8768136160714286,0.8419290020093771,0.6796875,0.7375407218933105,0.6954503249767874,0.7314453125,0.6628318584070797
0,LogisticRegression,1,0.8101283482142857,0.8865244145296057,0.8095970900951315,0.8073381696428571,0.8118686868686869,0.76123046875,0.8349418640136719,0.763653939101015,0.771484375,0.7559808612440191
0,XGBoost,1,0.85791015625,0.9329541264748087,0.8593523441275979,0.8681640625,0.8507177033492823,0.6650390625,0.7249040603637695,0.6698748796920115,0.6796875,0.6603415559772297
0,LogisticRegression,2,0.8112444196428571,0.8873338115458587,0.8112180828798661,0.8111049107142857,0.8113312866313145,0.75341796875,0.8354043960571289,0.754973313925279,0.759765625,0.7502410800385728
0,XGBoost,2,0.8517717633928571,0.9290142837835819,0.8541423570595099,0.8680245535714286,0.8406972030806648,0.66455078125,0.723052978515625,0.6723891273247496,0.6884765625,0.6570363466915191
0,LogisticRegression,3,0.8067801339285714,0.8855771629177794,0.8079323256136458,0.8127790178571429,0.8031430934656741,0.7646484375,0.8348865509033203,0.7695984703632888,0.7861328125,0.7537453183520599
0,XGBoost,3,0.8547014508928571,0.9322851920614438,0.8578059935831798,0.8765345982142857,0.8398609811522524,0.65625,0.7275257110595703,0.6644423260247855,0.6806640625,0.648975791433892
0,LogisticRegression,4,0.8016183035714286,0.8852582853667591,0.8018394648829431,0.802734375,0.8009465478841871,0.75927734375,0.834808349609375,0.7619507484307098,0.7705078125,0.7535816618911175
0,XGBoost,4,0.8514229910714286,0.9333939552307128,0.854388843314192,0.8717912946428571,0.8376675603217159,0.65869140625,0.7285861968994141,0.6679334916864608,0.6865234375,0.6503237742830712
0,LogisticRegression,5,0.8074776785714286,0.888265629203952,0.808066759388039,0.810546875,0.8056017748197448,0.76611328125,0.8371601104736328,0.7707036859741503,0.7861328125,0.755868544600939
0,XGBoost,5,0.8546316964285714,0.9304117864491989,0.8566712517193947,0.8688616071428571,0.8448182311448725,0.6767578125,0.7270545959472656,0.6877358490566038,0.7119140625,0.6651459854014599
0,LogisticRegression,6,0.8029436383928571,0.8831556865147182,0.8025442091283986,0.8009207589285714,0.8041742540972125,0.7587890625,0.8343448638916016,0.7620423892100193,0.7724609375,0.7519011406844106
0,XGBoost,6,0.849609375,0.9308210100446428,0.8523287671232876,0.8680245535714286,0.8371905274488698,0.6611328125,0.7258281707763672,0.67233238904627,0.6953125,0.6508226691042047
0,LogisticRegression,7,0.8053152901785714,0.8860053626858458,0.805356022037799,0.8055245535714286,0.8051875610096221,0.75244140625,0.832341194152832,0.7554269175108539,0.7646484375,0.7464251668255482
0,XGBoost,7,0.8595145089285714,0.933507929042894,0.8624504849064335,0.880859375,0.8447952903398448,0.68505859375,0.7381925582885742,0.6935866983372921,0.712890625,0.6753006475485661
0,LogisticRegression,8,0.8126395089285714,0.8879047899830098,0.8133685380767093,0.8165457589285714,0.8102159468438538,0.75634765625,0.832585334777832,0.7602114368092263,0.7724609375,0.7483443708609272
0,XGBoost,8,0.853515625,0.931884629385812,0.8564397046759639,0.8738839285714286,0.8396782841823056,0.681640625,0.7360754013061523,0.6944704779756327,0.7236328125,0.6675675675675675
0,LogisticRegression,9,0.8095005580357143,0.8880961281912667,0.8096466160172858,0.8102678571428571,0.8090263267864605,0.76123046875,0.8391838073730469,0.7615797172111165,0.7626953125,0.7604673807205453
0,XGBoost,9,0.85595703125,0.9333755629403251,0.8587068080738967,0.8754185267857143,0.8426211897408352,0.67333984375,0.7302083969116211,0.6851764705882353,0.7109375,0.6612170753860127
