regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
single,eyeglasses,lr,5,neg,0.04577623273607134,0.18769602477550507,0.2441272884607315,0.28441566228866577,0.4159083366394043,0.05643126368522644,0.13149267435073853
single,eyeglasses,lr,6,pos,0.17292694885466808,0.21415787935256958,0.2441128045320511,0.34301313757896423,0.40252166986465454,0.029954925179481506,0.05950853228569031
single,eyeglasses,lr,6,neg,0.1505583200218159,0.1850748360157013,0.23539337515830994,0.3098984658718109,0.4093841016292572,0.05031853914260864,0.09948563575744629
single,eyeglasses,lr,7,pos,0.1349400826138245,0.23906219005584717,0.26604872941970825,0.3766297399997711,0.43892788887023926,0.026986539363861084,0.06229814887046814
single,eyeglasses,lr,7,neg,0.1107316739285209,0.20219135284423828,0.24943937361240387,0.3588527739048004,0.43985235691070557,0.04724802076816559,0.08099958300590515
single,eyeglasses,lr,8,pos,0.07202242994885322,0.2294541895389557,0.25855910778045654,0.39477628469467163,0.45727139711380005,0.029104918241500854,0.06249511241912842
single,eyeglasses,lr,8,neg,0.05888764093533383,0.18586301803588867,0.25004634261131287,0.31566673517227173,0.4773482084274292,0.0641833245754242,0.16168147325515747
single,eyeglasses,lr,9,pos,0.05295225855087282,0.19324716925621033,0.21635344624519348,0.33857887983322144,0.3923882246017456,0.023106276988983154,0.05380934476852417
single,eyeglasses,lr,9,neg,0.03805852190708192,0.15672625601291656,0.22970668971538544,0.27123576402664185,0.4157441258430481,0.07298043370246887,0.14450836181640625
single,eyeglasses,lr,10,pos,0.01367643944529684,0.19368234276771545,0.21472033858299255,0.3566451072692871,0.3879854679107666,0.0210379958152771,0.03134036064147949
single,eyeglasses,lr,10,neg,0.006963097397019391,0.15817752480506897,0.22166749835014343,0.2672617733478546,0.41079580783843994,0.06348997354507446,0.14353403449058533
single,eyeglasses,lr,11,pos,0.002447360574292068,0.19624990224838257,0.2205144762992859,0.392012357711792,0.4401109218597412,0.02426457405090332,0.04809856414794922
single,eyeglasses,lr,11,neg,1.4531071070633672e-05,0.14835436642169952,0.21789894998073578,0.2203502655029297,0.37702956795692444,0.06954458355903625,0.15667930245399475
single,eyeglasses,lr,12,pos,0.002095440639116264,0.17521223425865173,0.19953152537345886,0.35154232382774353,0.38845565915107727,0.02431929111480713,0.03691333532333374
single,eyeglasses,lr,12,neg,7.752311489572783e-05,0.12647631764411926,0.19661036133766174,0.19808731973171234,0.36538898944854736,0.07013404369354248,0.16730166971683502
single,eyeglasses,lr,13,pos,0.0,0.18151557445526123,0.20798766613006592,0.3407747745513916,0.38035109639167786,0.026472091674804688,0.039576321840286255
single,eyeglasses,lr,13,neg,0.0,0.13467729091644287,0.20597684383392334,0.2053481638431549,0.35933154821395874,0.07129955291748047,0.15398338437080383
single,eyeglasses,lr,14,pos,0.0,0.19566577672958374,0.2217690348625183,0.37569910287857056,0.4109286665916443,0.02610325813293457,0.03522956371307373
single,eyeglasses,lr,14,neg,0.0,0.14938698709011078,0.21968087553977966,0.22244632244110107,0.3957141041755676,0.07029388844966888,0.17326778173446655
single,eyeglasses,lr,15,pos,0.0,0.18362411856651306,0.20754562318325043,0.3348481357097626,0.3720056712627411,0.023921504616737366,0.037157535552978516
single,eyeglasses,lr,15,neg,0.0,0.13746803998947144,0.21750196814537048,0.20967096090316772,0.37800776958465576,0.08003392815589905,0.16833680868148804
single,eyeglasses,lr,16,pos,0.0,0.18493422865867615,0.2045619785785675,0.3416707515716553,0.384988009929657,0.019627749919891357,0.04331725835800171
single,eyeglasses,lr,16,neg,0.0,0.14503484964370728,0.21622660756111145,0.2224697470664978,0.38045796751976013,0.07119175791740417,0.15798822045326233
single,eyeglasses,lr,17,pos,0.0027856813456603735,0.18306107819080353,0.20568127930164337,0.3285209834575653,0.37009674310684204,0.022620201110839844,0.04157575964927673
single,eyeglasses,lr,17,neg,0.0,0.14086279273033142,0.2229810655117035,0.21874138712882996,0.3914438784122467,0.08211827278137207,0.17270249128341675
single,eyeglasses,lr,18,pos,0.0088446448902888,0.19061867892742157,0.2148365080356598,0.33697009086608887,0.384414404630661,0.02421782910823822,0.047444313764572144
single,eyeglasses,lr,18,neg,0.003022587453050507,0.1571476012468338,0.24358297884464264,0.245382159948349,0.4223141074180603,0.08643537759780884,0.1769319474697113
single,eyeglasses,lr,19,pos,0.0029164170102955467,0.20407100021839142,0.22550752758979797,0.3504759669303894,0.3741154670715332,0.021436527371406555,0.0236395001411438
single,eyeglasses,lr,19,neg,0.0,0.1646888256072998,0.24308419227600098,0.25851941108703613,0.4380260705947876,0.07839536666870117,0.17950665950775146
single,eyeglasses,lr,20,pos,0.00066871246341349,0.22208480536937714,0.24269026517868042,0.43316325545310974,0.46671509742736816,0.020605459809303284,0.03355184197425842
single,eyeglasses,lr,20,neg,0.0,0.17865438759326935,0.2487511932849884,0.3111118674278259,0.4703235626220703,0.07009680569171906,0.15921169519424438
single,eyeglasses,lr,21,pos,0.0017225767278650217,0.2287883758544922,0.252188503742218,0.4550401568412781,0.4932253956794739,0.02340012788772583,0.0381852388381958
single,eyeglasses,lr,21,neg,0.0,0.2075517773628235,0.25683581829071045,0.37935781478881836,0.4827303886413574,0.04928404092788696,0.10337257385253906
single,eyeglasses,lr,22,pos,0.0,0.1930456906557083,0.21697255969047546,0.3547283113002777,0.4113052487373352,0.02392686903476715,0.056576937437057495
single,eyeglasses,lr,22,neg,0.0011010503395512128,0.17599044740200043,0.25528180599212646,0.3409300446510315,0.4598769545555115,0.07929135859012604,0.11894690990447998
single,eyeglasses,lr,23,pos,0.0,0.18387697637081146,0.2022821456193924,0.32347699999809265,0.34920287132263184,0.018405169248580933,0.025725871324539185
single,eyeglasses,lr,23,neg,0.0005973540204191607,0.15082672238349915,0.20822331309318542,0.2425626516342163,0.36122068762779236,0.05739659070968628,0.11865803599357605
single,eyeglasses,pclarc,0,pos,0.018020445961997034,0.2979992628097534,0.3448653519153595,0.8032841682434082,0.8423915505409241,0.04686608910560608,0.03910738229751587
single,eyeglasses,pclarc,0,neg,0.021293695276391356,0.2813762426376343,0.34876173734664917,0.7369539141654968,0.9897202849388123,0.06738549470901489,0.25276637077331543
single,eyeglasses,pclarc,1,pos,0.0,0.27782267332077026,0.2794259488582611,0.45290035009384155,0.4579017460346222,0.0016032755374908447,0.00500139594078064
single,eyeglasses,pclarc,1,neg,0.0023898345635786633,0.224748894572258,0.3288643956184387,0.44941088557243347,0.6754723191261292,0.10411550104618073,0.22606143355369568
single,eyeglasses,pclarc,2,pos,0.0,0.25298386812210083,0.2570185661315918,0.3834491968154907,0.4104491174221039,0.004034698009490967,0.02699992060661316
single,eyeglasses,pclarc,2,neg,0.0022883229131334115,0.21891149878501892,0.30675989389419556,0.35777968168258667,0.5624191164970398,0.08784839510917664,0.20463943481445312
single,eyeglasses,pclarc,3,pos,0.0,0.2168334573507309,0.2307674139738083,0.3471280336380005,0.38901880383491516,0.013933956623077393,0.04189077019691467
