layer_id,run_id,debias_method,model,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
21,0,lr,LogisticRegression,real,0.9510703363914373,0.9833876160527104,0.9510703363914373,0.9255952380952381,0.9779874213836478,0.95703125,0.99261474609375,0.9558232931726908,0.9296875,0.9834710743801653
21,0,lr,XGBoost,real,0.9128440366972477,0.9756570080862534,0.9142857142857143,0.9047619047619048,0.9240121580547113,0.8515625,0.9342041015625,0.8527131782945736,0.859375,0.8461538461538461
21,0,dm,LogisticRegression,real,0.48623853211009177,0.5382318808026355,0.0,0.0,0.0,0.5,0.56805419921875,0.0,0.0,0.0
21,0,dm,XGBoost,real,0.7874617737003058,0.8765816861335729,0.7988422575976846,0.8214285714285714,0.7774647887323943,0.7578125,0.839111328125,0.7459016393442623,0.7109375,0.7844827586206896
21,0,lr,LogisticRegression,random_shuffle,0.4938837920489297,0.5015910452231207,0.4754358161648177,0.44642857142857145,0.5084745762711864,0.515625,0.4793701171875,0.4959349593495935,0.4765625,0.5169491525423728
21,0,lr,LogisticRegression,random_unit_vector,0.4877675840978593,0.46859557502246185,0.47737909516380655,0.45535714285714285,0.5016393442622951,0.6015625,0.59063720703125,0.575,0.5390625,0.6160714285714286
21,0,dm,LogisticRegression,random_shuffle,0.5045871559633027,0.5153395477687931,0.5105740181268882,0.5029761904761905,0.5184049079754601,0.51171875,0.51849365234375,0.45414847161572053,0.40625,0.5148514851485149
21,0,dm,LogisticRegression,random_unit_vector,0.5290519877675841,0.5290131775980833,0.5457227138643068,0.5505952380952381,0.5409356725146199,0.4921875,0.45953369140625,0.5185185185185185,0.546875,0.49295774647887325
21,1,lr,LogisticRegression,real,0.9557926829268293,0.9852567975830816,0.9554531490015361,0.9569230769230769,0.9539877300613497,0.9765625,0.9927978515625,0.9763779527559056,0.96875,0.9841269841269841
21,1,lr,XGBoost,real,0.9009146341463414,0.9650476411805716,0.9028400597907325,0.9292307692307692,0.877906976744186,0.859375,0.948486328125,0.8646616541353384,0.8984375,0.8333333333333334
21,1,dm,LogisticRegression,real,0.4923780487804878,0.491220079014641,0.6598569969356486,0.9938461538461538,0.4938837920489297,0.5,0.63214111328125,0.6666666666666666,1.0,0.5
21,1,dm,XGBoost,real,0.8155487804878049,0.905042993260516,0.8223201174743024,0.8615384615384616,0.7865168539325843,0.78125,0.87457275390625,0.7846153846153846,0.796875,0.7727272727272727
21,1,lr,LogisticRegression,random_shuffle,0.5228658536585366,0.5295747153148965,0.5221374045801527,0.5261538461538462,0.5181818181818182,0.515625,0.4903564453125,0.5303030303030303,0.546875,0.5147058823529411
21,1,lr,LogisticRegression,random_unit_vector,0.4176829268292683,0.3991447827097374,0.41411042944785276,0.4153846153846154,0.41284403669724773,0.51171875,0.52777099609375,0.4979919678714859,0.484375,0.512396694214876
21,1,dm,LogisticRegression,random_shuffle,0.4878048780487805,0.48210085986521034,0.4782608695652174,0.47384615384615386,0.4827586206896552,0.4609375,0.4842529296875,0.5106382978723404,0.5625,0.4675324675324675
21,1,dm,LogisticRegression,random_unit_vector,0.4923780487804878,0.4994097141529165,0.4869029275808937,0.48615384615384616,0.4876543209876543,0.6171875,0.6519775390625,0.5983606557377049,0.5703125,0.6293103448275862
