layer_id,run_id,debias_method,model,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
14,0,lr,LogisticRegression,real,0.8730886850152905,0.9483846211440551,0.8766716196136701,0.8779761904761905,0.8753709198813057,0.82421875,0.89434814453125,0.8163265306122449,0.78125,0.8547008547008547
14,0,lr,XGBoost,real,0.7813455657492355,0.8748596136567836,0.7769110764430577,0.7410714285714286,0.8163934426229508,0.75390625,0.82568359375,0.7407407407407407,0.703125,0.782608695652174
14,0,dm,LogisticRegression,real,0.48623853211009177,0.44768268942797246,0.0,0.0,0.0,0.5,0.54736328125,0.0,0.0,0.0
14,0,dm,XGBoost,real,0.6299694189602446,0.6800314465408804,0.6333333333333333,0.6220238095238095,0.6450617283950617,0.5859375,0.65252685546875,0.5954198473282443,0.609375,0.582089552238806
14,0,lr,LogisticRegression,random_shuffle,0.4923547400611621,0.496640086852351,0.484472049689441,0.4642857142857143,0.5064935064935064,0.4765625,0.475830078125,0.45081967213114754,0.4296875,0.47413793103448276
14,0,lr,LogisticRegression,random_unit_vector,0.4831804281345566,0.48585841569332133,0.4955223880597015,0.49404761904761907,0.49700598802395207,0.51953125,0.5098876953125,0.5358490566037736,0.5546875,0.5182481751824818
14,0,dm,LogisticRegression,random_shuffle,0.4709480122324159,0.47566636717580113,0.4881656804733728,0.49107142857142855,0.4852941176470588,0.55859375,0.5421142578125,0.5670498084291188,0.578125,0.556390977443609
14,0,dm,LogisticRegression,random_unit_vector,0.5336391437308868,0.5492756064690028,0.5300462249614792,0.5119047619047619,0.549520766773163,0.46484375,0.44366455078125,0.49070631970260226,0.515625,0.46808510638297873
14,1,lr,LogisticRegression,real,0.8628048780487805,0.9494585173135022,0.8640483383685801,0.88,0.8486646884272997,0.80859375,0.89276123046875,0.8108108108108109,0.8203125,0.8015267175572519
14,1,lr,XGBoost,real,0.7911585365853658,0.8836532651638391,0.7946026986506747,0.8153846153846154,0.7748538011695907,0.74609375,0.8065185546875,0.7470817120622568,0.75,0.7441860465116279
14,1,dm,LogisticRegression,real,0.4954268292682927,0.5225191726702301,0.6625891946992865,1.0,0.4954268292682927,0.5,0.51678466796875,0.6666666666666666,1.0,0.5
14,1,dm,XGBoost,real,0.6417682926829268,0.6939530560074366,0.6608946608946609,0.7046153846153846,0.6222826086956522,0.6015625,0.62664794921875,0.6076923076923076,0.6171875,0.5984848484848485
14,1,lr,LogisticRegression,random_shuffle,0.4893292682926829,0.5009063444108761,0.5037037037037037,0.5230769230769231,0.4857142857142857,0.48046875,0.49365234375,0.4981132075471698,0.515625,0.48175182481751827
14,1,lr,LogisticRegression,random_unit_vector,0.40396341463414637,0.37386009760632116,0.3723916532905297,0.3569230769230769,0.38926174496644295,0.51171875,0.51904296875,0.5210727969348659,0.53125,0.5112781954887218
14,1,dm,LogisticRegression,random_shuffle,0.5304878048780488,0.5492168254706019,0.5202492211838006,0.5138461538461538,0.526813880126183,0.46875,0.48486328125,0.48091603053435117,0.4921875,0.4701492537313433
14,1,dm,LogisticRegression,random_unit_vector,0.5274390243902439,0.5328096676737161,0.5171339563862928,0.5107692307692308,0.5236593059936908,0.48828125,0.512939453125,0.4279475982532751,0.3828125,0.48514851485148514
14,2,lr,LogisticRegression,real,0.8306962025316456,0.9138224572367104,0.8325508607198748,0.8364779874213837,0.8286604361370716,0.80859375,0.88507080078125,0.8032128514056225,0.78125,0.8264462809917356
14,2,lr,XGBoost,real,0.759493670886076,0.8411749389095862,0.7647058823529411,0.7767295597484277,0.7530487804878049,0.7421875,0.828369140625,0.7338709677419355,0.7109375,0.7583333333333333
14,2,dm,LogisticRegression,real,0.495253164556962,0.4802457637303209,0.0,0.0,0.0,0.5,0.5247802734375,0.0,0.0,0.0
14,2,dm,XGBoost,real,0.6376582278481012,0.6762408364379281,0.6427457098283932,0.6477987421383647,0.6377708978328174,0.6171875,0.6573486328125,0.6343283582089553,0.6640625,0.6071428571428571
14,2,lr,LogisticRegression,random_shuffle,0.47943037974683544,0.4550234346833313,0.4632952691680261,0.44654088050314467,0.48135593220338985,0.4921875,0.49163818359375,0.5075757575757576,0.5234375,0.49264705882352944
14,2,lr,LogisticRegression,random_unit_vector,0.5110759493670886,0.5200596883387413,0.4975609756097561,0.4811320754716981,0.5151515151515151,0.58984375,0.58233642578125,0.5816733067729084,0.5703125,0.5934959349593496
14,2,dm,LogisticRegression,random_shuffle,0.4825949367088608,0.4698854304370469,0.4768,0.46855345911949686,0.48534201954397393,0.47265625,0.46539306640625,0.4489795918367347,0.4296875,0.4700854700854701
14,2,dm,LogisticRegression,random_unit_vector,0.4778481012658228,0.4612326242839402,0.4728434504792332,0.46540880503144655,0.4805194805194805,0.4921875,0.48095703125,0.4628099173553719,0.4375,0.49122807017543857
14,3,lr,LogisticRegression,real,0.8505392912172574,0.9214976533850158,0.8496124031007752,0.8277945619335347,0.8726114649681529,0.79296875,0.89385986328125,0.7854251012145749,0.7578125,0.8151260504201681
14,3,lr,XGBoost,real,0.7704160246533128,0.8477740409280053,0.7725190839694657,0.7643504531722054,0.7808641975308642,0.7265625,0.801513671875,0.72,0.703125,0.7377049180327869
14,3,dm,LogisticRegression,real,0.4899845916795069,0.4594900150107355,0.0,0.0,0.0,0.5,0.487335205078125,0.0,0.0,0.0
14,3,dm,XGBoost,real,0.6486902927580893,0.6951870641661442,0.6492307692307693,0.6374622356495468,0.6614420062695925,0.625,0.66912841796875,0.6220472440944882,0.6171875,0.626984126984127
14,3,lr,LogisticRegression,random_shuffle,0.522342064714946,0.5252237359630622,0.5063694267515924,0.48036253776435045,0.5353535353535354,0.546875,0.5399169921875,0.5396825396825397,0.53125,0.5483870967741935
14,3,lr,LogisticRegression,random_unit_vector,0.5053929121725732,0.5089399380569648,0.49921996879875197,0.48338368580060426,0.5161290322580645,0.45703125,0.43817138671875,0.46332046332046334,0.46875,0.4580152671755725
14,3,dm,LogisticRegression,random_shuffle,0.5531587057010786,0.5568412852229759,0.5658682634730539,0.5709969788519638,0.5608308605341247,0.56640625,0.55523681640625,0.5811320754716981,0.6015625,0.5620437956204379
14,3,dm,LogisticRegression,random_unit_vector,0.50231124807396,0.5010450512075091,0.5128205128205128,0.513595166163142,0.5120481927710844,0.44921875,0.42864990234375,0.43373493975903615,0.421875,0.4462809917355372
14,4,lr,LogisticRegression,real,0.8649468892261002,0.9452969567460026,0.866965620328849,0.8841463414634146,0.8504398826979472,0.82421875,0.90093994140625,0.8221343873517787,0.8125,0.832
14,4,lr,XGBoost,real,0.7556904400606981,0.8492833984231081,0.748829953198128,0.7317073170731707,0.7667731629392971,0.734375,0.807373046875,0.71900826446281,0.6796875,0.7631578947368421
14,4,dm,LogisticRegression,real,0.4977238239757208,0.5340984452140595,0.6646403242147924,1.0,0.4977238239757208,0.5,0.54254150390625,0.6666666666666666,1.0,0.5
