layer_id,run_id,debias_method,model,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
16,0,lr,LogisticRegression,real,0.7553516819571865,0.8485948094458733,0.7435897435897436,0.7051671732522796,0.7864406779661017,0.7578125,0.83636474609375,0.7394957983193278,0.6875,0.8
16,0,lr,XGBoost,real,0.7614678899082569,0.8336123451017068,0.7585139318885449,0.7446808510638298,0.7728706624605678,0.8125,0.85821533203125,0.8125,0.8125,0.8125
16,0,dm,LogisticRegression,real,0.4969418960244648,0.4450315641805004,0.0,0.0,0.0,0.5,0.478759765625,0.0,0.0,0.0
16,0,dm,XGBoost,real,0.6039755351681957,0.6585176525602058,0.6057838660578386,0.6048632218844985,0.6067073170731707,0.62109375,0.66845703125,0.6339622641509434,0.65625,0.6131386861313869
16,0,lr,LogisticRegression,random_shuffle,0.5198776758409785,0.5310451250876783,0.5227963525835866,0.5227963525835866,0.5227963525835866,0.5078125,0.51800537109375,0.5153846153846153,0.5234375,0.5075757575757576
16,0,lr,LogisticRegression,random_unit_vector,0.555045871559633,0.5882440963292027,0.5529953917050692,0.547112462006079,0.5590062111801242,0.5625,0.6011962890625,0.5409836065573771,0.515625,0.5689655172413793
16,0,dm,LogisticRegression,random_shuffle,0.4877675840978593,0.4823474397942483,0.4947209653092006,0.49848024316109424,0.49101796407185627,0.50390625,0.49432373046875,0.4730290456431535,0.4453125,0.504424778761062
16,0,dm,LogisticRegression,random_unit_vector,0.5137614678899083,0.5336450783259293,0.5210843373493976,0.5258358662613982,0.5164179104477612,0.5078125,0.52716064453125,0.475,0.4453125,0.5089285714285714
16,1,lr,LogisticRegression,real,0.7301829268292683,0.8020418789749693,0.730593607305936,0.7453416149068323,0.7164179104477612,0.7421875,0.822021484375,0.7421875,0.7421875,0.7421875
16,1,lr,XGBoost,real,0.7301829268292683,0.8105311116896642,0.7314112291350531,0.7484472049689441,0.7151335311572701,0.75,0.84942626953125,0.75,0.75,0.75
16,1,dm,LogisticRegression,real,0.49085365853658536,0.503589095101722,0.6584867075664622,1.0,0.49085365853658536,0.5,0.498870849609375,0.6666666666666666,1.0,0.5
16,1,dm,XGBoost,real,0.5914634146341463,0.6316435452077213,0.5988023952095808,0.6211180124223602,0.5780346820809249,0.61328125,0.66009521484375,0.6292134831460674,0.65625,0.60431654676259
16,1,lr,LogisticRegression,random_shuffle,0.48323170731707316,0.49537880760218694,0.4760432766615147,0.4782608695652174,0.47384615384615386,0.5234375,0.50909423828125,0.5378787878787878,0.5546875,0.5220588235294118
16,1,lr,LogisticRegression,random_unit_vector,0.524390243902439,0.5363558597091531,0.5315315315315315,0.5496894409937888,0.5145348837209303,0.484375,0.48638916015625,0.47619047619047616,0.46875,0.4838709677419355
16,1,dm,LogisticRegression,random_shuffle,0.4923780487804878,0.48736378175326367,0.48847926267281105,0.4937888198757764,0.48328267477203646,0.49609375,0.5015869140625,0.4980544747081712,0.5,0.49612403100775193
16,1,dm,LogisticRegression,random_unit_vector,0.44664634146341464,0.4430114925428646,0.4669603524229075,0.4937888198757764,0.4428969359331476,0.515625,0.50250244140625,0.5724137931034483,0.6484375,0.5123456790123457
16,2,lr,LogisticRegression,real,0.7626582278481012,0.8361802798829144,0.7611464968152867,0.7810457516339869,0.7422360248447205,0.765625,0.846923828125,0.7619047619047619,0.75,0.7741935483870968
16,2,lr,XGBoost,real,0.740506329113924,0.8173443201411443,0.7396825396825397,0.761437908496732,0.7191358024691358,0.7578125,0.846923828125,0.7578125,0.7578125,0.7578125
16,2,dm,LogisticRegression,real,0.48417721518987344,0.5018896106499859,0.652452025586354,1.0,0.48417721518987344,0.5,0.40728759765625,0.6666666666666666,1.0,0.5
16,2,dm,XGBoost,real,0.5996835443037974,0.6208147880829223,0.6125574272588055,0.6535947712418301,0.5763688760806917,0.6015625,0.6229248046875,0.6106870229007634,0.625,0.5970149253731343
16,2,lr,LogisticRegression,random_shuffle,0.509493670886076,0.5103953646898431,0.509493670886076,0.5261437908496732,0.4938650306748466,0.51171875,0.528076171875,0.48559670781893005,0.4609375,0.5130434782608696
