layer_id,run_id,debias_method,model,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
23,0,lr,LogisticRegression,real,0.8119266055045872,0.8835445405658172,0.8081123244929798,0.7872340425531915,0.8301282051282052,0.78515625,0.8753662109375,0.7755102040816326,0.7421875,0.811965811965812
23,0,lr,XGBoost,real,0.8165137614678899,0.9045218611176058,0.8142414860681114,0.7993920972644377,0.8296529968454258,0.80078125,0.8800048828125,0.7984189723320159,0.7890625,0.808
23,0,dm,LogisticRegression,real,0.4969418960244648,0.47000233808744446,0.0,0.0,0.0,0.5,0.549285888671875,0.0,0.0,0.0
23,0,dm,XGBoost,real,0.8058103975535168,0.8779985971475331,0.8,0.7720364741641338,0.8300653594771242,0.68359375,0.7567138671875,0.64,0.5625,0.7422680412371134
23,0,lr,LogisticRegression,random_shuffle,0.4740061162079511,0.4567032967032967,0.45396825396825397,0.43465045592705165,0.4750830564784053,0.52734375,0.51800537109375,0.550185873605948,0.578125,0.524822695035461
23,0,lr,LogisticRegression,random_unit_vector,0.5122324159021406,0.5077671264905307,0.5129770992366413,0.5106382978723404,0.5153374233128835,0.62109375,0.64703369140625,0.622568093385214,0.625,0.6201550387596899
23,0,dm,LogisticRegression,random_shuffle,0.5244648318042814,0.5335702595277063,0.5266362252663622,0.5258358662613982,0.5274390243902439,0.453125,0.45294189453125,0.46153846153846156,0.46875,0.45454545454545453
23,0,dm,LogisticRegression,random_unit_vector,0.5214067278287462,0.5109095160158991,0.5101721439749609,0.49544072948328266,0.5258064516129032,0.54296875,0.54132080078125,0.5411764705882353,0.5390625,0.5433070866141733
23,1,lr,LogisticRegression,real,0.8033536585365854,0.8889333134972293,0.8054298642533937,0.8291925465838509,0.782991202346041,0.79296875,0.89398193359375,0.7905138339920948,0.78125,0.8
23,1,lr,XGBoost,real,0.8140243902439024,0.9006211180124224,0.8128834355828221,0.8229813664596274,0.803030303030303,0.82421875,0.8875732421875,0.8221343873517787,0.8125,0.832
23,1,dm,LogisticRegression,real,0.49085365853658536,0.512589727377543,0.6584867075664622,1.0,0.49085365853658536,0.5,0.47015380859375,0.6666666666666666,1.0,0.5
23,1,dm,XGBoost,real,0.739329268292683,0.828597463458177,0.7397260273972602,0.7546583850931677,0.7253731343283583,0.63671875,0.72052001953125,0.6204081632653061,0.59375,0.6495726495726496
23,1,lr,LogisticRegression,random_shuffle,0.5182926829268293,0.5061089002119984,0.5325443786982249,0.5590062111801242,0.5084745762711864,0.44140625,0.44598388671875,0.43478260869565216,0.4296875,0.44
23,1,lr,LogisticRegression,random_unit_vector,0.6067073170731707,0.6435173131996875,0.6067073170731707,0.6180124223602484,0.5958083832335329,0.5859375,0.64337158203125,0.6131386861313869,0.65625,0.5753424657534246
23,1,dm,LogisticRegression,random_shuffle,0.5060975609756098,0.498586677576524,0.49056603773584906,0.484472049689441,0.4968152866242038,0.46875,0.4483642578125,0.42857142857142855,0.3984375,0.4636363636363636
23,1,dm,LogisticRegression,random_unit_vector,0.4969512195121951,0.49366794361587385,0.4969512195121951,0.5062111801242236,0.4880239520958084,0.53125,0.55523681640625,0.5522388059701493,0.578125,0.5285714285714286
23,2,lr,LogisticRegression,real,0.7800632911392406,0.8812402261518104,0.7725040916530278,0.7712418300653595,0.7737704918032787,0.79296875,0.85467529296875,0.7888446215139442,0.7734375,0.8048780487804879
23,2,lr,XGBoost,real,0.819620253164557,0.8937708007538394,0.8137254901960784,0.8137254901960784,0.8137254901960784,0.796875,0.8668212890625,0.7886178861788617,0.7578125,0.8220338983050848
23,2,dm,LogisticRegression,real,0.48417721518987344,0.5482978467460604,0.652452025586354,1.0,0.48417721518987344,0.5,0.470855712890625,0.6666666666666666,1.0,0.5
23,2,dm,XGBoost,real,0.7832278481012658,0.8500541320822808,0.7641996557659209,0.7254901960784313,0.8072727272727273,0.625,0.72808837890625,0.6065573770491803,0.578125,0.6379310344827587
23,2,lr,LogisticRegression,random_shuffle,0.43829113924050633,0.43891094270018843,0.41707717569786534,0.4150326797385621,0.41914191419141916,0.48046875,0.44610595703125,0.48249027237354086,0.484375,0.4806201550387597
23,2,lr,LogisticRegression,random_unit_vector,0.5110759493670886,0.50883154897951,0.5024154589371981,0.5098039215686274,0.49523809523809526,0.47265625,0.43829345703125,0.4104803493449782,0.3671875,0.46534653465346537
23,2,dm,LogisticRegression,random_shuffle,0.5079113924050633,0.5078291030113476,0.4825291181364393,0.4738562091503268,0.4915254237288136,0.46484375,0.46014404296875,0.4627450980392157,0.4609375,0.4645669291338583
23,2,dm,LogisticRegression,random_unit_vector,0.4936708860759494,0.48649705280885364,0.47540983606557374,0.4738562091503268,0.4769736842105263,0.48828125,0.505859375,0.4472573839662447,0.4140625,0.48623853211009177
23,3,lr,LogisticRegression,real,0.8397534668721109,0.9095623432869842,0.8369905956112853,0.8317757009345794,0.8422712933753943,0.82421875,0.9052734375,0.8192771084337349,0.796875,0.8429752066115702
23,3,lr,XGBoost,real,0.8181818181818182,0.9011378314717727,0.8138801261829653,0.8037383177570093,0.8242811501597445,0.82421875,0.89825439453125,0.8221343873517787,0.8125,0.832
23,3,dm,LogisticRegression,real,0.5053929121725732,0.487415469949092,0.0,0.0,0.0,0.5,0.42242431640625,0.0,0.0,0.0
23,3,dm,XGBoost,real,0.7873651771956857,0.8671548514550567,0.7816455696202531,0.7694704049844237,0.7942122186495176,0.68359375,0.7713623046875,0.64,0.5625,0.7422680412371134
23,3,lr,LogisticRegression,random_shuffle,0.5084745762711864,0.5113118304080236,0.492845786963434,0.48286604361370716,0.5032467532467533,0.48046875,0.460205078125,0.49429657794676807,0.5078125,0.48148148148148145
23,3,lr,LogisticRegression,random_unit_vector,0.41294298921417566,0.35358255451713394,0.4270676691729323,0.4423676012461059,0.4127906976744186,0.37890625,0.345458984375,0.34024896265560167,0.3203125,0.36283185840707965
23,3,dm,LogisticRegression,random_shuffle,0.5423728813559322,0.5326058050300129,0.5560538116591929,0.5794392523364486,0.5344827586206896,0.46484375,0.48150634765625,0.5089605734767025,0.5546875,0.47019867549668876
23,3,dm,LogisticRegression,random_unit_vector,0.4930662557781202,0.5083105387128638,0.48513302034428796,0.48286604361370716,0.48742138364779874,0.4765625,0.49932861328125,0.4224137931034483,0.3828125,0.47115384615384615
23,4,lr,LogisticRegression,real,0.8194233687405159,0.9060538944259875,0.8143525741029641,0.8285714285714286,0.8006134969325154,0.7578125,0.8692626953125,0.7394957983193278,0.6875,0.8
23,4,lr,XGBoost,real,0.8270106221547799,0.9062661498708011,0.8213166144200627,0.8317460317460318,0.8111455108359134,0.8203125,0.888671875,0.8203125,0.8203125,0.8203125
23,4,dm,LogisticRegression,real,0.4779969650986343,0.5308093392395719,0.6468172484599589,1.0,0.4779969650986343,0.5,0.4163818359375,0.6666666666666666,1.0,0.5
23,4,dm,XGBoost,real,0.7420333839150227,0.8131782945736433,0.7368421052631579,0.7555555555555555,0.7190332326283988,0.66015625,0.730712890625,0.6329113924050633,0.5859375,0.6880733944954128
23,4,lr,LogisticRegression,random_shuffle,0.511380880121396,0.5110741971207087,0.5208333333333334,0.5555555555555556,0.49019607843137253,0.4765625,0.4627685546875,0.47244094488188976,0.46875,0.47619047619047616
23,4,lr,LogisticRegression,random_unit_vector,0.5144157814871017,0.5261443337024733,0.49206349206349204,0.49206349206349204,0.49206349206349204,0.515625,0.5323486328125,0.4745762711864407,0.4375,0.5185185185185185
