layer_id,model,run_id,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
19,LogisticRegression,0,real,0.8103975535168195,0.8915127425765723,0.8092307692307692,0.7993920972644377,0.8193146417445483,0.734375,0.86480712890625,0.7017543859649122,0.625,0.8
19,XGBoost,0,real,0.8195718654434251,0.8991162029459903,0.8212121212121212,0.8237082066869301,0.8187311178247734,0.76171875,0.8839111328125,0.758893280632411,0.75,0.768
19,LogisticRegression,0,random_shuffle,0.47553516819571867,0.4753238251110592,0.4779299847792998,0.47720364741641336,0.47865853658536583,0.44140625,0.4246826171875,0.42105263157894735,0.40625,0.4369747899159664
19,LogisticRegression,0,random_unit_vector,0.4969418960244648,0.47832592938975915,0.5037707390648567,0.5075987841945289,0.5,0.484375,0.46563720703125,0.48031496062992124,0.4765625,0.48412698412698413
19,LogisticRegression,1,real,0.8125,0.8881987577639752,0.8098918083462133,0.8136645962732919,0.8061538461538461,0.734375,0.85809326171875,0.7094017094017094,0.6484375,0.7830188679245284
19,XGBoost,1,real,0.8003048780487805,0.8879384088964928,0.8030075187969925,0.8291925465838509,0.7784256559766763,0.8359375,0.88922119140625,0.8372093023255814,0.84375,0.8307692307692308
19,LogisticRegression,1,random_shuffle,0.5,0.5084613381931788,0.48589341692789967,0.4813664596273292,0.49050632911392406,0.44921875,0.4656982421875,0.47191011235955055,0.4921875,0.45323741007194246
19,LogisticRegression,1,random_unit_vector,0.538109756097561,0.54046565254584,0.5302325581395348,0.531055900621118,0.5294117647058824,0.5625,0.60504150390625,0.5912408759124088,0.6328125,0.5547945205479452
19,LogisticRegression,2,real,0.7863924050632911,0.8763984121255864,0.784,0.8006535947712419,0.768025078369906,0.75,0.87371826171875,0.7310924369747899,0.6796875,0.7909090909090909
19,XGBoost,2,real,0.8132911392405063,0.885640963952043,0.8161993769470405,0.8562091503267973,0.7797619047619048,0.78125,0.8631591796875,0.7795275590551181,0.7734375,0.7857142857142857
19,LogisticRegression,2,random_shuffle,0.4699367088607595,0.4828180761056978,0.45528455284552843,0.45751633986928103,0.45307443365695793,0.4453125,0.44305419921875,0.4274193548387097,0.4140625,0.44166666666666665
19,LogisticRegression,2,random_unit_vector,0.5253164556962026,0.536468984321745,0.5253164556962026,0.5424836601307189,0.50920245398773,0.5078125,0.49237060546875,0.5078125,0.5078125,0.5078125
19,LogisticRegression,3,real,0.802773497688752,0.8819143682091026,0.8042813455657493,0.8193146417445483,0.7897897897897898,0.7421875,0.85382080078125,0.717948717948718,0.65625,0.7924528301886793
19,XGBoost,3,real,0.810477657935285,0.8930267456880177,0.8093023255813954,0.8130841121495327,0.8055555555555556,0.77734375,0.8753662109375,0.7747035573122529,0.765625,0.784
