layer_id,run_id,debias_method,model,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
18,0,lr,LogisticRegression,0.9617745535714286,0.9897007844886002,0.961886215050772,0.9647042410714286,0.9590846047156727,0.9208984375,0.9771823883056641,0.9224880382775119,0.94140625,0.9043151969981238
18,0,lr,XGBoost,0.9979073660714286,0.999951712939204,0.9979088247595148,0.9986049107142857,0.9972137085539148,0.87451171875,0.9502296447753906,0.88194763435921,0.9375,0.8326105810928014
18,0,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
18,0,dm,XGBoost,0.9862583705357143,0.9991421796837631,0.9863355760560449,0.9919084821428571,0.9808249413712237,0.7548828125,0.8283476829528809,0.761633428300095,0.783203125,0.7412199630314233
18,1,lr,LogisticRegression,0.9660993303571429,0.9903972197552117,0.9661276833008084,0.9669363839285714,0.9653203342618384,0.93310546875,0.9802074432373047,0.9341662662181643,0.94921875,0.9195837275307474
18,1,lr,XGBoost,0.9976283482142857,0.9999672052811605,0.9976296709425544,0.9981863839285714,0.9970735785953178,0.88330078125,0.9486894607543945,0.8886818816953889,0.931640625,0.8495102404274265
18,1,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
18,1,dm,XGBoost,0.9885602678571429,0.999292665598344,0.9886016124548235,0.9921875,0.9850415512465374,0.765625,0.8427276611328125,0.774859287054409,0.806640625,0.7454873646209387
18,2,lr,LogisticRegression,0.9637974330357143,0.9891389535397899,0.963810055086814,0.9641462053571429,0.9634741391328593,0.9306640625,0.9776439666748047,0.9321223709369025,0.9521484375,0.9129213483146067
18,2,lr,XGBoost,0.99853515625,0.9999806151098134,0.9985358711566618,0.9990234375,0.9980487804878049,0.87939453125,0.945713996887207,0.8860175357637287,0.9375,0.8398950131233596
18,2,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
18,2,dm,XGBoost,0.9857700892857143,0.999151171470175,0.9858333333333333,0.990234375,0.9814712389380531,0.77490234375,0.8496637344360352,0.7818267865593942,0.806640625,0.758494031221304
18,3,lr,LogisticRegression,0.9618443080357143,0.989413494966468,0.9619637021069467,0.9649832589285714,0.9589629835020103,0.92529296875,0.9793939590454102,0.927246790299572,0.9521484375,0.9036144578313253
18,3,lr,XGBoost,0.9977678571428571,0.9999856170342892,0.9977706562630626,0.9990234375,0.9965210130809908,0.87646484375,0.9416570663452148,0.8830328247803976,0.9326171875,0.8384547848990342
18,3,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
18,3,dm,XGBoost,0.9871651785714286,0.9991558814535335,0.9872222222222222,0.9916294642857143,0.9828539823008849,0.7705078125,0.8452959060668945,0.7791353383458647,0.8095703125,0.7509057971014492
18,4,lr,LogisticRegression,0.9626116071428571,0.9893751533664004,0.9626376690366653,0.9633091517857143,0.9619671217609362,0.93359375,0.9784383773803711,0.9349904397705545,0.955078125,0.9157303370786517
18,4,lr,XGBoost,0.9983258928571429,0.999987757935816,0.9983265932227026,0.9987444196428571,0.9979091162531363,0.8798828125,0.9461631774902344,0.8862164662349676,0.935546875,0.8418277680140598
18,4,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
18,4,dm,XGBoost,0.9874441964285714,0.9992547132530991,0.9875069405885619,0.9924665178571429,0.9825966850828729,0.76611328125,0.8433551788330078,0.7748001880582981,0.8046875,0.7470534904805077
18,5,lr,LogisticRegression,0.962890625,0.9896390681364097,0.9629319955406912,0.9640066964285714,0.9618596881959911,0.921875,0.9762296676635742,0.9235912129894938,0.9443359375,0.9037383177570093
18,5,lr,XGBoost,0.998046875,0.999972051503707,0.998047964305633,0.9986049107142857,0.9974916387959866,0.8828125,0.9469804763793945,0.8892988929889298,0.94140625,0.8426573426573427
18,5,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
18,5,dm,XGBoost,0.9868861607142857,0.9992276211174167,0.9869516935036091,0.9919084821428571,0.9820441988950276,0.74560546875,0.8355655670166016,0.7508369201339072,0.7666015625,0.7357075913776945
18,6,lr,LogisticRegression,0.9658203125,0.9896500840479013,0.9658536585365853,0.966796875,0.9649122807017544,0.927734375,0.9759807586669922,0.9295908658420552,0.9541015625,0.9063079777365491
18,6,lr,XGBoost,0.9967912946428571,0.9999413976863939,0.9967953183781524,0.998046875,0.9955468967436683,0.8818359375,0.9404592514038086,0.8878591288229842,0.935546875,0.8447971781305115
18,6,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
18,6,dm,XGBoost,0.98828125,0.9991100077726403,0.9883333333333333,0.9927455357142857,0.9839601769911505,0.7568359375,0.8394536972045898,0.7670720299345183,0.80078125,0.7360861759425493
