layer_id,run_id,debias_method,model,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
8,0,lr,LogisticRegression,0.9407784598214286,0.9809187091126733,0.9408980160111382,0.9428013392857143,0.9390023620953175,0.92041015625,0.97052001953125,0.9206039941548952,0.9228515625,0.9183673469387755
8,0,lr,XGBoost,0.9996512276785714,0.9999994355805066,0.9996511546780158,0.9994419642857143,0.9998604326587579,0.92724609375,0.9629983901977539,0.9276347741622146,0.9326171875,0.9227053140096618
8,0,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
8,0,dm,XGBoost,0.9824916294642857,0.9983648378021863,0.9825342704056781,0.9849330357142857,0.9801471609051784,0.7578125,0.8324661254882812,0.7596899224806202,0.765625,0.7538461538461538
8,1,lr,LogisticRegression,0.9365931919642857,0.9816533108146823,0.9367123859917844,0.9384765625,0.934954829742877,0.92431640625,0.9706935882568359,0.9250120948234156,0.93359375,0.9165867689357622
8,1,lr,XGBoost,0.99951171875,0.9999992214903539,0.9995115483915986,0.9991629464285714,0.9998603936897947,0.91943359375,0.966372013092041,0.9199417758369723,0.92578125,0.914175506268081
8,1,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
8,1,dm,XGBoost,0.9836774553571429,0.9983358577806122,0.983729662077597,0.9868861607142857,0.980593290823399,0.76904296875,0.8400287628173828,0.7713871435476075,0.779296875,0.7636363636363637
8,2,lr,LogisticRegression,0.9377790178571429,0.9821196380926637,0.9377268919296285,0.9369419642857143,0.9385131358300727,0.919921875,0.97149658203125,0.9210779595765158,0.9345703125,0.9079696394686907
8,2,lr,XGBoost,0.9996512276785714,0.9999997469843651,0.9996512033484478,0.9995814732142857,0.9997209432119436,0.9306640625,0.9708671569824219,0.9305283757338552,0.9287109375,0.9323529411764706
8,2,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
8,2,dm,XGBoost,0.9851422991071429,0.9985962108689911,0.9851784844478464,0.9875837053571429,0.9827849507149798,0.76513671875,0.8415727615356445,0.7710613993336506,0.791015625,0.7520891364902507
8,3,lr,LogisticRegression,0.9403599330357143,0.9822477613176619,0.9403973509933775,0.9409877232142857,0.9398077191026891,0.91552734375,0.9692611694335938,0.9161415414444983,0.9228515625,0.9095283926852743
8,3,lr,XGBoost,0.9996512276785714,0.9999989100864954,0.9996511546780158,0.9994419642857143,0.9998604326587579,0.92578125,0.965179443359375,0.9262851600387972,0.9326171875,0.9200385356454721
8,3,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
8,3,dm,XGBoost,0.9823521205357143,0.9983386604153379,0.9823754789272031,0.9836774553571429,0.9810769444830945,0.771484375,0.8524332046508789,0.7762906309751434,0.79296875,0.7602996254681648
8,4,lr,LogisticRegression,0.9387555803571429,0.9820217015791913,0.9388749651907546,0.9407087053571429,0.9370483602001112,0.92138671875,0.9703140258789062,0.9218825812712276,0.927734375,0.9161041465766635
8,4,lr,XGBoost,0.9995814732142857,0.9999995912824358,0.9995814148179154,0.9994419642857143,0.9997209042701647,0.9248046875,0.9662570953369141,0.9250243427458618,0.927734375,0.9223300970873787
8,4,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
8,4,dm,XGBoost,0.9800502232142857,0.9981101094460002,0.9801112656467316,0.9831194196428571,0.9771214642262895,0.7490234375,0.8268909454345703,0.7526467757459095,0.763671875,0.7419354838709677
8,5,lr,LogisticRegression,0.9408482142857143,0.9816410687504982,0.9410865638460469,0.9448939732142857,0.9373097149183504,0.9140625,0.9686355590820312,0.9144800777453839,0.9189453125,0.9100580270793037
8,5,lr,XGBoost,0.9993024553571429,0.999998442980708,0.9993022606754116,0.9990234375,0.9995812395309883,0.92041015625,0.9638042449951172,0.9209888511875909,0.927734375,0.9143407122232916
8,5,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
8,5,dm,XGBoost,0.9850725446428571,0.9987628313959861,0.9850995683052499,0.9868861607142857,0.9833194328607172,0.76416015625,0.8383245468139648,0.7672289156626506,0.77734375,0.7573739295908658
8,6,lr,LogisticRegression,0.9383370535714286,0.9813828954891283,0.9386366791614605,0.9432198660714286,0.9340978170765405,0.919921875,0.9711198806762695,0.9200779727095516,0.921875,0.9182879377431906
8,6,lr,XGBoost,0.99951171875,0.9999996691334004,0.999511616549222,0.9993024553571429,0.9997208653175157,0.9267578125,0.96881103515625,0.9266144814090019,0.9248046875,0.9284313725490196
8,6,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
8,6,dm,XGBoost,0.9833286830357143,0.9985320032859335,0.9833646551124103,0.9854910714285714,0.9812473954715932,0.763671875,0.8403472900390625,0.7699619771863118,0.791015625,0.75
8,7,lr,LogisticRegression,0.9403599330357143,0.9820273263113839,0.9404139661300439,0.9412667410714286,0.939562734995126,0.919921875,0.9718809127807617,0.9208494208494209,0.931640625,0.9103053435114504
8,7,lr,XGBoost,0.9997209821428571,0.9999992993413186,0.9997209432119436,0.9995814732142857,0.9998604521350823,0.923828125,0.96630859375,0.9240506329113924,0.9267578125,0.9213592233009709
8,7,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
8,7,dm,XGBoost,0.984375,0.9988546176832549,0.9843793584379359,0.9846540178571429,0.9841048522030117,0.7626953125,0.8422126770019531,0.7679083094555874,0.78515625,0.7514018691588785
8,8,lr,LogisticRegression,0.9356863839285714,0.9813888121624381,0.9360521570259398,0.94140625,0.9307586206896552,0.92041015625,0.9713954925537109,0.9205265724037055,0.921875,0.9191820837390458
8,8,lr,XGBoost,0.99951171875,0.9999990268629425,0.9995117528074213,0.9995814732142857,0.9994420421258196,0.93017578125,0.9686336517333984,0.930884485258579,0.9404296875,0.9215311004784689
8,8,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
8,8,dm,XGBoost,0.9826311383928571,0.9985755900947416,0.9826782608695652,0.9853515625,0.9800194255584848,0.75732421875,0.8366794586181641,0.761630695443645,0.775390625,0.7483506126295947
8,9,lr,LogisticRegression,0.9379185267857143,0.9818510328020368,0.9380912632164718,0.9407087053571429,0.935488346281909,0.9150390625,0.9697818756103516,0.9151219512195122,0.916015625,0.9142300194931774
8,9,lr,XGBoost,0.9990931919642857,0.9999957765851701,0.999093002162841,0.9988839285714286,0.9993021632937893,0.92822265625,0.9662504196166992,0.9289511841469309,0.9384765625,0.9196172248803828
8,9,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
8,9,dm,XGBoost,0.9820731026785714,0.9983775469721581,0.9820768533370527,0.9822823660714286,0.9818714265792776,0.759765625,0.8388996124267578,0.7663817663817664,0.7880859375,0.7458410351201479
