layer_id,run_id,debias_method,model,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
16,0,lr,LogisticRegression,0.94921875,0.9836663421319456,0.9493036211699164,0.9508928571428571,0.9477196885428254,0.9208984375,0.9744892120361328,0.9216634429400387,0.9306640625,0.9128352490421456
16,0,lr,XGBoost,0.99365234375,0.9998190354327765,0.9936660402310852,0.9958147321428571,0.991526600916794,0.84228515625,0.916478157043457,0.8501160092807425,0.89453125,0.8099027409372237
16,0,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
16,0,dm,XGBoost,0.9768415178571429,0.9978398498223753,0.9769732279095575,0.9825613839285714,0.9714482758620689,0.654296875,0.7212343215942383,0.6682286785379569,0.6962890625,0.6423423423423423
16,1,lr,LogisticRegression,0.9507533482142857,0.9846387979935627,0.9508767047035903,0.9532645089285714,0.9485008328706275,0.9228515625,0.9760704040527344,0.9241114313160422,0.939453125,0.9092627599243857
16,1,lr,XGBoost,0.9982561383928571,0.9999878163240393,0.998256746391465,0.9986049107142857,0.9979088247595148,0.88427734375,0.9508123397827148,0.8880491261218706,0.91796875,0.8600182982616651
16,1,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
16,1,dm,XGBoost,0.9744001116071429,0.9973236590015645,0.9744837655565598,0.9776785714285714,0.9713097713097714,0.65576171875,0.7170867919921875,0.6688586190699859,0.6953125,0.644343891402715
16,2,lr,LogisticRegression,0.9492885044642857,0.9834513761559313,0.9493556252176942,0.9506138392857143,0.9481007374426047,0.9111328125,0.973546028137207,0.9126679462571977,0.9287109375,0.8971698113207547
16,2,lr,XGBoost,0.99365234375,0.9998071826234155,0.9936616284739151,0.9951171875,0.9922103213242454,0.8427734375,0.9138736724853516,0.8506493506493507,0.8955078125,0.8100706713780919
16,2,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
16,2,dm,XGBoost,0.9789341517857143,0.9977243773791254,0.9790190357093234,0.9829799107142857,0.9750899529476889,0.67919921875,0.7324438095092773,0.6899480887210948,0.7138671875,0.6675799086757991
16,3,lr,LogisticRegression,0.9490792410714286,0.9832302404909717,0.9491360089186176,0.9501953125,0.9480790645879733,0.91650390625,0.972712516784668,0.9177489177489178,0.931640625,0.9042654028436019
16,3,lr,XGBoost,0.9974888392857143,0.9999610161294742,0.9974898898340538,0.9979073660714286,0.9970727627543908,0.89111328125,0.9506254196166992,0.8938600666349358,0.9169921875,0.871866295264624
16,3,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
16,3,dm,XGBoost,0.9758649553571429,0.9973729970503826,0.9760055478502081,0.9817243303571429,0.9703530060672918,0.638671875,0.7001142501831055,0.6558139534883721,0.6884765625,0.6261101243339254
16,4,lr,LogisticRegression,0.9522181919642857,0.9846550883079062,0.9522947280451285,0.9538225446428571,0.9507717980809345,0.927734375,0.9772825241088867,0.9289145052833814,0.9443359375,0.9139886578449905
16,4,lr,XGBoost,0.9965122767857143,0.99993896484375,0.9965166504110352,0.9977678571428571,0.9952685777901475,0.8828125,0.9482994079589844,0.8874296435272045,0.923828125,0.8537906137184116
16,4,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
16,4,dm,XGBoost,0.9753766741071429,0.9973506538235412,0.9754639605199138,0.9789341517857143,0.9720182850810362,0.640625,0.6983699798583984,0.6521739130434783,0.673828125,0.6318681318681318
16,5,lr,LogisticRegression,0.9536830357142857,0.9845607329388054,0.9537475619949847,0.955078125,0.9524207011686143,0.91162109375,0.9731349945068359,0.9133556725706079,0.931640625,0.895774647887324
16,5,lr,XGBoost,0.9967215401785714,0.9999239979958048,0.9967240538091587,0.9974888392857143,0.995960440172726,0.89111328125,0.9543342590332031,0.8949599623174753,0.927734375,0.8644222020018199
16,5,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
16,5,dm,XGBoost,0.9767717633928571,0.9975680331794583,0.9769246760446262,0.9833984375,0.9705355913534353,0.67529296875,0.7404184341430664,0.691415313225058,0.7275390625,0.6587091069849691
16,6,lr,LogisticRegression,0.9483119419642857,0.9830478162181621,0.9484091067325767,0.9501953125,0.9466296038915913,0.91552734375,0.9750165939331055,0.9178147268408551,0.943359375,0.8936170212765957
16,6,lr,XGBoost,0.9944893973214286,0.9998194246875995,0.9944966910484152,0.9958147321428571,0.9931821344093502,0.84375,0.9182186126708984,0.851439182915506,0.8955078125,0.8115044247787611
16,6,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
16,6,dm,XGBoost,0.9741908482142857,0.997087692727848,0.9742805505352427,0.9776785714285714,0.970906068162926,0.66357421875,0.7230863571166992,0.6726840855106888,0.69140625,0.6549491211840888
16,7,lr,LogisticRegression,0.94921875,0.9839910779680523,0.9492824299846733,0.9504743303571429,0.9480935151683829,0.912109375,0.9727191925048828,0.9140401146131805,0.9345703125,0.8943925233644859
16,7,lr,XGBoost,0.9948381696428571,0.9997491836547852,0.9948467966573816,0.9965122767857143,0.9931868743047831,0.8349609375,0.9134321212768555,0.8440959409594095,0.8935546875,0.7998251748251748
16,7,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
16,7,dm,XGBoost,0.9757254464285714,0.9976023557234784,0.9758969386341598,0.9828404017857143,0.969050894085282,0.66796875,0.7325839996337891,0.6854764107308048,0.7236328125,0.6511423550087874
16,8,lr,LogisticRegression,0.9519391741071429,0.9852703444811763,0.9519827165656143,0.9528459821428571,0.9511210137863807,0.919921875,0.9729747772216797,0.9213806327900288,0.9384765625,0.9048964218455744
16,8,lr,XGBoost,0.9973493303571429,0.9999595953493703,0.9973515472539727,0.9981863839285714,0.9965181058495822,0.88232421875,0.9490785598754883,0.8855106888361045,0.91015625,0.8621646623496763
16,8,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
16,8,dm,XGBoost,0.9762834821428571,0.9972907085807956,0.9764445060274353,0.9831194196428571,0.9698596201486375,0.66015625,0.723778247833252,0.6824817518248175,0.73046875,0.6404109589041096
16,9,lr,LogisticRegression,0.9503348214285714,0.9838344807527504,0.9504867872044507,0.9534040178571429,0.9475873544093179,0.91357421875,0.9755373001098633,0.9155131264916467,0.9365234375,0.8954248366013072
16,9,lr,XGBoost,0.99755859375,0.9999275012892119,0.9975608056310544,0.9984654017857143,0.9966578470965046,0.8759765625,0.9417753219604492,0.8783524904214559,0.8955078125,0.8618421052631579
16,9,dm,LogisticRegression,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
16,9,dm,XGBoost,0.9778878348214286,0.9975040591492945,0.9779386178578885,0.9801897321428571,0.9756978197472573,0.6650390625,0.7287750244140625,0.6803355079217148,0.712890625,0.6506238859180036
