layer,concept,label,n,pca_k,pca_var_explained,frac_normal_marg,mean_skew,mean_kurt,mean_abs_skew,mean_abs_kurt,frac_normal_pca,mean_skew_pca,mean_kurt_pca
0,wearing_hat,pos,128,10,0.9527378082275391,0.703125,-0.027694392949342728,0.46545708179473877,0.30248430371284485,0.7426488995552063,0.7,0.03526189550757408,0.23774442076683044
0,wearing_hat,neg,587,9,0.9517920613288879,0.283203125,-0.03582088276743889,0.4757976531982422,0.27969834208488464,0.7536589503288269,0.1111111111111111,0.24587079882621765,1.4670075178146362
1,wearing_hat,pos,128,26,0.9510053992271423,0.724609375,-0.01317740697413683,0.35445070266723633,0.3069118857383728,0.5670122504234314,0.8461538461538461,0.16833297908306122,0.08080114424228668
1,wearing_hat,neg,587,34,0.9500530958175659,0.509765625,-0.019536539912223816,0.2832109034061432,0.2119470089673996,0.40560081601142883,0.47058823529411764,-0.040983837097883224,0.5098033547401428
2,wearing_hat,pos,128,32,0.9504769444465637,0.7763671875,-0.00869813747704029,0.25137943029403687,0.295598566532135,0.49313414096832275,0.875,-0.02747741900384426,0.08334791660308838
2,wearing_hat,neg,587,49,0.9505191445350647,0.5546875,-0.017621740698814392,0.1783578097820282,0.2067502737045288,0.31940776109695435,0.6530612244897959,0.02574896812438965,0.2985074520111084
3,wearing_hat,pos,128,40,0.9506288766860962,0.8134765625,0.0049215443432331085,0.15720036625862122,0.2565575838088989,0.44292616844177246,0.9,-0.055376697331666946,0.020934659987688065
3,wearing_hat,neg,587,63,0.950379490852356,0.63671875,-0.010006183758378029,0.12707379460334778,0.17313608527183533,0.2686440050601959,0.5714285714285714,0.01439818274229765,0.2998647093772888
4,wearing_hat,pos,128,43,0.9507094621658325,0.8681640625,0.004676354583352804,0.09310919046401978,0.22294855117797852,0.3721476197242737,0.9302325581395349,0.0037533300928771496,0.1592559665441513
4,wearing_hat,neg,587,66,0.9501820802688599,0.6923828125,-0.00013785273768007755,0.10654861479997635,0.15399369597434998,0.24131180346012115,0.7424242424242424,-0.005439325701445341,0.2331017255783081
5,wearing_hat,pos,128,55,0.9505178332328796,0.880859375,0.00815429538488388,0.048626042902469635,0.21338793635368347,0.36448484659194946,0.9090909090909091,-0.00200650910846889,0.0779663547873497
5,wearing_hat,neg,587,96,0.950262188911438,0.6171875,0.011008676141500473,0.16737958788871765,0.18833568692207336,0.27537667751312256,0.6979166666666666,-0.007956217974424362,0.18685545027256012
6,wearing_hat,pos,128,64,0.9514486789703369,0.890625,0.007466611918061972,0.06710341572761536,0.2127087116241455,0.36417922377586365,0.90625,0.015485374256968498,0.12303799390792847
6,wearing_hat,neg,587,120,0.9502888321876526,0.6181640625,0.008076652884483337,0.20159101486206055,0.1883741021156311,0.2991742491722107,0.8333333333333334,-0.02092287503182888,0.1698070615530014
7,wearing_hat,pos,128,72,0.9510226845741272,0.8681640625,0.017256420105695724,0.1366298496723175,0.22183553874492645,0.41471248865127563,0.8888888888888888,-0.030114565044641495,0.1662018597126007
7,wearing_hat,neg,587,146,0.9504298567771912,0.591796875,0.00594839034602046,0.26050978899002075,0.20690514147281647,0.3400201201438904,0.8356164383561644,-0.01582462713122368,0.140303835272789
8,wearing_hat,pos,128,72,0.950393795967102,0.859375,-0.0008837971836328506,0.10843057185411453,0.21997496485710144,0.41135260462760925,0.9027777777777778,0.01607918180525303,0.08171934634447098
8,wearing_hat,neg,587,140,0.9502648711204529,0.5859375,0.0022241915576159954,0.23655575513839722,0.19239957630634308,0.31533998250961304,0.8571428571428571,-0.009523882530629635,0.15089473128318787
9,wearing_hat,pos,128,79,0.9511071443557739,0.890625,-0.00011909112799912691,0.05557386204600334,0.2022794485092163,0.3630255460739136,0.8481012658227848,0.004341957625001669,0.04774250090122223
9,wearing_hat,neg,587,163,0.9501573443412781,0.6708984375,0.004509574268013239,0.17296728491783142,0.15608355402946472,0.2617502808570862,0.8282208588957055,-0.0203169584274292,0.15742537379264832
10,wearing_hat,pos,128,83,0.9510156512260437,0.8955078125,0.00502603966742754,0.08209061622619629,0.2054060995578766,0.3710189163684845,0.9036144578313253,-0.031750090420246124,0.10198302567005157
10,wearing_hat,neg,587,182,0.9500195980072021,0.6904296875,0.001006805687211454,0.1648249626159668,0.15579818189144135,0.2609385848045349,0.8241758241758241,0.004146461375057697,0.162526935338974
11,wearing_hat,pos,128,85,0.9507988691329956,0.9052734375,0.0019172867760062218,-0.003889985615387559,0.19698330760002136,0.3508298099040985,0.8941176470588236,0.02682947739958763,0.1099739521741867
11,wearing_hat,neg,587,196,0.9502005577087402,0.697265625,0.004585977643728256,0.12577760219573975,0.15197281539440155,0.24348004162311554,0.8163265306122449,0.004777329508215189,0.19695112109184265
12,wearing_hat,pos,128,87,0.9514570832252502,0.921875,-0.006046579219400883,-0.01222897693514824,0.18790194392204285,0.34044766426086426,0.8850574712643678,-0.014508207328617573,0.11387274414300919
12,wearing_hat,neg,587,209,0.9501895308494568,0.7890625,0.007953116670250893,0.06751730293035507,0.12678077816963196,0.2002599835395813,0.8421052631578947,-0.004775820299983025,0.15765728056430817
13,wearing_hat,pos,128,87,0.9505980014801025,0.908203125,-0.003144891932606697,0.00368330255150795,0.1905914694070816,0.34506821632385254,0.9195402298850575,0.004015056882053614,0.1443270593881607
13,wearing_hat,neg,587,219,0.9502319097518921,0.771484375,0.007333960384130478,0.07736887782812119,0.13349312543869019,0.21168029308319092,0.7853881278538812,0.009517275728285313,0.22887259721755981
14,wearing_hat,pos,128,85,0.9501832127571106,0.8994140625,0.0034761354327201843,0.004651276860386133,0.1953650414943695,0.35811787843704224,0.8470588235294118,-0.011133274994790554,0.2340385913848877
14,wearing_hat,neg,587,216,0.9504075646400452,0.7099609375,0.010267592035233974,0.11157853901386261,0.14781337976455688,0.23082366585731506,0.8101851851851852,-0.0050965603440999985,0.23444153368473053
15,wearing_hat,pos,128,87,0.9500768184661865,0.9052734375,-0.0033863333519548178,0.005827914923429489,0.19455820322036743,0.3482697606086731,0.8275862068965517,-0.020322227850556374,0.1707359403371811
15,wearing_hat,neg,587,227,0.9503072500228882,0.755859375,0.0091581791639328,0.09267395734786987,0.13695169985294342,0.2076111137866974,0.7092511013215859,-0.010613544844090939,0.3395503759384155
16,wearing_hat,pos,128,89,0.9512277245521545,0.88671875,-0.0011977381072938442,0.05327676981687546,0.20460444688796997,0.37506240606307983,0.9101123595505618,-0.0277519840747118,0.13741961121559143
16,wearing_hat,neg,587,240,0.9504225254058838,0.7353515625,0.0006506058853119612,0.11918161064386368,0.1429501175880432,0.22003574669361115,0.6875,0.004549604374915361,0.3103320002555847
17,wearing_hat,pos,128,90,0.9516112208366394,0.880859375,-0.004261011257767677,0.03627251833677292,0.2031823843717575,0.36609381437301636,0.8888888888888888,0.014098750427365303,0.14914900064468384
17,wearing_hat,neg,587,245,0.9501981735229492,0.734375,0.0011509796604514122,0.09882424771785736,0.1420278251171112,0.21636691689491272,0.6612244897959184,0.000855854363180697,0.3119521737098694
18,wearing_hat,pos,128,90,0.9509528279304504,0.8623046875,0.007649746723473072,0.08628050237894058,0.22101423144340515,0.3715481758117676,0.8666666666666667,0.02422071062028408,0.30879104137420654
18,wearing_hat,neg,587,256,0.950361967086792,0.701171875,0.009336322546005249,0.1282922774553299,0.15005351603031158,0.23082032799720764,0.65234375,0.0051445383578538895,0.3544711172580719
19,wearing_hat,pos,128,91,0.9517564177513123,0.8564453125,-0.0023684322368353605,0.04187788441777229,0.2248261570930481,0.36229678988456726,0.8241758241758241,-0.03864317759871483,0.3099256157875061
19,wearing_hat,neg,587,263,0.9500110745429993,0.677734375,0.0040836455300450325,0.12039479613304138,0.15519118309020996,0.23655028641223907,0.6273764258555133,-0.010424628853797913,0.3475017547607422
20,wearing_hat,pos,128,92,0.9510495662689209,0.8017578125,-0.0068016042932868,0.1752607226371765,0.2587098777294159,0.4407181441783905,0.8260869565217391,0.003325448138639331,0.6617907881736755
20,wearing_hat,neg,587,276,0.950049638748169,0.6572265625,0.0019075822783634067,0.16809555888175964,0.1616881936788559,0.27794691920280457,0.6014492753623188,0.0004337017599027604,0.48123446106910706
21,wearing_hat,pos,128,91,0.9511772394180298,0.8037109375,-0.0011228891089558601,0.12841473519802094,0.2633016109466553,0.42663177847862244,0.6703296703296703,-0.009532012976706028,0.7187237739562988
21,wearing_hat,neg,587,277,0.9500716328620911,0.5966796875,-0.006621368695050478,0.20793184638023376,0.1790543645620346,0.31766051054000854,0.5523465703971119,0.014761650934815407,0.5994836688041687
22,wearing_hat,pos,128,89,0.9506625533103943,0.8330078125,0.013049590401351452,0.05914919078350067,0.24037989974021912,0.4106368124485016,0.651685393258427,-0.05848805233836174,0.8870756030082703
22,wearing_hat,neg,587,272,0.9503180980682373,0.642578125,0.010793706402182579,0.17471624910831451,0.16040915250778198,0.2936035394668579,0.47058823529411764,-0.008633214049041271,0.594749391078949
23,wearing_hat,pos,128,87,0.9509281516075134,0.8798828125,0.0033438229002058506,-0.0500558465719223,0.21346145868301392,0.37304484844207764,0.7011494252873564,-0.007353910245001316,0.5484896898269653
23,wearing_hat,neg,587,235,0.9502214193344116,0.6875,0.00940230768173933,-0.005915728397667408,0.14847621321678162,0.2297634482383728,0.46382978723404256,0.00850619189441204,0.5982075929641724
