regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
single,chubby,diff_means,17,neg,0.0,0.142290860414505,0.19258461892604828,0.224299356341362,0.34657910466194153,0.050293758511543274,0.12227974832057953
single,chubby,diff_means,18,pos,0.014948759644144882,0.18940846621990204,0.20261353254318237,0.317233681678772,0.34834572672843933,0.013205066323280334,0.03111204504966736
single,chubby,diff_means,18,neg,0.0,0.15790173411369324,0.20868292450904846,0.24537314474582672,0.3907913565635681,0.050781190395355225,0.1454182118177414
single,chubby,diff_means,19,pos,0.015474889610335607,0.20669908821582794,0.2106310874223709,0.33613985776901245,0.35717353224754333,0.003931999206542969,0.021033674478530884
single,chubby,diff_means,19,neg,0.0,0.16098088026046753,0.21512094140052795,0.2486589550971985,0.3810236155986786,0.054140061140060425,0.1323646605014801
single,chubby,diff_means,20,pos,0.007896110785259536,0.2232368439435959,0.23446336388587952,0.3381977677345276,0.3608368933200836,0.01122651994228363,0.02263912558555603
single,chubby,diff_means,20,neg,0.0,0.1678561568260193,0.23148997128009796,0.32284605503082275,0.4694211483001709,0.06363381445407867,0.14657509326934814
single,chubby,diff_means,21,pos,0.005347845389350514,0.24486100673675537,0.2532297372817993,0.40346527099609375,0.4229690432548523,0.008368730545043945,0.019503772258758545
single,chubby,diff_means,21,neg,0.0,0.19620747864246368,0.24448388814926147,0.366393506526947,0.4771834909915924,0.04827640950679779,0.11078998446464539
single,chubby,diff_means,22,pos,0.0,0.20709651708602905,0.2182067185640335,0.36403796076774597,0.37198010087013245,0.011110201478004456,0.007942140102386475
single,chubby,diff_means,22,neg,0.002468862509169778,0.17442777752876282,0.22285792231559753,0.33712834119796753,0.4550536870956421,0.04843014478683472,0.11792534589767456
single,chubby,diff_means,23,pos,0.0021479500398648987,0.21616531908512115,0.22471672296524048,0.3746511936187744,0.3810271620750427,0.008551403880119324,0.0063759684562683105
