layer_id,model,run_id,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
15,LogisticRegression,0,real,0.8853211009174312,0.9422038861291198,0.890190336749634,0.9129129129129129,0.8685714285714285,0.86328125,0.94696044921875,0.8605577689243028,0.84375,0.8780487804878049
15,XGBoost,0,real,0.8425076452599388,0.9000308719934889,0.8487518355359766,0.8678678678678678,0.8304597701149425,0.81640625,0.87567138671875,0.8142292490118577,0.8046875,0.824
15,LogisticRegression,0,random_shuffle,0.5137614678899083,0.5033538211108305,0.5107692307692308,0.4984984984984985,0.5236593059936908,0.51953125,0.51025390625,0.5020242914979757,0.484375,0.5210084033613446
15,LogisticRegression,0,random_unit_vector,0.4892966360856269,0.47932044193726436,0.5,0.5015015015015015,0.49850746268656715,0.40625,0.4095458984375,0.3821138211382114,0.3671875,0.3983050847457627
15,LogisticRegression,1,real,0.8826219512195121,0.9450429932605159,0.8849028400597907,0.9107692307692308,0.8604651162790697,0.87109375,0.93975830078125,0.8685258964143426,0.8515625,0.8861788617886179
15,XGBoost,1,real,0.8292682926829268,0.9082779456193353,0.8372093023255814,0.8861538461538462,0.7933884297520661,0.83203125,0.91339111328125,0.8352490421455939,0.8515625,0.8195488721804511
15,LogisticRegression,1,random_shuffle,0.524390243902439,0.5263397629560772,0.52,0.52,0.52,0.48046875,0.49249267578125,0.40358744394618834,0.3515625,0.47368421052631576
15,LogisticRegression,1,random_unit_vector,0.49085365853658536,0.49470601905647227,0.4797507788161994,0.47384615384615386,0.48580441640378547,0.5625,0.58612060546875,0.5692307692307692,0.578125,0.5606060606060606
15,LogisticRegression,2,real,0.8734177215189873,0.9421897546897547,0.8713826366559485,0.8798701298701299,0.8630573248407644,0.87109375,0.9366455078125,0.8685258964143426,0.8515625,0.8861788617886179
15,XGBoost,2,real,0.8275316455696202,0.8910834535834535,0.8304821150855366,0.8668831168831169,0.7970149253731343,0.80078125,0.892578125,0.803088803088803,0.8125,0.7938931297709924
15,LogisticRegression,2,random_shuffle,0.5284810126582279,0.5354337021003687,0.5329153605015674,0.551948051948052,0.5151515151515151,0.49609375,0.498291015625,0.4901185770750988,0.484375,0.496
15,LogisticRegression,2,random_unit_vector,0.5142405063291139,0.4940977232643899,0.5024311183144247,0.5032467532467533,0.5016181229773463,0.39453125,0.3653564453125,0.39215686274509803,0.390625,0.3937007874015748
15,LogisticRegression,3,real,0.8798151001540832,0.9421926342380673,0.8832335329341318,0.9049079754601227,0.8625730994152047,0.87890625,0.93719482421875,0.8764940239043825,0.859375,0.8943089430894309
15,XGBoost,3,real,0.8243451463790447,0.8968451442572509,0.8328445747800587,0.8711656441717791,0.797752808988764,0.84375,0.926513671875,0.84375,0.84375,0.84375
15,LogisticRegression,3,random_shuffle,0.4884437596302003,0.47718855058975473,0.4662379421221865,0.4447852760736196,0.48986486486486486,0.44921875,0.45318603515625,0.46387832699619774,0.4765625,0.45185185185185184
15,LogisticRegression,3,random_unit_vector,0.46533127889060094,0.4736937073828563,0.462015503875969,0.4570552147239264,0.4670846394984326,0.515625,0.5472412109375,0.5118110236220472,0.5078125,0.5158730158730159
15,LogisticRegression,4,real,0.8694992412746586,0.9397286821705427,0.8643533123028391,0.8698412698412699,0.8589341692789969,0.859375,0.936279296875,0.8548387096774194,0.828125,0.8833333333333333
15,XGBoost,4,real,0.8057663125948407,0.8815706902916205,0.806060606060606,0.8444444444444444,0.7710144927536232,0.7890625,0.8814697265625,0.7906976744186046,0.796875,0.7846153846153846
15,LogisticRegression,4,random_shuffle,0.5356600910470409,0.5606312292358804,0.521875,0.5301587301587302,0.5138461538461538,0.51953125,0.55242919921875,0.5099601593625498,0.5,0.5203252032520326
15,LogisticRegression,4,random_unit_vector,0.47192716236722304,0.4532299741602067,0.46296296296296297,0.47619047619047616,0.45045045045045046,0.5390625,0.52374267578125,0.5661764705882353,0.6015625,0.5347222222222222
15,LogisticRegression,5,real,0.8736681887366818,0.9309491594535985,0.8774002954209749,0.911042944785276,0.8461538461538461,0.90234375,0.9432373046875,0.9034749034749034,0.9140625,0.8931297709923665
15,XGBoost,5,real,0.8249619482496194,0.8857802161140252,0.8335745296671491,0.8834355828220859,0.7890410958904109,0.8203125,0.904052734375,0.8308823529411765,0.8828125,0.7847222222222222
15,LogisticRegression,5,random_shuffle,0.5357686453576864,0.5558541693696366,0.5547445255474452,0.5828220858895705,0.5292479108635098,0.44140625,0.42608642578125,0.42570281124497994,0.4140625,0.4380165289256198
15,LogisticRegression,5,random_unit_vector,0.5449010654490106,0.5639352770003522,0.5490196078431373,0.558282208588957,0.5400593471810089,0.47265625,0.48846435546875,0.4351464435146444,0.40625,0.46846846846846846
15,LogisticRegression,6,real,0.889922480620155,0.9525963278032258,0.8906009244992296,0.8704819277108434,0.9116719242902208,0.86328125,0.9398193359375,0.8594377510040161,0.8359375,0.8842975206611571
15,XGBoost,6,real,0.8217054263565892,0.9000538896801262,0.8228043143297381,0.8042168674698795,0.8422712933753943,0.8203125,0.90228271484375,0.8174603174603174,0.8046875,0.8306451612903226
15,LogisticRegression,6,random_shuffle,0.475968992248062,0.4795700373378498,0.4751552795031056,0.4608433734939759,0.49038461538461536,0.5078125,0.4691162109375,0.5190839694656488,0.53125,0.5074626865671642
15,LogisticRegression,6,random_unit_vector,0.5069767441860465,0.4978059201662882,0.5210843373493976,0.5210843373493976,0.5210843373493976,0.5,0.50347900390625,0.4838709677419355,0.46875,0.5
15,LogisticRegression,7,real,0.8974358974358975,0.9424769087828606,0.8947368421052632,0.9003115264797508,0.8892307692307693,0.84765625,0.93499755859375,0.8446215139442231,0.828125,0.8617886178861789
15,XGBoost,7,real,0.8446455505279035,0.8971051720682808,0.8469539375928677,0.8878504672897196,0.8096590909090909,0.8125,0.89532470703125,0.816793893129771,0.8359375,0.7985074626865671
15,LogisticRegression,7,random_shuffle,0.5294117647058824,0.5269443078100235,0.5272727272727272,0.5420560747663551,0.5132743362831859,0.546875,0.57220458984375,0.536,0.5234375,0.5491803278688525
