layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
22,0,0,XGBoost,1.0,1.0,1.0,0.875,0.8840579710144928,0.95831298828125
22,0,1,XGBoost,1.0,1.0,1.0,0.86328125,0.8754448398576512,0.96539306640625
22,0,2,XGBoost,1.0,1.0,1.0,0.8828125,0.8936170212765957,0.97052001953125
22,0,3,XGBoost,1.0,1.0,1.0,0.9140625,0.917910447761194,0.97698974609375
22,0,4,XGBoost,1.0,1.0,1.0,0.9140625,0.9191176470588235,0.9769287109375
22,1,0,XGBoost,1.0,1.0,1.0,0.7109375,0.75,0.81060791015625
22,1,1,XGBoost,1.0,1.0,1.0,0.75,0.785234899328859,0.8599853515625
22,1,2,XGBoost,1.0,1.0,1.0,0.75,0.7793103448275862,0.837890625
22,1,3,XGBoost,1.0,1.0,1.0,0.71875,0.7482517482517482,0.8211669921875
22,1,4,XGBoost,1.0,1.0,1.0,0.74609375,0.7719298245614035,0.83709716796875
22,2,0,XGBoost,1.0,1.0,1.0,0.7421875,0.7755102040816326,0.83154296875
22,2,1,XGBoost,1.0,1.0,1.0,0.76171875,0.7874564459930313,0.8282470703125
22,2,2,XGBoost,1.0,1.0,1.0,0.75,0.782312925170068,0.80877685546875
22,2,3,XGBoost,1.0,1.0,1.0,0.7734375,0.7913669064748201,0.85089111328125
22,2,4,XGBoost,1.0,1.0,1.0,0.69921875,0.7240143369175627,0.8275146484375
22,3,0,XGBoost,1.0,1.0,1.0,0.79296875,0.8086642599277978,0.8804931640625
22,3,1,XGBoost,1.0,1.0,1.0,0.71875,0.7631578947368421,0.83123779296875
22,3,2,XGBoost,1.0,1.0,1.0,0.7734375,0.8027210884353742,0.87237548828125
22,3,3,XGBoost,1.0,1.0,1.0,0.7265625,0.7635135135135135,0.8275146484375
22,3,4,XGBoost,1.0,1.0,1.0,0.76953125,0.7972508591065293,0.83160400390625
22,4,0,XGBoost,1.0,1.0,1.0,0.75390625,0.7789473684210526,0.8485107421875
22,4,1,XGBoost,1.0,1.0,1.0,0.765625,0.7841726618705036,0.8707275390625
22,4,2,XGBoost,1.0,1.0,1.0,0.74609375,0.7750865051903114,0.8265380859375
22,4,3,XGBoost,1.0,1.0,1.0,0.76953125,0.8,0.872314453125
22,4,4,XGBoost,1.0,1.0,1.0,0.7109375,0.7430555555555556,0.80328369140625
22,5,0,XGBoost,1.0,1.0,1.0,0.68359375,0.7272727272727273,0.80242919921875
22,5,1,XGBoost,1.0,1.0,1.0,0.78125,0.7971014492753623,0.84765625
22,5,2,XGBoost,1.0,1.0,1.0,0.75,0.7730496453900709,0.83209228515625
22,5,3,XGBoost,1.0,1.0,1.0,0.765625,0.7916666666666666,0.883056640625
22,5,4,XGBoost,1.0,1.0,1.0,0.76171875,0.7859649122807018,0.8173828125
22,6,0,XGBoost,1.0,1.0,1.0,0.7578125,0.7891156462585034,0.8446044921875
22,6,1,XGBoost,1.0,1.0,1.0,0.79296875,0.8140350877192982,0.8978271484375
22,6,2,XGBoost,1.0,1.0,1.0,0.7734375,0.8040540540540541,0.86273193359375
22,6,3,XGBoost,1.0,1.0,1.0,0.76953125,0.7986348122866894,0.85357666015625
22,6,4,XGBoost,1.0,1.0,1.0,0.75,0.7730496453900709,0.84796142578125
22,7,0,XGBoost,1.0,1.0,1.0,0.7578125,0.7891156462585034,0.84283447265625
22,7,1,XGBoost,1.0,1.0,1.0,0.828125,0.8345864661654135,0.902587890625
22,7,2,XGBoost,1.0,1.0,1.0,0.76171875,0.7813620071684588,0.8682861328125
22,7,3,XGBoost,1.0,1.0,1.0,0.765625,0.7902097902097902,0.8931884765625
22,7,4,XGBoost,1.0,1.0,1.0,0.71875,0.7517241379310344,0.8052978515625
22,8,0,XGBoost,1.0,1.0,1.0,0.75390625,0.7725631768953068,0.85247802734375
22,8,1,XGBoost,1.0,1.0,1.0,0.79296875,0.8127208480565371,0.8912353515625
22,8,2,XGBoost,1.0,1.0,1.0,0.703125,0.7342657342657343,0.7840576171875
22,8,3,XGBoost,1.0,1.0,1.0,0.72265625,0.7609427609427609,0.8326416015625
22,8,4,XGBoost,1.0,1.0,1.0,0.7578125,0.7832167832167832,0.858154296875
22,9,0,XGBoost,1.0,1.0,1.0,0.765625,0.7841726618705036,0.8551025390625
22,9,1,XGBoost,1.0,1.0,1.0,0.75,0.7681159420289855,0.84332275390625
22,9,2,XGBoost,1.0,1.0,1.0,0.70703125,0.7272727272727273,0.7947998046875
22,9,3,XGBoost,1.0,1.0,1.0,0.75390625,0.7758007117437722,0.853515625
22,9,4,XGBoost,1.0,1.0,1.0,0.76953125,0.7870036101083032,0.85528564453125
22,10,0,XGBoost,1.0,1.0,1.0,0.7421875,0.7555555555555555,0.83917236328125
22,10,1,XGBoost,1.0,1.0,1.0,0.77734375,0.7956989247311828,0.8780517578125
22,10,2,XGBoost,1.0,1.0,1.0,0.7421875,0.78,0.85357666015625
22,10,3,XGBoost,1.0,1.0,1.0,0.765625,0.7945205479452054,0.8795166015625
22,10,4,XGBoost,1.0,1.0,1.0,0.703125,0.7226277372262774,0.7945556640625
22,11,0,XGBoost,1.0,1.0,1.0,0.75390625,0.7835051546391752,0.85791015625
22,11,1,XGBoost,1.0,1.0,1.0,0.72265625,0.7526132404181185,0.843505859375
22,11,2,XGBoost,1.0,1.0,1.0,0.78125,0.8028169014084507,0.8697509765625
22,11,3,XGBoost,1.0,1.0,1.0,0.7734375,0.7913669064748201,0.8837890625
22,11,4,XGBoost,1.0,1.0,1.0,0.75,0.7746478873239436,0.8250732421875
22,12,0,XGBoost,1.0,1.0,1.0,0.80078125,0.825938566552901,0.87567138671875
22,12,1,XGBoost,1.0,1.0,1.0,0.7578125,0.7832167832167832,0.84222412109375
22,12,2,XGBoost,1.0,1.0,1.0,0.7734375,0.8,0.8323974609375
22,12,3,XGBoost,1.0,1.0,1.0,0.75390625,0.7906976744186046,0.8895263671875
22,12,4,XGBoost,1.0,1.0,1.0,0.80078125,0.825938566552901,0.890380859375
22,13,0,XGBoost,1.0,1.0,1.0,0.7421875,0.777027027027027,0.83587646484375
22,13,1,XGBoost,1.0,1.0,1.0,0.7421875,0.7642857142857142,0.84637451171875
22,13,2,XGBoost,1.0,1.0,1.0,0.78515625,0.8070175438596491,0.86187744140625
22,13,3,XGBoost,1.0,1.0,1.0,0.76953125,0.7900355871886121,0.82647705078125
