layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
8,0,0,XGBoost,1.0,1.0,1.0,0.7890625,0.8014705882352942,0.8824462890625
8,0,1,XGBoost,1.0,1.0,1.0,0.828125,0.8333333333333334,0.90155029296875
8,0,2,XGBoost,1.0,1.0,1.0,0.80078125,0.8118081180811808,0.89007568359375
8,0,3,XGBoost,1.0,1.0,1.0,0.7890625,0.8043478260869565,0.88330078125
8,0,4,XGBoost,1.0,1.0,1.0,0.82421875,0.8327137546468402,0.87518310546875
8,1,0,XGBoost,1.0,1.0,1.0,0.58984375,0.6096654275092936,0.657470703125
8,1,1,XGBoost,1.0,1.0,1.0,0.59375,0.6119402985074627,0.6370849609375
8,1,2,XGBoost,1.0,1.0,1.0,0.62109375,0.6283524904214559,0.67816162109375
8,1,3,XGBoost,1.0,1.0,1.0,0.64453125,0.6690909090909091,0.66375732421875
8,1,4,XGBoost,1.0,1.0,1.0,0.59375,0.6119402985074627,0.64080810546875
8,2,0,XGBoost,1.0,1.0,1.0,0.640625,0.648854961832061,0.67620849609375
8,2,1,XGBoost,1.0,1.0,1.0,0.61328125,0.6292134831460674,0.6541748046875
8,2,2,XGBoost,1.0,1.0,1.0,0.59375,0.6090225563909775,0.655029296875
8,2,3,XGBoost,1.0,1.0,1.0,0.625,0.6390977443609023,0.66461181640625
8,2,4,XGBoost,1.0,1.0,1.0,0.6171875,0.65,0.624755859375
8,3,0,XGBoost,1.0,1.0,1.0,0.62109375,0.6254826254826255,0.66021728515625
8,3,1,XGBoost,1.0,1.0,1.0,0.58984375,0.6153846153846154,0.655029296875
8,3,2,XGBoost,1.0,1.0,1.0,0.63671875,0.6463878326996197,0.66143798828125
8,3,3,XGBoost,1.0,1.0,1.0,0.61328125,0.611764705882353,0.6455078125
8,3,4,XGBoost,1.0,1.0,1.0,0.6328125,0.6412213740458015,0.66766357421875
8,4,0,XGBoost,1.0,1.0,1.0,0.58984375,0.6067415730337079,0.651123046875
8,4,1,XGBoost,1.0,1.0,1.0,0.6171875,0.6423357664233577,0.6322021484375
8,4,2,XGBoost,1.0,1.0,1.0,0.6484375,0.6564885496183206,0.687255859375
8,4,3,XGBoost,1.0,1.0,1.0,0.66015625,0.6640926640926641,0.679931640625
8,4,4,XGBoost,1.0,1.0,1.0,0.640625,0.640625,0.65582275390625
8,5,0,XGBoost,1.0,1.0,1.0,0.5703125,0.6071428571428571,0.6031494140625
8,5,1,XGBoost,1.0,1.0,1.0,0.62890625,0.6184738955823293,0.66131591796875
8,5,2,XGBoost,1.0,1.0,1.0,0.625,0.6129032258064516,0.66046142578125
8,5,3,XGBoost,1.0,1.0,1.0,0.61328125,0.611764705882353,0.66357421875
8,5,4,XGBoost,1.0,1.0,1.0,0.63671875,0.6352941176470588,0.647705078125
8,6,0,XGBoost,1.0,1.0,1.0,0.57421875,0.5725490196078431,0.60601806640625
8,6,1,XGBoost,1.0,1.0,1.0,0.625,0.6363636363636364,0.676025390625
8,6,2,XGBoost,1.0,1.0,1.0,0.59375,0.6030534351145038,0.61993408203125
8,6,3,XGBoost,1.0,1.0,1.0,0.6015625,0.6194029850746269,0.63525390625
8,6,4,XGBoost,1.0,1.0,1.0,0.6171875,0.6201550387596899,0.66748046875
