layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
21,0,0,XGBoost,1.0,1.0,1.0,0.8203125,0.8402777777777778,0.9295654296875
21,0,1,XGBoost,1.0,1.0,1.0,0.83203125,0.8512110726643599,0.92962646484375
21,0,2,XGBoost,1.0,1.0,1.0,0.85546875,0.8692579505300353,0.9453125
21,0,3,XGBoost,1.0,1.0,1.0,0.83984375,0.8591065292096219,0.9417724609375
21,0,4,XGBoost,1.0,1.0,1.0,0.83984375,0.856140350877193,0.94464111328125
21,1,0,XGBoost,1.0,1.0,1.0,0.71875,0.7391304347826086,0.8084716796875
21,1,1,XGBoost,1.0,1.0,1.0,0.70703125,0.7252747252747253,0.77325439453125
21,1,2,XGBoost,1.0,1.0,1.0,0.73046875,0.7453874538745388,0.79449462890625
21,1,3,XGBoost,1.0,1.0,1.0,0.70703125,0.7311827956989247,0.83001708984375
21,1,4,XGBoost,1.0,1.0,1.0,0.74609375,0.749034749034749,0.78668212890625
21,2,0,XGBoost,1.0,1.0,1.0,0.71875,0.7251908396946565,0.8145751953125
21,2,1,XGBoost,1.0,1.0,1.0,0.7890625,0.7923076923076923,0.85369873046875
21,2,2,XGBoost,1.0,1.0,1.0,0.765625,0.7761194029850746,0.85955810546875
21,2,3,XGBoost,1.0,1.0,1.0,0.72265625,0.7560137457044673,0.786865234375
21,2,4,XGBoost,1.0,1.0,1.0,0.71484375,0.7345454545454545,0.80755615234375
21,3,0,XGBoost,1.0,1.0,1.0,0.73828125,0.7665505226480837,0.7926025390625
21,3,1,XGBoost,1.0,1.0,1.0,0.7734375,0.7786259541984732,0.82135009765625
21,3,2,XGBoost,1.0,1.0,1.0,0.7421875,0.7591240875912408,0.83551025390625
21,3,3,XGBoost,1.0,1.0,1.0,0.71484375,0.7402135231316725,0.7989501953125
21,3,4,XGBoost,1.0,1.0,1.0,0.73828125,0.7632508833922261,0.8138427734375
21,4,0,XGBoost,1.0,1.0,1.0,0.73828125,0.7545787545787546,0.8077392578125
21,4,1,XGBoost,1.0,1.0,1.0,0.75390625,0.7622641509433963,0.85107421875
21,4,2,XGBoost,1.0,1.0,1.0,0.69921875,0.7335640138408305,0.85650634765625
21,4,3,XGBoost,1.0,1.0,1.0,0.77734375,0.7849056603773585,0.85406494140625
21,4,4,XGBoost,1.0,1.0,1.0,0.7578125,0.7703703703703704,0.8394775390625
21,5,0,XGBoost,1.0,1.0,1.0,0.71484375,0.7402135231316725,0.80859375
21,5,1,XGBoost,1.0,1.0,1.0,0.67578125,0.7046263345195729,0.761962890625
21,5,2,XGBoost,1.0,1.0,1.0,0.74609375,0.7565543071161048,0.83050537109375
21,5,3,XGBoost,1.0,1.0,1.0,0.69921875,0.7027027027027027,0.7911376953125
21,5,4,XGBoost,1.0,1.0,1.0,0.72265625,0.7320754716981132,0.80743408203125
21,6,0,XGBoost,1.0,1.0,1.0,0.77734375,0.7747035573122529,0.86175537109375
21,6,1,XGBoost,1.0,1.0,1.0,0.71875,0.7391304347826086,0.794677734375
21,6,2,XGBoost,1.0,1.0,1.0,0.75,0.7730496453900709,0.8416748046875
21,6,3,XGBoost,1.0,1.0,1.0,0.70703125,0.7386759581881533,0.8326416015625
21,6,4,XGBoost,1.0,1.0,1.0,0.73046875,0.7490909090909091,0.7877197265625
21,7,0,XGBoost,1.0,1.0,1.0,0.71875,0.7352941176470589,0.8134765625
21,7,1,XGBoost,1.0,1.0,1.0,0.6953125,0.7045454545454546,0.78240966796875
21,7,2,XGBoost,1.0,1.0,1.0,0.7265625,0.7569444444444444,0.83477783203125
21,7,3,XGBoost,1.0,1.0,1.0,0.7890625,0.7969924812030075,0.8819580078125
21,7,4,XGBoost,1.0,1.0,1.0,0.73828125,0.7490636704119851,0.82745361328125
21,8,0,XGBoost,1.0,1.0,1.0,0.73828125,0.7509293680297398,0.8463134765625
21,8,1,XGBoost,1.0,1.0,1.0,0.75390625,0.7709090909090909,0.840087890625
21,8,2,XGBoost,1.0,1.0,1.0,0.72265625,0.7380073800738007,0.826904296875
21,8,3,XGBoost,1.0,1.0,1.0,0.6875,0.7142857142857143,0.7921142578125
21,8,4,XGBoost,1.0,1.0,1.0,0.71875,0.7410071942446043,0.8060302734375
21,9,0,XGBoost,1.0,1.0,1.0,0.76953125,0.7806691449814126,0.83416748046875
21,9,1,XGBoost,1.0,1.0,1.0,0.73046875,0.7509025270758123,0.81353759765625
21,9,2,XGBoost,1.0,1.0,1.0,0.73046875,0.7490909090909091,0.83392333984375
21,9,3,XGBoost,1.0,1.0,1.0,0.7890625,0.8085106382978723,0.8780517578125
21,9,4,XGBoost,1.0,1.0,1.0,0.734375,0.7536231884057971,0.840087890625
21,10,0,XGBoost,1.0,1.0,1.0,0.75,0.7730496453900709,0.82275390625
21,10,1,XGBoost,1.0,1.0,1.0,0.73828125,0.7471698113207547,0.85205078125
21,10,2,XGBoost,1.0,1.0,1.0,0.71484375,0.7245283018867924,0.83721923828125
21,10,3,XGBoost,1.0,1.0,1.0,0.77734375,0.7927272727272727,0.85284423828125
21,10,4,XGBoost,1.0,1.0,1.0,0.72265625,0.754325259515571,0.833740234375
21,11,0,XGBoost,1.0,1.0,1.0,0.7578125,0.7753623188405797,0.86151123046875
21,11,1,XGBoost,1.0,1.0,1.0,0.70703125,0.7272727272727273,0.814453125
21,11,2,XGBoost,1.0,1.0,1.0,0.74609375,0.7619047619047619,0.8359375
21,11,3,XGBoost,1.0,1.0,1.0,0.76171875,0.7732342007434945,0.85406494140625
21,11,4,XGBoost,1.0,1.0,1.0,0.74609375,0.7653429602888087,0.829833984375
21,12,0,XGBoost,1.0,1.0,1.0,0.76171875,0.7781818181818182,0.829833984375
21,12,1,XGBoost,1.0,1.0,1.0,0.7578125,0.7633587786259542,0.85076904296875
21,12,2,XGBoost,1.0,1.0,1.0,0.734375,0.7536231884057971,0.826904296875
21,12,3,XGBoost,1.0,1.0,1.0,0.73046875,0.7526881720430108,0.8206787109375
21,12,4,XGBoost,1.0,1.0,1.0,0.6953125,0.7272727272727273,0.787353515625
21,13,0,XGBoost,1.0,1.0,1.0,0.75390625,0.7675276752767528,0.8494873046875
21,13,1,XGBoost,1.0,1.0,1.0,0.74609375,0.758364312267658,0.83807373046875
21,13,2,XGBoost,1.0,1.0,1.0,0.7734375,0.7803030303030303,0.86468505859375
21,13,3,XGBoost,1.0,1.0,1.0,0.71875,0.75,0.79254150390625
21,13,4,XGBoost,1.0,1.0,1.0,0.7890625,0.8071428571428572,0.88372802734375
21,14,0,XGBoost,1.0,1.0,1.0,0.76953125,0.7806691449814126,0.8607177734375
21,14,1,XGBoost,1.0,1.0,1.0,0.71875,0.7372262773722628,0.83038330078125
21,14,2,XGBoost,1.0,1.0,1.0,0.734375,0.746268656716418,0.81573486328125
21,14,3,XGBoost,1.0,1.0,1.0,0.734375,0.7518248175182481,0.83905029296875
21,14,4,XGBoost,1.0,1.0,1.0,0.7578125,0.7801418439716312,0.83404541015625
21,15,0,XGBoost,1.0,1.0,1.0,0.7578125,0.7769784172661871,0.82916259765625
21,15,1,XGBoost,1.0,1.0,1.0,0.7578125,0.7669172932330827,0.8447265625
21,15,2,XGBoost,1.0,1.0,1.0,0.82421875,0.8301886792452831,0.89044189453125
21,15,3,XGBoost,1.0,1.0,1.0,0.75,0.7538461538461538,0.84130859375
21,15,4,XGBoost,1.0,1.0,1.0,0.76953125,0.7822878228782287,0.84100341796875
21,16,0,XGBoost,1.0,1.0,1.0,0.765625,0.782608695652174,0.855712890625
21,16,1,XGBoost,1.0,1.0,1.0,0.7421875,0.75,0.79718017578125
21,16,2,XGBoost,1.0,1.0,1.0,0.78515625,0.8028673835125448,0.85662841796875
21,16,3,XGBoost,1.0,1.0,1.0,0.73046875,0.7544483985765125,0.85101318359375
21,16,4,XGBoost,1.0,1.0,1.0,0.76171875,0.769811320754717,0.8670654296875
