layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
4,0,0,XGBoost,1.0,1.0,1.0,0.73046875,0.7294117647058823,0.8131103515625
4,0,1,XGBoost,1.0,1.0,1.0,0.74609375,0.7410358565737052,0.82977294921875
4,0,2,XGBoost,1.0,1.0,1.0,0.7421875,0.7380952380952381,0.83392333984375
4,0,3,XGBoost,1.0,1.0,1.0,0.73046875,0.7415730337078652,0.82061767578125
4,0,4,XGBoost,1.0,1.0,1.0,0.734375,0.7443609022556391,0.8150634765625
4,1,0,XGBoost,1.0,1.0,1.0,0.63671875,0.6490566037735849,0.67462158203125
4,1,1,XGBoost,1.0,1.0,1.0,0.62890625,0.6274509803921569,0.66424560546875
4,1,2,XGBoost,1.0,1.0,1.0,0.63671875,0.6463878326996197,0.7313232421875
4,1,3,XGBoost,1.0,1.0,1.0,0.62890625,0.6332046332046332,0.6673583984375
4,1,4,XGBoost,1.0,1.0,1.0,0.625,0.6417910447761194,0.7010498046875
4,2,0,XGBoost,1.0,1.0,1.0,0.58203125,0.570281124497992,0.60479736328125
4,2,1,XGBoost,1.0,1.0,1.0,0.546875,0.5766423357664233,0.57171630859375
4,2,2,XGBoost,1.0,1.0,1.0,0.54296875,0.5584905660377358,0.57293701171875
4,2,3,XGBoost,1.0,1.0,1.0,0.57421875,0.5823754789272031,0.59686279296875
4,2,4,XGBoost,1.0,1.0,1.0,0.6015625,0.625,0.6055908203125
4,3,0,XGBoost,1.0,1.0,1.0,0.578125,0.6,0.59375
4,3,1,XGBoost,1.0,1.0,1.0,0.5234375,0.5481481481481482,0.56201171875
4,3,2,XGBoost,1.0,1.0,1.0,0.54296875,0.5617977528089888,0.5330810546875
4,3,3,XGBoost,1.0,1.0,1.0,0.55078125,0.5848375451263538,0.598876953125
4,3,4,XGBoost,1.0,1.0,1.0,0.625,0.625,0.66278076171875
4,4,0,XGBoost,1.0,1.0,1.0,0.5546875,0.5746268656716418,0.58416748046875
4,4,1,XGBoost,1.0,1.0,1.0,0.578125,0.5939849624060151,0.60174560546875
4,4,2,XGBoost,1.0,1.0,1.0,0.52734375,0.49372384937238495,0.547119140625
4,4,3,XGBoost,1.0,1.0,1.0,0.5546875,0.5746268656716418,0.57696533203125
4,4,4,XGBoost,1.0,1.0,1.0,0.5703125,0.60431654676259,0.59332275390625
