layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
5,8,1,XGBoost,1.0,1.0,1.0,0.59765625,0.5896414342629482,0.657470703125
5,8,2,XGBoost,1.0,1.0,1.0,0.58984375,0.5816733067729084,0.6439208984375
5,8,3,XGBoost,1.0,1.0,1.0,0.61328125,0.623574144486692,0.63818359375
5,8,4,XGBoost,1.0,1.0,1.0,0.62890625,0.6274509803921569,0.659423828125
5,9,0,XGBoost,1.0,1.0,1.0,0.6015625,0.6106870229007634,0.65692138671875
5,9,1,XGBoost,1.0,1.0,1.0,0.59765625,0.6199261992619927,0.63848876953125
5,9,2,XGBoost,1.0,1.0,1.0,0.61328125,0.611764705882353,0.668212890625
5,9,3,XGBoost,1.0,1.0,1.0,0.609375,0.6296296296296297,0.6673583984375
5,9,4,XGBoost,1.0,1.0,1.0,0.58984375,0.5945945945945946,0.60516357421875
5,10,0,XGBoost,1.0,1.0,1.0,0.6484375,0.6564885496183206,0.68646240234375
5,10,1,XGBoost,1.0,1.0,1.0,0.6328125,0.6178861788617886,0.662353515625
5,10,2,XGBoost,1.0,1.0,1.0,0.58984375,0.5945945945945946,0.636474609375
5,10,3,XGBoost,1.0,1.0,1.0,0.6015625,0.6046511627906976,0.644287109375
5,10,4,XGBoost,1.0,1.0,1.0,0.5625,0.5625,0.5985107421875
5,11,0,XGBoost,1.0,1.0,1.0,0.60546875,0.6130268199233716,0.66229248046875
5,11,1,XGBoost,1.0,1.0,1.0,0.6171875,0.5983606557377049,0.6944580078125
5,11,2,XGBoost,1.0,1.0,1.0,0.625,0.6390977443609023,0.6661376953125
5,11,3,XGBoost,1.0,1.0,1.0,0.61328125,0.6147859922178989,0.6583251953125
5,11,4,XGBoost,1.0,1.0,1.0,0.57421875,0.5725490196078431,0.6553955078125
5,12,0,XGBoost,1.0,1.0,1.0,0.6015625,0.6106870229007634,0.6483154296875
5,12,1,XGBoost,1.0,1.0,1.0,0.60546875,0.6007905138339921,0.63623046875
5,12,2,XGBoost,1.0,1.0,1.0,0.625,0.6363636363636364,0.65814208984375
5,12,3,XGBoost,1.0,1.0,1.0,0.59375,0.6,0.635986328125
5,12,4,XGBoost,1.0,1.0,1.0,0.63671875,0.6463878326996197,0.653564453125
5,13,0,XGBoost,1.0,1.0,1.0,0.6015625,0.5952380952380952,0.628662109375
5,13,1,XGBoost,1.0,1.0,1.0,0.5703125,0.5864661654135338,0.63348388671875
5,13,2,XGBoost,1.0,1.0,1.0,0.515625,0.5118110236220472,0.55908203125
5,13,3,XGBoost,1.0,1.0,1.0,0.62109375,0.6254826254826255,0.64349365234375
5,13,4,XGBoost,1.0,1.0,1.0,0.59765625,0.6053639846743295,0.64251708984375
5,14,0,XGBoost,1.0,1.0,1.0,0.63671875,0.6234817813765182,0.6502685546875
5,14,1,XGBoost,1.0,1.0,1.0,0.578125,0.5877862595419847,0.65533447265625
5,14,2,XGBoost,1.0,1.0,1.0,0.59375,0.5968992248062015,0.6453857421875
5,14,3,XGBoost,1.0,1.0,1.0,0.62890625,0.6303501945525292,0.6561279296875
5,14,4,XGBoost,1.0,1.0,1.0,0.6015625,0.6046511627906976,0.624267578125
5,15,0,XGBoost,1.0,1.0,1.0,0.609375,0.6124031007751938,0.6287841796875
5,15,1,XGBoost,1.0,1.0,1.0,0.59375,0.6090225563909775,0.65899658203125
5,15,2,XGBoost,1.0,1.0,1.0,0.58203125,0.5803921568627451,0.6368408203125
5,15,3,XGBoost,1.0,1.0,1.0,0.60546875,0.6159695817490495,0.66229248046875
5,15,4,XGBoost,1.0,1.0,1.0,0.5859375,0.5793650793650794,0.63629150390625
5,16,0,XGBoost,1.0,1.0,1.0,0.60546875,0.6007905138339921,0.6488037109375
5,16,1,XGBoost,1.0,1.0,1.0,0.62109375,0.616600790513834,0.66424560546875
5,16,2,XGBoost,1.0,1.0,1.0,0.61328125,0.6086956521739131,0.64581298828125
5,16,3,XGBoost,1.0,1.0,1.0,0.60546875,0.6159695817490495,0.6474609375
5,16,4,XGBoost,1.0,1.0,1.0,0.6171875,0.6201550387596899,0.65570068359375
