layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
10,0,0,XGBoost,1.0,1.0,1.0,0.81640625,0.8290909090909091,0.90826416015625
10,0,1,XGBoost,1.0,1.0,1.0,0.7890625,0.8043478260869565,0.8909912109375
10,0,2,XGBoost,1.0,1.0,1.0,0.80078125,0.8145454545454546,0.89923095703125
10,0,3,XGBoost,1.0,1.0,1.0,0.796875,0.8181818181818182,0.90234375
10,0,4,XGBoost,1.0,1.0,1.0,0.8046875,0.8175182481751825,0.9053955078125
10,1,0,XGBoost,1.0,1.0,1.0,0.55078125,0.5848375451263538,0.560791015625
10,1,1,XGBoost,1.0,1.0,1.0,0.56640625,0.604982206405694,0.57269287109375
10,1,2,XGBoost,1.0,1.0,1.0,0.5234375,0.5481481481481482,0.5281982421875
10,1,3,XGBoost,1.0,1.0,1.0,0.52734375,0.5724381625441696,0.54315185546875
10,1,4,XGBoost,1.0,1.0,1.0,0.5078125,0.5467625899280576,0.53509521484375
10,2,0,XGBoost,1.0,1.0,1.0,0.53125,0.5714285714285714,0.58160400390625
10,2,1,XGBoost,1.0,1.0,1.0,0.55078125,0.5878136200716846,0.569091796875
10,2,2,XGBoost,1.0,1.0,1.0,0.578125,0.5939849624060151,0.5496826171875
10,2,3,XGBoost,1.0,1.0,1.0,0.56640625,0.587360594795539,0.5941162109375
10,2,4,XGBoost,1.0,1.0,1.0,0.546875,0.5735294117647058,0.55267333984375
10,3,0,XGBoost,1.0,1.0,1.0,0.55859375,0.5670498084291188,0.5872802734375
10,3,1,XGBoost,1.0,1.0,1.0,0.51171875,0.5353159851301115,0.5128173828125
10,3,2,XGBoost,1.0,1.0,1.0,0.58984375,0.6236559139784946,0.59576416015625
10,3,3,XGBoost,1.0,1.0,1.0,0.54296875,0.5617977528089888,0.559326171875
10,3,4,XGBoost,1.0,1.0,1.0,0.59375,0.6231884057971014,0.593994140625
10,4,0,XGBoost,1.0,1.0,1.0,0.58203125,0.6051660516605166,0.60662841796875
10,4,1,XGBoost,1.0,1.0,1.0,0.62109375,0.6339622641509434,0.62445068359375
10,4,2,XGBoost,1.0,1.0,1.0,0.5625,0.5789473684210527,0.5914306640625
10,4,3,XGBoost,1.0,1.0,1.0,0.56640625,0.5842696629213483,0.61126708984375
10,4,4,XGBoost,1.0,1.0,1.0,0.5234375,0.5611510791366906,0.53759765625
10,5,0,XGBoost,1.0,1.0,1.0,0.515625,0.5338345864661654,0.51910400390625
10,5,1,XGBoost,1.0,1.0,1.0,0.4921875,0.5038167938931297,0.52728271484375
10,5,2,XGBoost,1.0,1.0,1.0,0.55859375,0.5890909090909091,0.5784912109375
10,5,3,XGBoost,1.0,1.0,1.0,0.56640625,0.5779467680608364,0.6014404296875
10,5,4,XGBoost,1.0,1.0,1.0,0.5234375,0.5447761194029851,0.498291015625
10,6,0,XGBoost,1.0,1.0,1.0,0.53515625,0.5509433962264151,0.54547119140625
10,6,1,XGBoost,1.0,1.0,1.0,0.52734375,0.5468164794007491,0.54052734375
10,6,2,XGBoost,1.0,1.0,1.0,0.53125,0.5555555555555556,0.55755615234375
10,6,3,XGBoost,1.0,1.0,1.0,0.53515625,0.5405405405405406,0.545654296875
10,6,4,XGBoost,1.0,1.0,1.0,0.53515625,0.5608856088560885,0.5499267578125
10,7,0,XGBoost,1.0,1.0,1.0,0.55078125,0.5692883895131086,0.56182861328125
10,7,1,XGBoost,1.0,1.0,1.0,0.5390625,0.5755395683453237,0.52117919921875
10,7,2,XGBoost,1.0,1.0,1.0,0.4921875,0.5220588235294118,0.5284423828125
