layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
19,0,0,XGBoost,1.0,1.0,1.0,0.8515625,0.8623188405797102,0.959716796875
19,0,1,XGBoost,1.0,1.0,1.0,0.87890625,0.8872727272727273,0.96875
19,0,2,XGBoost,1.0,1.0,1.0,0.8671875,0.8776978417266187,0.96014404296875
19,0,3,XGBoost,1.0,1.0,1.0,0.8671875,0.8794326241134752,0.95782470703125
19,0,4,XGBoost,1.0,1.0,1.0,0.8828125,0.8913043478260869,0.9638671875
19,1,0,XGBoost,1.0,1.0,1.0,0.6875,0.7183098591549296,0.76495361328125
19,1,1,XGBoost,1.0,1.0,1.0,0.61328125,0.6526315789473685,0.70391845703125
19,1,2,XGBoost,1.0,1.0,1.0,0.7109375,0.7375886524822695,0.79315185546875
19,1,3,XGBoost,1.0,1.0,1.0,0.71875,0.7464788732394366,0.80609130859375
19,1,4,XGBoost,1.0,1.0,1.0,0.67578125,0.7242524916943521,0.7608642578125
19,2,0,XGBoost,1.0,1.0,1.0,0.69140625,0.726643598615917,0.75372314453125
19,2,1,XGBoost,1.0,1.0,1.0,0.65234375,0.6763636363636364,0.7230224609375
19,2,2,XGBoost,1.0,1.0,1.0,0.6875,0.726027397260274,0.78466796875
19,2,3,XGBoost,1.0,1.0,1.0,0.69921875,0.7372013651877133,0.7840576171875
19,2,4,XGBoost,1.0,1.0,1.0,0.65625,0.696551724137931,0.73583984375
19,3,0,XGBoost,1.0,1.0,1.0,0.69921875,0.7372013651877133,0.777099609375
19,3,1,XGBoost,1.0,1.0,1.0,0.6640625,0.7013888888888888,0.76824951171875
19,3,2,XGBoost,1.0,1.0,1.0,0.671875,0.704225352112676,0.75421142578125
19,3,3,XGBoost,1.0,1.0,1.0,0.671875,0.7181208053691275,0.78173828125
19,3,4,XGBoost,1.0,1.0,1.0,0.703125,0.7226277372262774,0.79107666015625
19,4,0,XGBoost,1.0,1.0,1.0,0.7109375,0.725925925925926,0.7799072265625
19,4,1,XGBoost,1.0,1.0,1.0,0.6796875,0.7050359712230215,0.75701904296875
19,4,2,XGBoost,1.0,1.0,1.0,0.73046875,0.7544483985765125,0.76727294921875
19,4,3,XGBoost,1.0,1.0,1.0,0.71484375,0.752542372881356,0.7869873046875
19,4,4,XGBoost,1.0,1.0,1.0,0.6796875,0.7152777777777778,0.753173828125
19,5,0,XGBoost,1.0,1.0,1.0,0.7109375,0.7375886524822695,0.7742919921875
19,5,1,XGBoost,1.0,1.0,1.0,0.671875,0.7123287671232876,0.75604248046875
19,5,2,XGBoost,1.0,1.0,1.0,0.72265625,0.754325259515571,0.79241943359375
19,5,3,XGBoost,1.0,1.0,1.0,0.70703125,0.734982332155477,0.783203125
19,5,4,XGBoost,1.0,1.0,1.0,0.6796875,0.7152777777777778,0.76727294921875
19,6,0,XGBoost,1.0,1.0,1.0,0.6953125,0.723404255319149,0.77532958984375
19,6,1,XGBoost,1.0,1.0,1.0,0.69140625,0.7188612099644128,0.77264404296875
19,6,2,XGBoost,1.0,1.0,1.0,0.70703125,0.7457627118644068,0.75762939453125
19,6,3,XGBoost,1.0,1.0,1.0,0.7109375,0.7430555555555556,0.799560546875
19,6,4,XGBoost,1.0,1.0,1.0,0.6796875,0.7191780821917808,0.76763916015625
19,7,0,XGBoost,1.0,1.0,1.0,0.70703125,0.7368421052631579,0.77313232421875
19,7,1,XGBoost,1.0,1.0,1.0,0.68359375,0.7235494880546075,0.7552490234375
19,7,2,XGBoost,1.0,1.0,1.0,0.6796875,0.7191780821917808,0.73699951171875
19,7,3,XGBoost,1.0,1.0,1.0,0.68359375,0.7197231833910035,0.7718505859375
19,7,4,XGBoost,1.0,1.0,1.0,0.68359375,0.7197231833910035,0.7427978515625
19,8,0,XGBoost,1.0,1.0,1.0,0.7265625,0.75,0.80047607421875
19,8,1,XGBoost,1.0,1.0,1.0,0.66015625,0.6968641114982579,0.75042724609375
