layer_id,model,run_id,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
10,LogisticRegression,0,real,0.8853211009174312,0.9532676193326349,0.885145482388974,0.8810975609756098,0.8892307692307693,0.9296875,0.98138427734375,0.928,0.90625,0.9508196721311475
10,XGBoost,0,real,0.7140672782874617,0.7839667813856053,0.719640179910045,0.7317073170731707,0.7079646017699115,0.71875,0.80426025390625,0.7165354330708661,0.7109375,0.7222222222222222
10,LogisticRegression,0,random_shuffle,0.5045871559633027,0.5126720784079006,0.4984520123839009,0.49085365853658536,0.5062893081761006,0.53125,0.55511474609375,0.5121951219512195,0.4921875,0.5338983050847458
10,LogisticRegression,0,random_unit_vector,0.4954128440366973,0.4973533592697891,0.46601941747572817,0.43902439024390244,0.496551724137931,0.44921875,0.42669677734375,0.4426877470355731,0.4375,0.448
10,LogisticRegression,1,real,0.885670731707317,0.950957149099564,0.8888888888888888,0.9009009009009009,0.8771929824561403,0.94140625,0.977783203125,0.9411764705882353,0.9375,0.9448818897637795
10,XGBoost,1,real,0.7332317073170732,0.8105040024544669,0.7467438494934877,0.7747747747747747,0.7206703910614525,0.70703125,0.79718017578125,0.701195219123506,0.6875,0.7154471544715447
10,LogisticRegression,1,random_shuffle,0.5015243902439024,0.5013248542660307,0.5226277372262774,0.5375375375375375,0.5085227272727273,0.48828125,0.485107421875,0.49808429118773945,0.5078125,0.48872180451127817
10,LogisticRegression,1,random_unit_vector,0.4679878048780488,0.4317351407134689,0.4538341158059468,0.43543543543543545,0.4738562091503268,0.4921875,0.4539794921875,0.48,0.46875,0.4918032786885246
10,LogisticRegression,2,real,0.8939873417721519,0.9552515348483179,0.8951486697965572,0.896551724137931,0.89375,0.92578125,0.97674560546875,0.9277566539923955,0.953125,0.9037037037037037
10,XGBoost,2,real,0.7025316455696202,0.7908399851773213,0.7006369426751592,0.6896551724137931,0.7119741100323624,0.7109375,0.8099365234375,0.7131782945736435,0.71875,0.7076923076923077
10,LogisticRegression,2,random_shuffle,0.47468354430379744,0.43936222420303067,0.484472049689441,0.4890282131661442,0.48,0.51171875,0.5142822265625,0.5247148288973384,0.5390625,0.5111111111111111
10,LogisticRegression,2,random_unit_vector,0.43037974683544306,0.415175218083668,0.43217665615141954,0.42946708463949845,0.43492063492063493,0.4296875,0.4415283203125,0.4552238805970149,0.4765625,0.4357142857142857
10,LogisticRegression,3,real,0.8936825885978429,0.9604293313069909,0.8952959028831563,0.8966565349544073,0.8939393939393939,0.94921875,0.975830078125,0.9494163424124513,0.953125,0.9457364341085271
10,XGBoost,3,real,0.7134052388289677,0.7970839665653495,0.7056962025316456,0.6778115501519757,0.735973597359736,0.70703125,0.80462646484375,0.6987951807228916,0.6796875,0.71900826446281
10,LogisticRegression,3,random_shuffle,0.4776579352850539,0.4784384498480243,0.4792626728110599,0.47416413373860183,0.484472049689441,0.48828125,0.484375,0.5019011406844106,0.515625,0.4888888888888889
10,LogisticRegression,3,random_unit_vector,0.5053929121725732,0.5255651595744681,0.49128367670364503,0.47112462006079026,0.5132450331125827,0.52734375,0.4981689453125,0.5328185328185329,0.5390625,0.5267175572519084
10,LogisticRegression,4,real,0.9044006069802731,0.9620939958363273,0.9020217729393468,0.8895705521472392,0.9148264984227129,0.93359375,0.9752197265625,0.932806324110672,0.921875,0.944
10,XGBoost,4,real,0.7298937784522003,0.8091158643305884,0.7420289855072464,0.7852760736196319,0.7032967032967034,0.7265625,0.79736328125,0.717741935483871,0.6953125,0.7416666666666667
