layer_id,model,run_id,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
4,LogisticRegression,0,real,0.7706422018348624,0.8531161155169835,0.7747747747747747,0.7865853658536586,0.7633136094674556,0.796875,0.87933349609375,0.7952755905511811,0.7890625,0.8015873015873016
4,XGBoost,0,real,0.6957186544342507,0.748905805775849,0.6924265842349304,0.6829268292682927,0.7021943573667712,0.671875,0.72454833984375,0.676923076923077,0.6875,0.6666666666666666
4,LogisticRegression,0,random_shuffle,0.5519877675840978,0.54838770013467,0.5580693815987934,0.5640243902439024,0.5522388059701493,0.53515625,0.49737548828125,0.5440613026819924,0.5546875,0.5338345864661654
4,LogisticRegression,0,random_unit_vector,0.4541284403669725,0.4289521921292832,0.4663677130044843,0.47560975609756095,0.4574780058651026,0.4609375,0.4443359375,0.49264705882352944,0.5234375,0.4652777777777778
4,LogisticRegression,1,real,0.7789634146341463,0.8649764315398991,0.7812971342383107,0.7777777777777778,0.7848484848484848,0.7890625,0.885498046875,0.7890625,0.7890625,0.7890625
4,XGBoost,1,real,0.6737804878048781,0.7538560232058684,0.688953488372093,0.7117117117117117,0.6676056338028169,0.68359375,0.74481201171875,0.6872586872586872,0.6953125,0.6793893129770993
4,LogisticRegression,1,random_shuffle,0.5274390243902439,0.5328517371861026,0.5545977011494253,0.5795795795795796,0.5316804407713499,0.4765625,0.47662353515625,0.4806201550387597,0.484375,0.47692307692307695
4,LogisticRegression,1,random_unit_vector,0.47865853658536583,0.4626205152520942,0.47384615384615386,0.4624624624624625,0.48580441640378547,0.4765625,0.4779052734375,0.464,0.453125,0.47540983606557374
4,LogisticRegression,2,real,0.7832278481012658,0.8693901669554418,0.7882534775888718,0.799373040752351,0.7774390243902439,0.77734375,0.87384033203125,0.7832699619771863,0.8046875,0.762962962962963
4,XGBoost,2,real,0.6867088607594937,0.759512053441766,0.6876971608832808,0.6833855799373041,0.692063492063492,0.671875,0.71478271484375,0.664,0.6484375,0.680327868852459
4,LogisticRegression,2,random_shuffle,0.4778481012658228,0.47566777169068675,0.47115384615384615,0.4608150470219436,0.4819672131147541,0.515625,0.54034423828125,0.5338345864661654,0.5546875,0.5144927536231884
4,LogisticRegression,2,random_unit_vector,0.49841772151898733,0.49198273358238104,0.4828711256117455,0.46394984326018807,0.5034013605442177,0.5546875,0.521240234375,0.5327868852459017,0.5078125,0.5603448275862069
4,LogisticRegression,3,real,0.8089368258859785,0.8749145136778116,0.8068535825545171,0.7872340425531915,0.8274760383386581,0.76953125,0.8829345703125,0.7704280155642024,0.7734375,0.7674418604651163
