layer_id,run_id,debias_method,model,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
23,0,lr,LogisticRegression,real,0.9311926605504587,0.9780132425557384,0.9319213313161876,0.9390243902439024,0.924924924924925,0.921875,0.9754638671875,0.92,0.8984375,0.9426229508196722
23,0,lr,XGBoost,real,0.8792048929663608,0.9507706120005985,0.881559220389805,0.8963414634146342,0.8672566371681416,0.8203125,0.89093017578125,0.8114754098360656,0.7734375,0.853448275862069
23,0,dm,LogisticRegression,real,0.5015290519877675,0.552497942540775,0.6680244399185336,1.0,0.5015290519877675,0.5,0.4808349609375,0.6666666666666666,1.0,0.5
23,0,dm,XGBoost,real,0.7889908256880734,0.8773754301960197,0.7952522255192879,0.8170731707317073,0.7745664739884393,0.69921875,0.77020263671875,0.6907630522088354,0.671875,0.7107438016528925
23,0,lr,LogisticRegression,random_shuffle,0.5091743119266054,0.4981856950471346,0.5313868613138686,0.5548780487804879,0.5098039215686274,0.58203125,0.590576171875,0.570281124497992,0.5546875,0.5867768595041323
23,0,lr,LogisticRegression,random_unit_vector,0.44954128440366975,0.43579792009576535,0.45121951219512196,0.45121951219512196,0.45121951219512196,0.45703125,0.41375732421875,0.4714828897338403,0.484375,0.45925925925925926
23,0,dm,LogisticRegression,random_shuffle,0.5076452599388379,0.4998223103396678,0.5208333333333334,0.5335365853658537,0.5087209302325582,0.52734375,0.50152587890625,0.5363984674329502,0.546875,0.5263157894736842
23,0,dm,LogisticRegression,random_unit_vector,0.5076452599388379,0.5028804429148586,0.5061349693251533,0.5030487804878049,0.5092592592592593,0.56640625,0.57977294921875,0.5394190871369294,0.5078125,0.5752212389380531
23,1,lr,LogisticRegression,real,0.9176829268292683,0.9730194590875705,0.9181818181818182,0.9099099099099099,0.926605504587156,0.90625,0.96417236328125,0.8991596638655462,0.8359375,0.9727272727272728
23,1,lr,XGBoost,real,0.8384146341463414,0.9219498135906805,0.8384146341463414,0.8258258258258259,0.8513931888544891,0.734375,0.8427734375,0.7142857142857143,0.6640625,0.7727272727272727
23,1,dm,LogisticRegression,real,0.4923780487804878,0.5033284058051859,0.0,0.0,0.0,0.5,0.46563720703125,0.0,0.0,0.0
23,1,dm,XGBoost,real,0.8064024390243902,0.8795544770776969,0.806697108066971,0.7957957957957958,0.8179012345679012,0.67578125,0.70416259765625,0.6719367588932806,0.6640625,0.68
23,1,lr,LogisticRegression,random_shuffle,0.4923780487804878,0.5057410351527999,0.4869029275808937,0.4744744744744745,0.5,0.49609375,0.5389404296875,0.47346938775510206,0.453125,0.49572649572649574
23,1,lr,LogisticRegression,random_unit_vector,0.5152439024390244,0.496862187264664,0.5295857988165681,0.5375375375375375,0.521865889212828,0.41796875,0.41326904296875,0.4620938628158845,0.5,0.42953020134228187
23,1,dm,LogisticRegression,random_shuffle,0.5,0.5020686320995917,0.5119047619047619,0.5165165165165165,0.5073746312684366,0.52734375,0.5587158203125,0.49372384937238495,0.4609375,0.5315315315315315
23,1,dm,LogisticRegression,random_unit_vector,0.49847560975609756,0.4902239701001311,0.4992389649923896,0.4924924924924925,0.5061728395061729,0.515625,0.5137939453125,0.5373134328358209,0.5625,0.5142857142857142
23,2,lr,LogisticRegression,real,0.9240506329113924,0.9760333309964245,0.9254658385093167,0.9341692789968652,0.916923076923077,0.9296875,0.958740234375,0.9285714285714286,0.9140625,0.9435483870967742
23,2,lr,XGBoost,real,0.8512658227848101,0.9268080162648853,0.8503184713375797,0.8369905956112853,0.8640776699029126,0.80859375,0.88543701171875,0.8,0.765625,0.8376068376068376
23,2,dm,LogisticRegression,real,0.504746835443038,0.5348533255881499,0.6708727655099895,1.0,0.504746835443038,0.5,0.552764892578125,0.6666666666666666,1.0,0.5
23,2,dm,XGBoost,real,0.7863924050632911,0.8724047793123479,0.784,0.768025078369906,0.8006535947712419,0.62109375,0.68292236328125,0.5941422594142259,0.5546875,0.6396396396396397
