layer_id,model,run_id,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
19,LogisticRegression,0,real,0.9541284403669725,0.989963802343962,0.9537037037037037,0.9566563467492261,0.9507692307692308,0.94921875,0.98583984375,0.9494163424124513,0.953125,0.9457364341085271
19,XGBoost,0,real,0.8929663608562691,0.9694050302582473,0.8936170212765957,0.9102167182662538,0.8776119402985074,0.87890625,0.95941162109375,0.8764940239043825,0.859375,0.8943089430894309
19,LogisticRegression,0,random_shuffle,0.5382262996941896,0.5288599141357927,0.5382262996941896,0.544891640866873,0.5317220543806647,0.3515625,0.31732177734375,0.336,0.328125,0.3442622950819672
19,LogisticRegression,0,random_unit_vector,0.46636085626911317,0.45276065586037245,0.4720121028744327,0.48297213622291024,0.46153846153846156,0.53515625,0.53765869140625,0.5734767025089605,0.625,0.5298013245033113
19,LogisticRegression,1,real,0.9634146341463414,0.9941067112846254,0.9634146341463414,0.9575757575757575,0.9693251533742331,0.9453125,0.986083984375,0.9448818897637795,0.9375,0.9523809523809523
19,XGBoost,1,real,0.9009146341463414,0.9603922662204871,0.9019607843137255,0.906060606060606,0.8978978978978979,0.875,0.951416015625,0.8740157480314961,0.8671875,0.8809523809523809
19,LogisticRegression,1,random_shuffle,0.4649390243902439,0.47686372931771703,0.48759124087591244,0.5060606060606061,0.4704225352112676,0.51171875,0.516845703125,0.5318352059925093,0.5546875,0.5107913669064749
19,LogisticRegression,1,random_unit_vector,0.4634146341463415,0.4211470533556423,0.47147147147147145,0.47575757575757577,0.46726190476190477,0.4296875,0.418701171875,0.4296875,0.4296875,0.4296875
19,LogisticRegression,2,real,0.9667721518987342,0.9916893336411358,0.9651741293532339,0.9667774086378738,0.9635761589403974,0.9375,0.9830322265625,0.936,0.9140625,0.9590163934426229
19,XGBoost,2,real,0.8939873417721519,0.9622908532484868,0.8914100486223663,0.9136212624584718,0.870253164556962,0.87890625,0.94744873046875,0.8774703557312253,0.8671875,0.888
19,LogisticRegression,2,random_shuffle,0.5,0.5248466842649375,0.4919614147909968,0.5083056478405316,0.4766355140186916,0.50390625,0.49359130859375,0.5058365758754864,0.5078125,0.5038759689922481
19,LogisticRegression,2,random_unit_vector,0.5680379746835443,0.5837841635635495,0.5517241379310345,0.5581395348837209,0.5454545454545454,0.5078125,0.5006103515625,0.5153846153846153,0.5234375,0.5075757575757576
19,LogisticRegression,3,real,0.9568567026194145,0.9921354305518528,0.9551282051282052,0.9675324675324676,0.9430379746835443,0.9375,0.9832763671875,0.9365079365079365,0.921875,0.9516129032258065
19,XGBoost,3,real,0.8998459167950693,0.9680561374109761,0.8998459167950693,0.948051948051948,0.8563049853372434,0.88671875,0.95782470703125,0.8871595330739299,0.890625,0.8837209302325582
19,LogisticRegression,3,random_shuffle,0.50231124807396,0.5285828540960505,0.48154093097913325,0.487012987012987,0.47619047619047616,0.51171875,0.510986328125,0.5318352059925093,0.5546875,0.5107913669064749
19,LogisticRegression,3,random_unit_vector,0.38366718027734975,0.3494306280230034,0.358974358974359,0.36363636363636365,0.35443037974683544,0.390625,0.38299560546875,0.3389830508474576,0.3125,0.37037037037037035
19,LogisticRegression,4,real,0.9590288315629742,0.9907817109144542,0.9572107765451664,0.94375,0.9710610932475884,0.9453125,0.98583984375,0.9444444444444444,0.9296875,0.9596774193548387
19,XGBoost,4,real,0.9059180576631259,0.9649612831858406,0.9051987767584098,0.925,0.8862275449101796,0.8828125,0.9632568359375,0.8828125,0.8828125,0.8828125
19,LogisticRegression,4,random_shuffle,0.503793626707132,0.4885232300884955,0.5141158989598811,0.540625,0.49008498583569404,0.484375,0.4815673828125,0.4961832061068702,0.5078125,0.48507462686567165
19,LogisticRegression,4,random_unit_vector,0.4339908952959029,0.40852691740412983,0.4199066874027994,0.421875,0.4179566563467492,0.375,0.3345947265625,0.40298507462686567,0.421875,0.38571428571428573
19,LogisticRegression,5,real,0.9619482496194824,0.9928359592215015,0.9613601236476044,0.9569230769230769,0.9658385093167702,0.94140625,0.9833984375,0.9392712550607287,0.90625,0.9747899159663865
19,XGBoost,5,real,0.8949771689497716,0.9626413345690454,0.8962406015037594,0.916923076923077,0.8764705882352941,0.87109375,0.94744873046875,0.8725868725868726,0.8828125,0.8625954198473282
19,LogisticRegression,5,random_shuffle,0.5403348554033486,0.53274328081557,0.5382262996941896,0.5415384615384615,0.5349544072948328,0.51953125,0.52886962890625,0.5060240963855421,0.4921875,0.5206611570247934
19,LogisticRegression,5,random_unit_vector,0.5296803652968036,0.552289156626506,0.5353383458646617,0.5476923076923077,0.5235294117647059,0.5546875,0.6016845703125,0.5777777777777777,0.609375,0.5492957746478874
19,LogisticRegression,6,real,0.9674418604651163,0.9922413293960974,0.9690721649484536,0.9619883040935673,0.9762611275964391,0.93359375,0.98504638671875,0.9322709163346613,0.9140625,0.9512195121951219
19,XGBoost,6,real,0.8930232558139535,0.9653272344778338,0.8995633187772926,0.9035087719298246,0.8956521739130435,0.859375,0.95111083984375,0.856,0.8359375,0.8770491803278688
19,LogisticRegression,6,random_shuffle,0.48372093023255813,0.48010151892382213,0.4821150855365474,0.45321637426900585,0.5149501661129569,0.40625,0.38409423828125,0.4015748031496063,0.3984375,0.40476190476190477
19,LogisticRegression,6,random_unit_vector,0.5751937984496124,0.5957819466157142,0.5861027190332326,0.5672514619883041,0.60625,0.53515625,0.5640869140625,0.4663677130044843,0.40625,0.5473684210526316
19,LogisticRegression,7,real,0.9607843137254902,0.9908619997811259,0.9624277456647399,0.9596541786743515,0.9652173913043478,0.94921875,0.9847412109375,0.9486166007905138,0.9375,0.96
19,XGBoost,7,real,0.8687782805429864,0.9511728012256959,0.8744588744588745,0.8731988472622478,0.8757225433526011,0.8671875,0.95428466796875,0.8661417322834646,0.859375,0.873015873015873
19,LogisticRegression,7,random_shuffle,0.4841628959276018,0.48433225112173056,0.5043478260869565,0.5014409221902018,0.5072886297376094,0.49609375,0.4625244140625,0.4901185770750988,0.484375,0.496
19,LogisticRegression,7,random_unit_vector,0.3815987933634992,0.3461313975121293,0.3843843843843844,0.3688760806916426,0.4012539184952978,0.3984375,0.34271240234375,0.4076923076923077,0.4140625,0.4015151515151515
19,LogisticRegression,8,real,0.962178517397882,0.98993866153987,0.9619482496194824,0.9546827794561934,0.9693251533742331,0.9375,0.986328125,0.9354838709677419,0.90625,0.9666666666666667
19,XGBoost,8,real,0.9167927382753404,0.9741371418108578,0.9175412293853074,0.9244712990936556,0.9107142857142857,0.86328125,0.95684814453125,0.8582995951417004,0.828125,0.8907563025210085
19,LogisticRegression,8,random_shuffle,0.4886535552193646,0.48674356861668033,0.49702380952380953,0.5045317220543807,0.4897360703812317,0.54296875,0.54083251953125,0.5617977528089888,0.5859375,0.539568345323741
19,LogisticRegression,8,random_unit_vector,0.4462934947049924,0.4405749336262931,0.4420731707317073,0.4380664652567976,0.4461538461538462,0.42578125,0.3614501953125,0.4367816091954023,0.4453125,0.42857142857142855
19,LogisticRegression,9,real,0.9634703196347032,0.9920574606116774,0.9642857142857143,0.9759036144578314,0.9529411764705882,0.94140625,0.98260498046875,0.9397590361445783,0.9140625,0.9669421487603306
19,XGBoost,9,real,0.91324200913242,0.9696848934198332,0.9155555555555556,0.9307228915662651,0.9008746355685131,0.87109375,0.951416015625,0.8725868725868726,0.8828125,0.8625954198473282
19,LogisticRegression,9,random_shuffle,0.5266362252663622,0.5457460611677479,0.545985401459854,0.5632530120481928,0.5297450424929179,0.52734375,0.5596923828125,0.4979253112033195,0.46875,0.5309734513274337
19,LogisticRegression,9,random_unit_vector,0.4596651445966514,0.4330861909175162,0.4563552833078101,0.44879518072289154,0.46417445482866043,0.47265625,0.4508056640625,0.4866920152091255,0.5,0.4740740740740741
