layer_id,model,run_id,method,train_accuracy,train_roc_auc,train_f1,train_recall,train_precision,test_accuracy,test_roc_auc,test_f1,test_recall,test_precision
5,LogisticRegression,0,real,0.845565749235474,0.9286335618680609,0.8448540706605223,0.8513931888544891,0.8384146341463414,0.84765625,0.89874267578125,0.8470588235294118,0.84375,0.8503937007874016
5,XGBoost,0,real,0.7660550458715596,0.8502427207168446,0.7685325264750378,0.7863777089783281,0.7514792899408284,0.765625,0.816162109375,0.7692307692307693,0.78125,0.7575757575757576
5,LogisticRegression,0,random_shuffle,0.44495412844036697,0.432417011962998,0.44580152671755724,0.4520123839009288,0.4397590361445783,0.484375,0.47467041015625,0.4883720930232558,0.4921875,0.4846153846153846
5,LogisticRegression,0,random_unit_vector,0.5764525993883792,0.5724654625723719,0.5665101721439749,0.5603715170278638,0.5727848101265823,0.46875,0.4771728515625,0.4728682170542636,0.4765625,0.46923076923076923
5,LogisticRegression,1,real,0.8490853658536586,0.9329057445621862,0.8493150684931506,0.8454545454545455,0.8532110091743119,0.84765625,0.92449951171875,0.8482490272373541,0.8515625,0.8449612403100775
5,XGBoost,1,real,0.7713414634146342,0.8504926566276259,0.7747747747747747,0.7818181818181819,0.7678571428571429,0.73828125,0.84039306640625,0.7452471482889734,0.765625,0.725925925925926
5,LogisticRegression,1,random_shuffle,0.4969512195121951,0.4960866332031976,0.49848024316109424,0.49696969696969695,0.5,0.4921875,0.5216064453125,0.453781512605042,0.421875,0.4909090909090909
5,LogisticRegression,1,random_unit_vector,0.5365853658536586,0.5475274214538018,0.540785498489426,0.5424242424242425,0.5391566265060241,0.53125,0.5140380859375,0.5,0.46875,0.5357142857142857
5,LogisticRegression,2,real,0.8639240506329114,0.9351507061055294,0.8552188552188552,0.8438538205980066,0.8668941979522184,0.83984375,0.9227294921875,0.8379446640316206,0.828125,0.848
5,XGBoost,2,real,0.7800632911392406,0.8673304493581314,0.7725040916530278,0.7840531561461794,0.7612903225806451,0.73046875,0.8173828125,0.7250996015936255,0.7109375,0.7398373983739838
5,LogisticRegression,2,random_shuffle,0.5110759493670886,0.4936315002358703,0.5296803652968036,0.5780730897009967,0.4887640449438202,0.49609375,0.5335693359375,0.5473684210526316,0.609375,0.4968152866242038
5,LogisticRegression,2,random_unit_vector,0.44936708860759494,0.4392608726199677,0.42574257425742573,0.42857142857142855,0.42295081967213116,0.48828125,0.46466064453125,0.46530612244897956,0.4453125,0.48717948717948717
5,LogisticRegression,3,real,0.8459167950693375,0.9264101001637659,0.8442367601246106,0.8798701298701299,0.811377245508982,0.8125,0.8963623046875,0.816793893129771,0.8359375,0.7985074626865671
5,XGBoost,3,real,0.7704160246533128,0.8471645656396389,0.7682737169517885,0.801948051948052,0.7373134328358208,0.7734375,0.8292236328125,0.7835820895522388,0.8203125,0.75
5,LogisticRegression,3,random_shuffle,0.47919876733436056,0.48642266824085,0.46178343949044587,0.4707792207792208,0.453125,0.515625,0.52886962890625,0.5118110236220472,0.5078125,0.5158730158730159
5,LogisticRegression,3,random_unit_vector,0.5331278890600925,0.5412556651559585,0.5331278890600925,0.5616883116883117,0.5073313782991202,0.48046875,0.50042724609375,0.4701195219123506,0.4609375,0.4796747967479675
5,LogisticRegression,4,real,0.849772382397572,0.9204922566371682,0.8421052631578947,0.825,0.8599348534201955,0.84765625,0.90789794921875,0.8482490272373541,0.8515625,0.8449612403100775
5,XGBoost,4,real,0.7678300455235205,0.8396017699115045,0.7559808612440191,0.740625,0.7719869706840391,0.73828125,0.83172607421875,0.728744939271255,0.703125,0.7563025210084033
5,LogisticRegression,4,random_shuffle,0.5204855842185129,0.49254240412979355,0.5047021943573667,0.503125,0.5062893081761006,0.50390625,0.51068115234375,0.5171102661596958,0.53125,0.5037037037037037
5,LogisticRegression,4,random_unit_vector,0.5068285280728376,0.4877488938053097,0.49139280125195617,0.490625,0.49216300940438873,0.484375,0.4708251953125,0.5074626865671642,0.53125,0.4857142857142857
5,LogisticRegression,5,real,0.8401826484018264,0.9125949953660797,0.8387096774193549,0.84,0.8374233128834356,0.8125,0.89459228515625,0.8110236220472441,0.8046875,0.8174603174603174
