layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
23,0,0,XGBoost,1.0,1.0,1.0,0.9296875,0.9333333333333333,0.98089599609375
23,0,1,XGBoost,1.0,1.0,1.0,0.90234375,0.9090909090909091,0.96954345703125
23,0,2,XGBoost,1.0,1.0,1.0,0.8828125,0.8897058823529411,0.96441650390625
23,0,3,XGBoost,1.0,1.0,1.0,0.90625,0.9130434782608695,0.96533203125
23,0,4,XGBoost,1.0,1.0,1.0,0.87890625,0.8872727272727273,0.94232177734375
23,1,0,XGBoost,1.0,1.0,1.0,0.765625,0.7872340425531915,0.8636474609375
23,1,1,XGBoost,1.0,1.0,1.0,0.76953125,0.7915194346289752,0.8416748046875
23,1,2,XGBoost,1.0,1.0,1.0,0.77734375,0.797153024911032,0.87847900390625
23,1,3,XGBoost,1.0,1.0,1.0,0.72265625,0.7593220338983051,0.81768798828125
23,1,4,XGBoost,1.0,1.0,1.0,0.7734375,0.7786259541984732,0.84771728515625
23,2,0,XGBoost,1.0,1.0,1.0,0.80859375,0.8191881918819188,0.9051513671875
23,2,1,XGBoost,1.0,1.0,1.0,0.796875,0.8243243243243243,0.89788818359375
23,2,2,XGBoost,1.0,1.0,1.0,0.7578125,0.7769784172661871,0.8682861328125
23,2,3,XGBoost,1.0,1.0,1.0,0.79296875,0.8100358422939068,0.8887939453125
23,2,4,XGBoost,1.0,1.0,1.0,0.82421875,0.8375451263537906,0.9144287109375
23,3,0,XGBoost,1.0,1.0,1.0,0.7578125,0.7832167832167832,0.81536865234375
23,3,1,XGBoost,1.0,1.0,1.0,0.78125,0.7941176470588235,0.8551025390625
23,3,2,XGBoost,1.0,1.0,1.0,0.77734375,0.7942238267148014,0.85064697265625
23,3,3,XGBoost,1.0,1.0,1.0,0.8046875,0.8175182481751825,0.86810302734375
23,3,4,XGBoost,1.0,1.0,1.0,0.77734375,0.7912087912087912,0.8392333984375
23,4,0,XGBoost,1.0,1.0,1.0,0.8125,0.8235294117647058,0.88916015625
23,4,1,XGBoost,1.0,1.0,1.0,0.796875,0.8059701492537313,0.87127685546875
23,4,2,XGBoost,1.0,1.0,1.0,0.78125,0.8028169014084507,0.87176513671875
23,4,3,XGBoost,1.0,1.0,1.0,0.74609375,0.7653429602888087,0.83563232421875
23,4,4,XGBoost,1.0,1.0,1.0,0.77734375,0.7942238267148014,0.8607177734375
23,5,0,XGBoost,1.0,1.0,1.0,0.765625,0.7887323943661971,0.8631591796875
23,5,1,XGBoost,1.0,1.0,1.0,0.78515625,0.7876447876447876,0.86163330078125
23,5,2,XGBoost,1.0,1.0,1.0,0.8203125,0.8321167883211679,0.90313720703125
23,5,3,XGBoost,1.0,1.0,1.0,0.70703125,0.7440273037542662,0.7945556640625
23,5,4,XGBoost,1.0,1.0,1.0,0.80078125,0.8045977011494253,0.8812255859375
23,6,0,XGBoost,1.0,1.0,1.0,0.80078125,0.8089887640449438,0.8912353515625
23,6,1,XGBoost,1.0,1.0,1.0,0.74609375,0.7735191637630662,0.83544921875
23,6,2,XGBoost,1.0,1.0,1.0,0.7109375,0.7279411764705882,0.82720947265625
23,6,3,XGBoost,1.0,1.0,1.0,0.7578125,0.7769784172661871,0.86370849609375
23,6,4,XGBoost,1.0,1.0,1.0,0.75390625,0.7758007117437722,0.8521728515625
23,7,0,XGBoost,1.0,1.0,1.0,0.859375,0.8656716417910447,0.92742919921875
23,7,1,XGBoost,1.0,1.0,1.0,0.78515625,0.8014440433212996,0.84130859375
23,7,2,XGBoost,1.0,1.0,1.0,0.74609375,0.7619047619047619,0.84906005859375
23,7,3,XGBoost,1.0,1.0,1.0,0.80859375,0.8256227758007118,0.89727783203125
23,7,4,XGBoost,1.0,1.0,1.0,0.8125,0.8195488721804511,0.89886474609375
23,8,0,XGBoost,1.0,1.0,1.0,0.7890625,0.8057553956834532,0.88226318359375
23,8,1,XGBoost,1.0,1.0,1.0,0.78515625,0.7985347985347986,0.885498046875
23,8,2,XGBoost,1.0,1.0,1.0,0.796875,0.8115942028985508,0.8662109375
23,8,3,XGBoost,1.0,1.0,1.0,0.73828125,0.7697594501718213,0.8446044921875
23,8,4,XGBoost,1.0,1.0,1.0,0.78125,0.7956204379562044,0.84893798828125
23,9,0,XGBoost,1.0,1.0,1.0,0.77734375,0.7956989247311828,0.86932373046875
23,9,1,XGBoost,1.0,1.0,1.0,0.78515625,0.8083623693379791,0.896240234375
23,9,2,XGBoost,1.0,1.0,1.0,0.7890625,0.8043478260869565,0.8775634765625
23,9,3,XGBoost,1.0,1.0,1.0,0.7265625,0.7535211267605634,0.8253173828125
23,9,4,XGBoost,1.0,1.0,1.0,0.796875,0.8088235294117647,0.86224365234375
23,10,0,XGBoost,1.0,1.0,1.0,0.77734375,0.7927272727272727,0.861572265625
23,10,1,XGBoost,1.0,1.0,1.0,0.81640625,0.8303249097472925,0.8863525390625
23,10,2,XGBoost,1.0,1.0,1.0,0.77734375,0.7881040892193308,0.85833740234375
23,10,3,XGBoost,1.0,1.0,1.0,0.7734375,0.7883211678832117,0.84808349609375
23,10,4,XGBoost,1.0,1.0,1.0,0.79296875,0.8100358422939068,0.886474609375
23,11,0,XGBoost,1.0,1.0,1.0,0.77734375,0.7956989247311828,0.8599853515625
23,11,1,XGBoost,1.0,1.0,1.0,0.72265625,0.7320754716981132,0.81536865234375
23,11,2,XGBoost,1.0,1.0,1.0,0.80078125,0.8131868131868132,0.8843994140625
23,11,3,XGBoost,1.0,1.0,1.0,0.81640625,0.8278388278388278,0.87945556640625
23,11,4,XGBoost,1.0,1.0,1.0,0.796875,0.8194444444444444,0.874755859375
23,12,0,XGBoost,1.0,1.0,1.0,0.80859375,0.8093385214007782,0.88580322265625
23,12,1,XGBoost,1.0,1.0,1.0,0.78125,0.8014184397163121,0.8822021484375
23,12,2,XGBoost,1.0,1.0,1.0,0.7265625,0.7445255474452555,0.8277587890625
23,12,3,XGBoost,1.0,1.0,1.0,0.7890625,0.8043478260869565,0.8642578125
23,12,4,XGBoost,1.0,1.0,1.0,0.7890625,0.8,0.869140625
23,13,0,XGBoost,1.0,1.0,1.0,0.79296875,0.8100358422939068,0.898193359375
23,13,1,XGBoost,1.0,1.0,1.0,0.77734375,0.7799227799227799,0.8673095703125
23,13,2,XGBoost,1.0,1.0,1.0,0.76171875,0.7680608365019012,0.8387451171875
23,13,3,XGBoost,1.0,1.0,1.0,0.7265625,0.75177304964539,0.82269287109375
23,13,4,XGBoost,1.0,1.0,1.0,0.74609375,0.7653429602888087,0.81732177734375
23,14,0,XGBoost,1.0,1.0,1.0,0.79296875,0.8072727272727273,0.88720703125
23,14,1,XGBoost,1.0,1.0,1.0,0.7890625,0.8085106382978723,0.8548583984375
23,14,2,XGBoost,1.0,1.0,1.0,0.73828125,0.7563636363636363,0.8419189453125
