layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
14,0,0,XGBoost,1.0,1.0,1.0,0.71875,0.7372262773722628,0.81427001953125
14,0,1,XGBoost,1.0,1.0,1.0,0.7421875,0.7591240875912408,0.81866455078125
14,0,2,XGBoost,1.0,1.0,1.0,0.77734375,0.7942238267148014,0.86798095703125
14,0,3,XGBoost,1.0,1.0,1.0,0.8046875,0.8188405797101449,0.88580322265625
14,0,4,XGBoost,1.0,1.0,1.0,0.8046875,0.8161764705882353,0.87982177734375
14,1,0,XGBoost,1.0,1.0,1.0,0.60546875,0.6327272727272727,0.64239501953125
14,1,1,XGBoost,1.0,1.0,1.0,0.6328125,0.6384615384615384,0.6754150390625
14,1,2,XGBoost,1.0,1.0,1.0,0.51171875,0.5454545454545454,0.5404052734375
14,1,3,XGBoost,1.0,1.0,1.0,0.60546875,0.6159695817490495,0.66387939453125
14,1,4,XGBoost,1.0,1.0,1.0,0.62109375,0.6548042704626335,0.6646728515625
14,2,0,XGBoost,1.0,1.0,1.0,0.5625,0.5882352941176471,0.60736083984375
14,2,1,XGBoost,1.0,1.0,1.0,0.609375,0.6296296296296297,0.64031982421875
14,2,2,XGBoost,1.0,1.0,1.0,0.6015625,0.625,0.640869140625
14,2,3,XGBoost,1.0,1.0,1.0,0.60546875,0.61003861003861,0.616455078125
14,2,4,XGBoost,1.0,1.0,1.0,0.6015625,0.6382978723404256,0.67706298828125
14,3,0,XGBoost,1.0,1.0,1.0,0.60546875,0.61003861003861,0.6402587890625
14,3,1,XGBoost,1.0,1.0,1.0,0.5859375,0.5859375,0.63006591796875
14,3,2,XGBoost,1.0,1.0,1.0,0.55859375,0.592057761732852,0.58984375
14,3,3,XGBoost,1.0,1.0,1.0,0.625,0.6470588235294118,0.66412353515625
14,3,4,XGBoost,1.0,1.0,1.0,0.59375,0.6148148148148148,0.64178466796875
14,4,0,XGBoost,1.0,1.0,1.0,0.59765625,0.6227106227106227,0.6187744140625
14,4,1,XGBoost,1.0,1.0,1.0,0.609375,0.6212121212121212,0.65228271484375
14,4,2,XGBoost,1.0,1.0,1.0,0.625,0.6470588235294118,0.652587890625
14,4,3,XGBoost,1.0,1.0,1.0,0.5703125,0.5864661654135338,0.63360595703125
14,4,4,XGBoost,1.0,1.0,1.0,0.5546875,0.5808823529411765,0.59649658203125
14,5,0,XGBoost,1.0,1.0,1.0,0.57421875,0.6120996441281139,0.5880126953125
14,5,1,XGBoost,1.0,1.0,1.0,0.578125,0.6058394160583942,0.610595703125
14,5,2,XGBoost,1.0,1.0,1.0,0.58203125,0.6022304832713755,0.62261962890625
14,5,3,XGBoost,1.0,1.0,1.0,0.58984375,0.5977011494252874,0.6217041015625
14,5,4,XGBoost,1.0,1.0,1.0,0.609375,0.6323529411764706,0.6697998046875
14,6,0,XGBoost,1.0,1.0,1.0,0.58984375,0.6007604562737643,0.64215087890625
14,6,1,XGBoost,1.0,1.0,1.0,0.6171875,0.6397058823529411,0.64471435546875
14,6,2,XGBoost,1.0,1.0,1.0,0.578125,0.6029411764705882,0.61871337890625
14,6,3,XGBoost,1.0,1.0,1.0,0.5625,0.5757575757575758,0.5802001953125
14,6,4,XGBoost,1.0,1.0,1.0,0.5859375,0.6044776119402985,0.62567138671875
14,7,0,XGBoost,1.0,1.0,1.0,0.60546875,0.6130268199233716,0.6453857421875
14,7,1,XGBoost,1.0,1.0,1.0,0.5859375,0.624113475177305,0.65203857421875
14,7,2,XGBoost,1.0,1.0,1.0,0.58203125,0.5900383141762452,0.59619140625
14,7,3,XGBoost,1.0,1.0,1.0,0.609375,0.635036496350365,0.62579345703125
