layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
12,0,0,XGBoost,1.0,1.0,1.0,0.77734375,0.7985865724381626,0.87176513671875
12,0,1,XGBoost,1.0,1.0,1.0,0.7265625,0.75177304964539,0.84588623046875
12,0,2,XGBoost,1.0,1.0,1.0,0.73046875,0.7453874538745388,0.81658935546875
12,0,3,XGBoost,1.0,1.0,1.0,0.72265625,0.7340823970037453,0.83489990234375
12,0,4,XGBoost,1.0,1.0,1.0,0.76171875,0.7732342007434945,0.84466552734375
12,1,0,XGBoost,1.0,1.0,1.0,0.5625,0.5757575757575758,0.5689697265625
12,1,1,XGBoost,1.0,1.0,1.0,0.59375,0.5968992248062015,0.6163330078125
12,1,2,XGBoost,1.0,1.0,1.0,0.53125,0.5522388059701493,0.55419921875
12,1,3,XGBoost,1.0,1.0,1.0,0.50390625,0.4816326530612245,0.5499267578125
12,1,4,XGBoost,1.0,1.0,1.0,0.53515625,0.5440613026819924,0.569580078125
12,2,0,XGBoost,1.0,1.0,1.0,0.48828125,0.48627450980392156,0.50286865234375
12,2,1,XGBoost,1.0,1.0,1.0,0.59375,0.5905511811023622,0.63739013671875
12,2,2,XGBoost,1.0,1.0,1.0,0.5703125,0.5801526717557252,0.58905029296875
12,2,3,XGBoost,1.0,1.0,1.0,0.5234375,0.5307692307692308,0.54931640625
12,2,4,XGBoost,1.0,1.0,1.0,0.5703125,0.5491803278688525,0.57989501953125
12,3,0,XGBoost,1.0,1.0,1.0,0.58984375,0.6007604562737643,0.59747314453125
12,3,1,XGBoost,1.0,1.0,1.0,0.515625,0.5230769230769231,0.53839111328125
12,3,2,XGBoost,1.0,1.0,1.0,0.54296875,0.5682656826568265,0.57958984375
12,3,3,XGBoost,1.0,1.0,1.0,0.5703125,0.6071428571428571,0.57635498046875
12,3,4,XGBoost,1.0,1.0,1.0,0.55078125,0.5593869731800766,0.603515625
12,4,0,XGBoost,1.0,1.0,1.0,0.51953125,0.5287356321839081,0.53564453125
12,4,1,XGBoost,1.0,1.0,1.0,0.5390625,0.549618320610687,0.5843505859375
12,4,2,XGBoost,1.0,1.0,1.0,0.578125,0.5909090909090909,0.59564208984375
12,4,3,XGBoost,1.0,1.0,1.0,0.56640625,0.5904059040590406,0.59881591796875
12,4,4,XGBoost,1.0,1.0,1.0,0.578125,0.5939849624060151,0.61407470703125
12,5,0,XGBoost,1.0,1.0,1.0,0.546875,0.5639097744360902,0.5966796875
12,5,1,XGBoost,1.0,1.0,1.0,0.5,0.5259259259259259,0.54254150390625
12,5,2,XGBoost,1.0,1.0,1.0,0.5625,0.5725190839694656,0.57598876953125
12,5,3,XGBoost,1.0,1.0,1.0,0.58203125,0.5803921568627451,0.5667724609375
