layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
20,0,0,XGBoost,1.0,1.0,1.0,0.859375,0.8732394366197183,0.97125244140625
20,0,1,XGBoost,1.0,1.0,1.0,0.92578125,0.9298892988929889,0.98345947265625
20,0,2,XGBoost,1.0,1.0,1.0,0.89453125,0.9025270758122743,0.9742431640625
20,0,3,XGBoost,1.0,1.0,1.0,0.88671875,0.8953068592057761,0.9779052734375
20,0,4,XGBoost,1.0,1.0,1.0,0.90234375,0.9097472924187726,0.9810791015625
20,1,0,XGBoost,1.0,1.0,1.0,0.72265625,0.7380073800738007,0.800048828125
20,1,1,XGBoost,1.0,1.0,1.0,0.70703125,0.7272727272727273,0.81097412109375
20,1,2,XGBoost,1.0,1.0,1.0,0.734375,0.7481481481481481,0.8028564453125
20,1,3,XGBoost,1.0,1.0,1.0,0.74609375,0.7601476014760148,0.83673095703125
20,1,4,XGBoost,1.0,1.0,1.0,0.71875,0.7230769230769231,0.80279541015625
20,2,0,XGBoost,1.0,1.0,1.0,0.6875,0.708029197080292,0.81103515625
20,2,1,XGBoost,1.0,1.0,1.0,0.734375,0.7518248175182481,0.84033203125
20,2,2,XGBoost,1.0,1.0,1.0,0.76171875,0.7715355805243446,0.8533935546875
20,2,3,XGBoost,1.0,1.0,1.0,0.7265625,0.7368421052631579,0.818359375
20,2,4,XGBoost,1.0,1.0,1.0,0.6875,0.7183098591549296,0.75555419921875
20,3,0,XGBoost,1.0,1.0,1.0,0.7265625,0.7445255474452555,0.806640625
20,3,1,XGBoost,1.0,1.0,1.0,0.703125,0.7361111111111112,0.77264404296875
20,3,2,XGBoost,1.0,1.0,1.0,0.73828125,0.7527675276752768,0.83099365234375
20,3,3,XGBoost,1.0,1.0,1.0,0.71484375,0.7383512544802867,0.81317138671875
20,3,4,XGBoost,1.0,1.0,1.0,0.68359375,0.7197231833910035,0.75787353515625
20,4,0,XGBoost,1.0,1.0,1.0,0.7421875,0.7555555555555555,0.84466552734375
20,4,1,XGBoost,1.0,1.0,1.0,0.7265625,0.7482014388489209,0.8056640625
20,4,2,XGBoost,1.0,1.0,1.0,0.71484375,0.7345454545454545,0.80078125
20,4,3,XGBoost,1.0,1.0,1.0,0.74609375,0.7601476014760148,0.8426513671875
20,4,4,XGBoost,1.0,1.0,1.0,0.77734375,0.7896678966789668,0.85577392578125
20,5,0,XGBoost,1.0,1.0,1.0,0.76953125,0.7790262172284644,0.8194580078125
20,5,1,XGBoost,1.0,1.0,1.0,0.75,0.7664233576642335,0.83306884765625
20,5,2,XGBoost,1.0,1.0,1.0,0.70703125,0.7292418772563177,0.75244140625
