layer_id,k_steps,run_id,model,train_acc,train_f1,train_auc,test_acc,test_f1,test_auc
6,0,0,XGBoost,1.0,1.0,1.0,0.8046875,0.8120300751879699,0.8914794921875
6,0,1,XGBoost,1.0,1.0,1.0,0.8125,0.8208955223880597,0.890869140625
6,0,2,XGBoost,1.0,1.0,1.0,0.84765625,0.8517110266159695,0.90277099609375
6,0,3,XGBoost,1.0,1.0,1.0,0.80078125,0.8060836501901141,0.88751220703125
6,0,4,XGBoost,1.0,1.0,1.0,0.796875,0.8059701492537313,0.895751953125
6,1,0,XGBoost,1.0,1.0,1.0,0.5859375,0.6044776119402985,0.646240234375
6,1,1,XGBoost,1.0,1.0,1.0,0.640625,0.648854961832061,0.64654541015625
6,1,2,XGBoost,1.0,1.0,1.0,0.61328125,0.6292134831460674,0.67022705078125
6,1,3,XGBoost,1.0,1.0,1.0,0.58203125,0.5836575875486382,0.6143798828125
6,1,4,XGBoost,1.0,1.0,1.0,0.609375,0.6268656716417911,0.67755126953125
6,2,0,XGBoost,1.0,1.0,1.0,0.609375,0.6153846153846154,0.6546630859375
6,2,1,XGBoost,1.0,1.0,1.0,0.62109375,0.6472727272727272,0.67852783203125
6,2,2,XGBoost,1.0,1.0,1.0,0.58984375,0.5882352941176471,0.63092041015625
6,2,3,XGBoost,1.0,1.0,1.0,0.609375,0.609375,0.66265869140625
6,2,4,XGBoost,1.0,1.0,1.0,0.6484375,0.6590909090909091,0.65966796875
6,3,0,XGBoost,1.0,1.0,1.0,0.59375,0.6090225563909775,0.6341552734375
6,3,1,XGBoost,1.0,1.0,1.0,0.62109375,0.622568093385214,0.68170166015625
6,3,2,XGBoost,1.0,1.0,1.0,0.60546875,0.6130268199233716,0.6444091796875
6,3,3,XGBoost,1.0,1.0,1.0,0.6484375,0.6564885496183206,0.68218994140625
6,3,4,XGBoost,1.0,1.0,1.0,0.6640625,0.6766917293233082,0.70391845703125
6,4,0,XGBoost,1.0,1.0,1.0,0.64453125,0.6539923954372624,0.6712646484375
6,4,1,XGBoost,1.0,1.0,1.0,0.609375,0.6124031007751938,0.65460205078125
6,4,2,XGBoost,1.0,1.0,1.0,0.66015625,0.6903914590747331,0.6954345703125
6,4,3,XGBoost,1.0,1.0,1.0,0.64453125,0.6513409961685823,0.667236328125
6,4,4,XGBoost,1.0,1.0,1.0,0.6328125,0.6356589147286822,0.686279296875
6,5,0,XGBoost,1.0,1.0,1.0,0.59765625,0.6113207547169811,0.6224365234375
6,5,1,XGBoost,1.0,1.0,1.0,0.58984375,0.6181818181818182,0.6319580078125
6,5,2,XGBoost,1.0,1.0,1.0,0.66796875,0.6666666666666666,0.70001220703125
6,5,3,XGBoost,1.0,1.0,1.0,0.62109375,0.6420664206642066,0.66693115234375
6,5,4,XGBoost,1.0,1.0,1.0,0.60546875,0.6245353159851301,0.67626953125
6,6,0,XGBoost,1.0,1.0,1.0,0.6015625,0.6015625,0.63671875
6,6,1,XGBoost,1.0,1.0,1.0,0.6015625,0.625,0.6630859375
6,6,2,XGBoost,1.0,1.0,1.0,0.6015625,0.6046511627906976,0.62750244140625
6,6,3,XGBoost,1.0,1.0,1.0,0.6640625,0.6717557251908397,0.6597900390625
6,6,4,XGBoost,1.0,1.0,1.0,0.5859375,0.5923076923076923,0.6531982421875
6,7,0,XGBoost,1.0,1.0,1.0,0.58203125,0.6022304832713755,0.587646484375
